350 0.77
352.72 0.77
358.39 0.796
364.25 0.808
370.3 0.818
376.56 0.825
383.04 0.835
389.75 0.842
396.69 0.851
403.89 0.86
411.36 0.867
419.1 0.874
427.15 0.88
435.52 0.886
444.21 0.89
453.27 0.893
462.7 0.898
472.53 0.902
482.79 0.907
493.51 0.912
504.72 0.916
516.45 0.921
528.73 0.927
541.62 0.933
555.15 0.94
569.38 0.947
584.35 0.954
600.13 0.959
616.8 0.964
634.41 0.967
653.06 0.971
672.85 0.973
693.86 0.975
716.24 0.977
740.11 0.978
765.62 0.978
792.95 0.979
822.32 0.979
853.94 0.98
888.09 0.977
1100 0.98
