0.3 0.751
0.32 0.755
0.34 0.76167
0.36 0.7668
0.38 0.7704
0.4 0.774
0.42 0.7744
0.44 0.7748
0.46 0.775
0.48 0.775
0.5 0.775
0.52 0.7742
0.54 0.7722
0.56 0.7698
0.58 0.7674
0.6 0.765
0.62 0.7616
0.64 0.7582
0.66 0.7548
0.68 0.7514
0.7 0.748
0.72 0.7352
0.74 0.7224
0.76 0.7096
0.78 0.6968
0.8 0.684
0.82 0.6712
0.84 0.6842
0.86 0.7058
0.88 0.7274
0.9 0.749
0.92 0.7706
0.94 0.7922
0.96 0.8084
0.98 0.8192
1 0.83
1.1 0.857
1.3 0.8836
1.5 0.89377
1.7 0.89689
1.9 0.8996
2.1 0.90187
2.3 0.90392
2.5 0.90571
2.7 0.90736
2.9 0.90883
3.1 0.91021
3.3 0.91146
3.5 0.91266
3.7 0.91374
3.9 0.91479
4.1 0.91575
4.3 0.91668
4.5 0.91755
4.7 0.91839
4.9 0.91917
5.1 0.91994
5.3 0.92065
5.5 0.92136
5.7 0.92201
5.9 0.92267
6.1 0.92328
6.3 0.92388
6.5 0.92445
6.7 0.92502
6.9 0.92555
7.1 0.92608
7.3 0.92658
7.5 0.92708
7.7 0.92755
7.9 0.92803
8.1 0.92847
8.3 0.92892
8.5 0.92935
8.7 0.92977
8.9 0.93018
9.1 0.93058
9.3 0.93097
9.5 0.93135
9.7 0.93172
9.9 0.93209
10.1 0.93245
10.3 0.9328
10.5 0.93314
10.7 0.93348
10.9 0.93381
11.1 0.93413
11.3 0.93445
11.5 0.93476
11.7 0.93507
11.9 0.93537
12.1 0.93566
12.3 0.93596
12.5 0.93624
12.7 0.93652
12.9 0.9368
13.1 0.93707
13.3 0.93734
13.5 0.9376
13.7 0.93786
13.9 0.93812
14.1 0.93837
14.3 0.93862
14.5 0.93886
14.7 0.9391
14.9 0.93934
15.1 0.93958
15.3 0.93981
15.5 0.94004
15.7 0.94026
15.9 0.94048
16.1 0.9407
16.3 0.94092
16.5 0.94113
16.7 0.94134
16.9 0.94155
17.1 0.94176
17.3 0.94196
17.5 0.94216
17.7 0.94236
17.9 0.94256
18.1 0.94275
18.3 0.94295
18.5 0.94314
18.7 0.94332
18.9 0.94351
19.1 0.94369
19.3 0.94388
19.5 0.94405
19.7 0.94423
19.9 0.94441
20.1 0.94458
20.3 0.94476
20.5 0.94493
20.7 0.9451
20.9 0.94526
21.1 0.94543
21.3 0.94559
21.5 0.94576
21.7 0.94592
21.9 0.94608
22.1 0.94624
22.3 0.94639
22.5 0.94655
22.7 0.9467
22.9 0.94685
23.1 0.947
23.3 0.94715
23.5 0.9473
23.7 0.94745
23.9 0.9476
24.1 0.94774
24.3 0.94788
24.5 0.94803
24.7 0.94817
24.9 0.94831
25.1 0.94845
25.3 0.94858
25.5 0.94872
25.7 0.94886
25.9 0.94899
26.1 0.94912
26.3 0.94926
26.5 0.94939
26.7 0.94952
26.9 0.94965
27.1 0.94978
27.3 0.9499
27.5 0.95003
27.7 0.95015
27.9 0.95028
28.1 0.9504
28.3 0.95053
28.5 0.95065
28.7 0.95077
28.9 0.95089
29.1 0.95101
29.3 0.95113
29.5 0.95124
29.7 0.95136
29.9 0.95148
30.1 0.95159
30.3 0.95171
30.5 0.95182
30.7 0.95193
30.9 0.95205
31.1 0.95216
31.3 0.95227
31.5 0.95238
31.7 0.95249
31.9 0.9526
32.1 0.9527
32.3 0.95281
32.5 0.95292
32.7 0.95302
32.9 0.95313
33.1 0.95323
33.3 0.95334
33.5 0.95344
33.7 0.95354
33.9 0.95365
34.1 0.95375
34.3 0.95385
34.5 0.95395
34.7 0.95405
34.9 0.95415
35.1 0.95425
35.3 0.95434
35.5 0.95444
35.7 0.95454
35.9 0.95463
36.1 0.95473
36.3 0.95483
36.5 0.95492
36.7 0.95501
36.9 0.95511
37.1 0.9552
37.3 0.95529
37.5 0.95539
37.7 0.95548
37.9 0.95557
38.1 0.95566
38.3 0.95575
38.5 0.95584
38.7 0.95593
38.9 0.95602
39.1 0.95611
39.3 0.95619
39.5 0.95628
39.7 0.95637
39.9 0.95645
40.1 0.95654
