# 10 Jun 2021; convolved with Kurucz, unnormalized
# Wavelength(nm)  Flambda(ergs/cm^s/s/nm)
1273.84 689.3138
1274.59 687.55
1275.34 685.7851
1276.10 684.0189
1276.85 682.2516
1277.61 680.4831
1278.36 678.7133
1279.11 676.9424
1279.87 676.0055
1280.62 675.1755
1281.38 674.3449
1282.13 673.5136
1282.88 672.6817
1283.64 671.8492
1284.39 671.016
1285.15 670.1823
1285.90 669.7711
1286.65 670.0762
1287.41 670.3814
1288.16 670.6866
1288.92 670.9919
1289.67 671.2972
1290.42 671.6026
1291.18 671.9081
1291.93 672.2136
1292.69 672.0486
1293.44 671.787
1294.19 671.5252
1294.95 671.2631
1295.70 671.0008
1296.46 670.7381
1297.21 670.4752
1297.96 670.212
1298.72 669.8278
1299.47 669.0524
1300.23 668.2783
1300.98 667.5079
1301.73 666.737
1302.49 665.9654
1303.24 665.1932
1304.00 664.4205
1304.75 663.6471
1305.50 662.8151
1306.26 661.9441
1307.01 661.0724
1307.77 660.2001
1308.52 659.3271
1309.27 658.4534
1310.03 657.5791
1310.78 656.7041
1311.54 655.8284
1312.29 655.1893
1313.04 654.5716
1313.80 653.9534
1314.55 653.3347
1315.31 652.7155
1316.06 652.0958
1316.81 651.4757
1317.57 650.855
1318.32 650.2553
1319.08 649.7406
1319.83 649.2255
1320.58 648.7099
1321.34 648.1938
1322.09 647.6774
1322.85 647.1605
1323.60 646.6431
1324.35 646.1254
1325.11 645.5427
1325.86 644.8758
1326.62 644.2084
1327.37 643.5405
1328.12 642.872
1328.88 642.203
1329.63 641.5335
1330.39 640.8634
1331.14 640.1928
1331.89 639.6171
1332.65 639.1006
1333.40 638.5836
1334.16 638.0662
1334.91 637.5484
1335.66 637.0301
1336.42 636.5114
1337.17 635.9923
1337.93 635.4727
1338.68 634.9949
1339.43 634.5294
1340.19 634.0635
1340.94 633.5972
1341.70 633.1305
1342.45 632.6634
1343.20 632.1959
1343.96 631.728
1344.71 631.2597
1345.47 630.5747
1346.22 629.857
1346.97 629.1387
1347.73 628.4198
1348.48 627.7004
1349.24 626.9804
1349.99 626.2599
1350.74 625.5275
1351.50 624.7945
1352.25 624.017
1353.01 623.2351
1353.76 622.4527
1354.51 621.6697
1355.27 620.8862
1356.02 620.1021
1356.78 619.3175
1357.53 618.5323
1358.28 617.7466
1359.04 617.0613
1359.79 616.3821
1360.55 615.7023
1361.30 615.0221
1362.05 614.3414
1362.81 613.6603
1363.56 612.9786
1364.32 612.2965
1365.07 611.6138
1365.82 611.0676
1366.58 610.5372
1367.33 610.0065
1368.09 609.4753
1368.84 608.9437
1369.59 608.4117
1370.35 607.8794
1371.10 607.3466
1371.86 606.8134
1372.61 606.3244
1373.36 605.8446
1374.12 605.3644
1374.87 604.8839
1375.63 604.403
1376.38 603.9217
1377.13 603.4401
1377.89 602.9581
1378.64 602.4758
1379.40 601.9957
1380.15 601.5163
1380.90 601.0367
1381.66 600.5566
1382.41 600.0762
1383.17 599.5954
1383.92 599.1143
1384.67 598.6327
1385.43 598.1509
1386.18 597.6442
1386.94 597.1146
1387.69 596.5846
1388.44 596.0542
1389.20 595.5234
1389.95 594.9922
1390.71 594.4607
1391.46 593.9287
1392.21 593.3964
1392.97 592.8044
1393.72 592.0754
1394.48 591.3459
1395.23 590.6159
1395.98 589.8854
1396.74 589.1544
1397.49 588.4229
1398.25 587.6909
1399.00 586.9584
1399.75 586.2256
1400.51 585.5007
1401.26 584.7771
1402.02 584.053
1402.77 583.3283
1403.52 582.6031
1404.28 581.8774
1405.03 581.1512
1405.79 580.4245
1406.54 579.6972
1407.29 579.0086
1408.05 578.3337
1408.80 577.6582
1409.56 576.9823
1410.31 576.3059
1411.06 575.629
1411.82 574.9516
1412.57 574.2738
1413.33 573.5954
1414.08 572.8615
1414.83 572.039
1415.59 571.2158
1416.34 570.3921
1417.10 569.5678
1417.85 568.743
1418.60 567.9176
1419.36 567.0916
1420.11 566.2651
1420.87 565.438
1421.62 564.7606
1422.37 564.0856
1423.13 563.4101
1423.88 562.7341
1424.64 562.0576
1425.39 561.3807
1426.14 560.7033
1426.90 560.0254
1427.65 559.347
1428.41 558.8247
1429.16 558.4437
1429.91 558.0623
1430.67 557.6806
1431.42 557.2986
1432.18 556.9164
1432.93 556.5338
1433.68 556.1509
1434.44 555.7677
1435.19 555.3771
1435.95 554.7503
1436.70 554.1231
1437.45 553.4954
1438.21 552.8673
1438.96 552.2387
1439.72 551.6097
1440.47 550.9803
1441.22 550.3504
1441.98 549.7201
1442.73 549.1401
1443.49 548.612
1444.24 548.0836
1444.99 547.5547
1445.75 547.0254
1446.50 546.4958
1447.26 545.9657
1448.01 545.4353
1448.76 544.9045
1449.52 544.3733
1450.27 543.9659
1451.03 543.5592
1451.78 543.1521
1452.53 542.7448
1453.29 542.3373
1454.04 541.9295
1454.80 541.5215
1455.55 541.1132
1456.30 540.7046
1457.06 540.2721
1457.81 539.7678
1458.57 539.2633
1459.32 538.7585
1460.07 538.2533
1460.83 537.7479
1461.58 537.2422
1462.34 536.7361
1463.09 536.2298
1463.84 535.7232
1464.60 535.108
1465.35 534.4101
1466.11 533.7118
1466.86 533.0131
1467.61 532.314
1468.37 531.6145
1469.12 530.9147
1469.88 530.2144
1470.63 529.5137
1471.38 528.8127
1472.14 528.1553
1472.89 527.5063
1473.65 526.857
1474.40 526.2073
1475.15 525.5572
1475.91 524.9068
1476.66 524.256
1477.42 523.6049
1478.17 522.9533
1478.92 522.3081
1479.68 521.8047
1480.43 521.301
1481.19 520.797
1481.94 520.2927
1482.69 519.7881
1483.45 519.2832
1484.20 518.778
1484.96 518.2725
1485.71 517.7667
1486.46 517.2808
1487.22 516.8733
1487.97 516.4655
1488.73 516.0574
1489.48 515.6491
1490.23 515.2405
1490.99 514.8317
1491.74 514.4227
1492.50 514.0133
1493.25 513.6038
1494.00 513.0707
1494.76 512.2794
1495.51 511.4878
1496.27 510.6957
1497.02 509.9032
1497.77 509.1103
1498.53 508.3169
1499.28 507.5231
1500.04 506.7291
1500.79 505.9388
1501.54 505.2993
1502.30 504.8959
1503.05 504.4922
1503.81 504.0883
1504.56 503.6841
1505.31 503.2796
1506.07 502.8749
1506.82 502.47
1507.58 502.0648
1508.33 501.6593
1509.08 501.4278
1509.84 501.4541
1510.59 501.4804
1511.35 501.5066
1512.10 501.5328
1512.85 501.5589
1513.61 501.585
1514.36 501.611
1515.12 501.637
1515.87 501.6629
1516.62 501.5505
1517.38 501.1955
1518.13 500.8403
1518.89 500.4849
1519.64 500.1293
1520.39 499.7734
1521.15 499.4172
1521.90 499.0609
1522.66 498.7043
1523.41 498.3475
1524.16 497.9642
1524.92 497.5144
1525.67 497.0643
1526.43 496.614
1527.18 496.1634
1527.93 495.7125
1528.69 495.2613
1529.44 494.8099
1530.20 494.3581
1530.95 493.9061
1531.70 493.4615
1532.46 493.0593
1533.21 492.6568
1533.97 492.2541
1534.72 491.8512
1535.47 491.448
1536.23 491.0445
1536.98 490.6408
1537.74 490.2369
1538.49 489.8326
1539.24 489.4282
1540.00 488.9166
1540.75 488.4009
1541.51 487.8849
1542.26 487.3686
1543.01 486.852
1543.77 486.3351
1544.52 485.8179
1545.28 485.3004
1546.03 484.7826
1546.78 484.2644
1547.54 483.6902
1548.29 483.0946
1549.05 482.4986
1549.80 481.9024
1550.55 481.3027
1551.31 480.7017
1552.06 480.1003
1552.82 479.4986
1553.57 478.8965
1554.32 478.2941
1555.08 477.7049
1555.83 477.1328
1556.59 476.5605
1557.34 475.9878
1558.09 475.4148
1558.85 474.8415
1559.60 474.2678
1560.36 473.6939
1561.11 473.1196
1561.86 472.5451
1562.62 471.9449
1563.37 471.1257
1564.13 470.3061
1564.88 469.486
1565.63 468.6655
1566.39 467.8446
1567.14 467.0233
1567.90 466.2015
1568.65 465.3793
1569.40 464.5567
1570.16 463.7336
1570.91 462.8862
1571.67 462.0284
1572.42 461.1702
1573.17 460.3115
1573.93 459.4523
1574.68 458.5928
1575.44 457.7327
1576.19 456.8723
1576.94 456.0114
1577.70 455.15
1578.45 454.3535
1579.21 453.7351
1579.96 453.1164
1580.71 452.4973
1581.47 451.8779
1582.22 451.2582
1582.98 450.6382
1583.73 450.0178
1584.48 449.3971
1585.24 448.776
1585.99 448.1546
1586.75 447.8728
1587.50 447.6958
1588.25 447.5187
1589.01 447.3415
1589.76 447.1641
1590.52 446.9866
1591.27 446.809
1592.02 446.6313
1592.78 446.4534
1593.53 446.2754
1594.29 446.1089
1595.04 445.9834
1595.79 445.8578
1596.55 445.7321
1597.30 445.6063
1598.06 445.4804
1598.81 445.3544
1599.56 445.2283
1600.32 445.102
1601.07 444.9757
1601.83 444.8493
1602.58 444.4578
1603.33 443.8966
1604.09 443.3351
1604.84 442.7734
1605.60 442.2113
1606.35 441.6489
1607.10 441.0863
1607.86 440.5233
1608.61 439.96
1609.37 439.3965
1610.12 438.8326
1610.87 438.4623
1611.63 438.0998
1612.38 437.7371
1613.14 437.3742
1613.89 437.011
1614.64 436.6477
1615.40 436.2842
1616.15 435.9204
1616.91 435.5564
1617.66 435.1923
1618.41 434.8854
1619.17 434.7446
1619.92 434.6036
1620.68 434.4626
1621.43 434.3214
1622.18 434.1801
1622.94 434.0387
1623.69 433.8972
1624.45 433.7556
1625.20 433.6139
1625.95 433.4721
1626.71 433.0368
1627.46 432.2935
1628.22 431.5498
1628.97 430.8057
1629.72 430.0613
1630.48 429.3164
1631.23 428.5712
1631.99 427.8256
1632.74 427.0797
1633.49 426.3333
1634.25 425.5866
1635.00 424.815
1635.76 424.0315
1636.51 423.2475
1637.26 422.4631
1638.02 421.6784
1638.77 420.8932
1639.53 420.1077
1640.28 419.3218
1641.03 418.5354
1641.79 417.7487
1642.54 416.9616
1643.30 416.6988
1644.05 416.564
1644.80 416.429
1645.56 416.294
1646.31 416.1589
1647.07 416.0237
1647.82 415.8884
1648.57 415.753
1649.33 415.6174
1650.08 415.4799
1650.84 415.327
1651.59 415.1071
1652.34 414.8776
1653.10 414.6479
1653.85 414.4182
1654.61 414.1884
1655.36 413.9584
1656.11 413.7283
1656.87 413.4981
1657.62 413.2679
1658.38 413.0375
1659.13 412.8069
1659.88 412.1349
1660.64 411.4103
1661.39 410.6853
1662.15 409.9601
1662.90 409.2345
1663.65 408.5087
1664.41 407.7826
1665.16 407.0562
1665.92 406.3295
1666.67 405.6025
1667.42 404.8752
1668.18 403.9367
1668.93 402.9634
1669.69 401.9898
1670.44 401.0157
1671.19 400.0412
1671.95 399.0664
1672.70 398.0912
1673.46 397.1156
1674.21 396.1396
1674.96 395.1633
1675.72 394.1865
1676.47 393.5725
1677.23 393.0655
1677.98 392.5583
1678.73 392.0509
1679.49 391.5433
1680.24 391.0355
1681.00 390.5275
1681.75 390.0192
1682.50 389.5108
1683.26 389.0021
1684.01 388.4932
1684.77 388.2619
1685.52 388.1927
1686.27 388.1234
1687.03 388.0541
1687.78 387.9848
1688.54 387.9154
1689.29 387.8459
1690.04 387.7764
1690.80 387.7069
1691.55 387.6373
1692.31 387.5676
1693.06 387.3439
1693.81 386.9112
1694.57 386.4783
1695.32 386.0452
1696.08 385.6119
1696.83 385.1785
1697.58 384.7449
1698.34 384.311
1699.09 383.877
1699.85 383.4429
1700.60 383.011
1701.35 382.552
1702.11 381.9527
1702.86 381.353
1703.62 380.7532
1704.37 380.1531
1705.12 379.5527
1705.88 378.9521
1706.63 378.3512
1707.39 377.75
1708.14 377.1487
1708.89 376.547
1709.65 375.9451
1710.40 375.3647
1711.16 374.7877
1711.91 374.2106
1712.66 373.6332
1713.42 373.0555
1714.17 372.4776
1714.93 371.8995
1715.68 371.3211
1716.43 370.7425
1717.19 370.1636
1717.94 369.5845
1718.70 368.8946
1719.45 368.0874
1720.20 367.2799
1720.96 366.472
1721.71 365.6638
1722.47 364.8552
1723.22 364.0464
1723.97 363.2372
1724.73 362.4276
1725.48 361.6178
1726.24 360.8076
1726.99 359.9975
1727.74 359.1952
1728.50 358.3925
1729.25 357.5895
1730.01 356.7861
1730.76 355.9825
1731.51 355.1785
1732.27 354.3742
1733.02 353.5696
1733.78 352.7646
1734.53 351.9593
1735.28 351.1537
1736.04 350.6817
1736.79 350.464
1737.55 350.2461
1738.30 350.0281
1739.05 349.81
1739.81 349.5918
1740.56 349.3735
1741.32 349.1551
1742.07 348.9366
1742.82 348.718
1743.58 348.4992
1744.33 348.2842
1745.09 348.1948
1745.84 348.1054
1746.59 348.0158
1747.35 347.9263
1748.10 347.8367
1748.86 347.747
1749.61 347.6573
1750.36 347.5661
1751.12 347.4734
1751.87 347.3807
1752.63 347.2879
1753.38 347.1076
1754.13 346.8086
1754.89 346.5094
1755.64 346.2102
1756.40 345.9107
1757.15 345.6112
1757.90 345.3115
1758.66 345.0117
1759.41 344.7118
1760.17 344.4117
1760.92 344.1115
1761.67 343.8112
1762.43 343.4245
1763.18 343.0114
1763.94 342.5982
1764.69 342.1847
1765.44 341.7711
1766.20 341.3574
1766.95 340.9434
1767.71 340.5293
1768.46 340.115
1769.21 339.7006
1769.97 339.286
1770.72 338.8694
1771.48 338.4221
1772.23 337.9747
1772.98 337.5271
1773.74 337.0793
1774.49 336.6313
1775.25 336.1831
1776.00 335.7348
1776.75 335.2862
1777.51 334.8375
1778.26 334.3886
1779.02 333.9396
1779.77 333.5081
1780.52 333.1226
1781.28 332.7368
1782.03 332.351
1782.79 331.9649
1783.54 331.5788
1784.29 331.1924
1785.05 330.8059
1785.80 330.4193
1786.56 330.0324
1787.31 329.6455
1788.06 329.2583
1788.82 328.8452
1789.57 328.3983
1790.33 327.9512
1791.08 327.504
1791.83 327.0565
1792.59 326.6089
1793.34 326.1611
1794.10 325.7131
1794.85 325.265
1795.60 324.8166
1796.36 324.3681
1797.11 323.9195
1797.87 323.3888
1798.62 322.7914
1799.37 322.1938
1800.13 321.5969
1800.88 321.0039
1801.64 320.4108
1802.39 319.8173
1803.14 319.2237
1803.90 318.6297
1804.65 318.0355
1805.41 317.4411
1806.16 316.8464
1806.91 316.1666
1807.67 315.4273
1808.42 314.6877
1809.18 313.9477
1809.93 313.2075
1810.68 312.4669
1811.44 311.726
1812.19 310.9849
1812.95 310.2434
1813.70 309.5016
1814.45 308.7595
1815.21 308.0171
1815.96 307.5162
1816.72 307.1953
1817.47 306.8743
1818.22 306.5531
1818.98 306.2318
1819.73 305.9104
1820.49 305.5888
1821.24 305.267
1821.99 304.9451
1822.75 304.6231
1823.50 304.3009
1824.26 303.9786
1825.01 303.746
1825.76 303.6019
1826.52 303.4577
1827.27 303.3133
1828.03 303.169
1828.78 303.0245
1829.53 302.8799
1830.29 302.7353
1831.04 302.5906
1831.80 302.4458
1832.55 302.301
1833.30 302.1561
1834.06 301.9293
1834.81 301.5623
1835.57 301.1952
1836.32 300.8279
1837.07 300.4604
1837.83 300.0928
1838.58 299.725
1839.34 299.3571
1840.09 298.989
1840.84 298.6207
1841.60 298.2523
1842.35 297.8837
1843.11 297.5131
1843.86 297.1332
1844.61 296.7531
1845.37 296.3729
1846.12 295.9925
1846.88 295.6119
1847.63 295.2312
1848.38 294.8503
1849.14 294.4692
1849.89 294.088
1850.65 293.7026
1851.40 293.3164
1852.15 292.9301
1852.91 292.4089
1853.66 291.8746
1854.42 291.3402
1855.17 290.8055
1855.92 290.2706
1856.68 289.7355
1857.43 289.2002
1858.19 288.6648
1858.94 288.1291
1859.69 287.5932
1860.45 287.0571
1861.20 286.5208
1861.96 285.8657
1862.71 285.1329
1863.46 284.3998
1864.22 283.6664
1864.97 282.9328
1865.73 282.1989
1866.48 281.4647
1867.23 280.7302
1867.99 279.9955
1868.74 279.2605
1869.50 278.5252
1870.25 277.7897
1871.00 277.134
1871.76 276.7661
1872.51 276.3982
1873.27 276.0301
1874.02 275.6618
1874.77 275.2934
1875.53 274.9248
1876.28 274.5562
1877.04 274.1873
1877.79 273.8183
1878.54 273.4492
1879.30 273.0799
1880.05 272.7105
1880.81 272.5465
1881.56 272.4413
1882.31 272.336
1883.07 272.2307
1883.82 272.1254
1884.58 272.02
1885.33 271.9145
1886.08 271.809
1886.84 271.7034
1887.59 271.5978
1888.35 271.4921
1889.10 271.3864
1889.85 271.2614
1890.61 271.0845
1891.36 270.9074
1892.12 270.7303
1892.87 270.5532
1893.62 270.3759
1894.38 270.1986
1895.13 270.0212
1895.89 269.8437
1896.64 269.6661
1897.39 269.4885
1898.15 269.3108
1898.90 269.133
1899.66 268.9771
1900.41 268.8288
1901.16 268.6795
1901.92 268.5302
1902.67 268.3808
1903.43 268.2314
1904.18 268.0818
1904.93 267.9322
1905.69 267.7826
1906.44 267.6329
1907.20 267.4831
1907.95 267.3333
1908.70 267.1726
1909.46 266.8725
1910.21 266.5722
1910.97 266.2718
1911.72 265.9713
1912.47 265.6707
1913.23 265.37
1913.98 265.0692
1914.74 264.7682
1915.49 264.4672
1916.24 264.166
1917.00 263.8647
1917.75 263.5633
1918.51 263.2054
1919.26 262.755
1920.01 262.3045
1920.77 261.8538
1921.52 261.403
1922.28 260.952
1923.03 260.5008
1923.78 260.0495
1924.54 259.598
1925.29 259.1463
1926.05 258.6945
1926.80 258.2425
1927.55 257.7904
1928.31 257.2595
1929.06 256.6803
1929.82 256.101
1930.57 255.5214
1931.32 254.9416
1932.08 254.3617
1932.83 253.7815
1933.59 253.2012
1934.34 252.6206
1935.09 252.0398
1935.85 251.4589
1936.60 250.8777
1937.36 250.2963
1938.11 249.8459
1938.86 249.4289
1939.62 249.0118
1940.37 248.5946
1941.13 248.1772
1941.88 247.7596
1942.63 247.342
1943.39 246.9241
1944.14 246.5061
1944.90 246.088
1945.65 245.6697
1946.40 245.2513
1947.16 244.8327
1947.91 244.7815
1948.67 244.7633
1949.42 244.745
1950.17 244.7255
1950.93 244.7015
1951.68 244.6775
1952.44 244.6535
1953.19 244.6295
1953.94 244.6054
1954.70 244.5814
1955.45 244.5573
1956.21 244.5332
1956.96 244.5091
1957.71 244.3503
1958.47 244.1858
1959.22 244.0213
1959.98 243.8567
1960.73 243.6921
1961.48 243.5274
1962.24 243.3626
1962.99 243.1978
1963.75 243.033
1964.50 242.868
1965.25 242.7031
1966.01 242.538
1966.76 242.373
1967.52 242.0836
1968.27 241.7875
1969.02 241.4914
1969.78 241.1951
1970.53 240.8988
1971.29 240.6024
1972.04 240.3058
1972.79 240.0092
1973.55 239.7125
1974.30 239.4157
1975.06 239.1188
1975.81 238.8219
1976.56 238.5248
1977.32 238.2649
1978.07 238.0104
1978.83 237.7558
1979.58 237.5012
1980.33 237.2464
1981.09 236.9916
1981.84 236.7367
1982.60 236.4817
1983.35 236.2266
1984.10 235.9715
1984.86 235.7163
1985.61 235.461
1986.37 235.2056
1987.12 234.9751
1987.87 234.7537
1988.63 234.5323
1989.38 234.3108
1990.14 234.0893
1990.89 233.8677
1991.64 233.646
1992.40 233.4242
1993.15 233.2024
1993.91 232.9805
1994.66 232.7585
1995.41 232.5365
1996.17 232.3143
1996.92 232.0972
1997.68 231.8846
1998.43 231.672
1999.18 231.4593
1999.94 231.2465
2000.69 231.0353
2001.45 230.8241
2002.20 230.6129
2002.95 230.4016
2003.71 230.1902
2004.46 229.9788
2005.22 229.7673
2005.97 229.5557
2006.72 229.3293
2007.48 229.0534
2008.23 228.7775
2008.99 228.5015
2009.74 228.2254
2010.49 227.9492
2011.25 227.6729
2012.00 227.3965
2012.76 227.1201
2013.51 226.8435
2014.26 226.5669
2015.02 226.2901
2015.77 226.0133
2016.53 225.7364
2017.28 225.4139
2018.03 225.0856
2018.79 224.7572
2019.54 224.4287
2020.30 224.1001
2021.05 223.7714
2021.80 223.4425
2022.56 223.1136
2023.31 222.7846
2024.07 222.4554
2024.82 222.1262
2025.57 221.7968
2026.33 221.4674
2027.08 221.1697
2027.84 220.9066
2028.59 220.6433
2029.34 220.38
2030.10 220.1165
2030.85 219.853
2031.61 219.5894
2032.36 219.3257
2033.11 219.0619
2033.87 218.7981
2034.62 218.5341
2035.38 218.2701
2036.13 218.006
2036.88 217.7421
2037.64 217.5319
2038.39 217.3216
2039.15 217.1113
2039.90 216.9009
2040.65 216.6904
2041.41 216.4799
2042.16 216.2693
2042.92 216.0586
2043.67 215.8479
2044.42 215.637
2045.18 215.4262
2045.93 215.2152
2046.69 215.0042
2047.44 214.7681
2048.19 214.5016
2048.95 214.235
2049.70 213.9683
2050.46 213.7026
2051.21 213.4373
2051.96 213.172
2052.72 212.9066
2053.47 212.6411
2054.23 212.3755
2054.98 212.1098
2055.73 211.844
2056.49 211.5781
2057.24 211.3122
2058.00 211.0544
2058.75 210.798
2059.50 210.5415
2060.26 210.2849
2061.01 210.0283
2061.77 209.7715
2062.52 209.5147
2063.27 209.2578
2064.03 209.0008
2064.78 208.7437
2065.54 208.4865
2066.29 208.2292
2067.04 207.9719
2067.80 207.7197
2068.55 207.4955
2069.31 207.2712
2070.06 207.0469
2070.81 206.8225
2071.57 206.598
2072.32 206.3734
2073.08 206.1487
2073.83 205.924
2074.58 205.6992
2075.34 205.4743
2076.09 205.2494
2076.85 205.0243
2077.60 204.7992
2078.35 204.5617
2079.11 204.3058
2079.86 204.0498
2080.62 203.7937
2081.37 203.5375
2082.12 203.2813
2082.88 203.025
2083.63 202.7685
2084.39 202.512
2085.14 202.2554
2085.89 201.9987
2086.65 201.742
2087.40 201.4851
2088.16 201.2282
2088.91 200.9951
2089.66 200.7791
2090.42 200.563
2091.17 200.3469
2091.93 200.1306
2092.68 199.9143
2093.43 199.6979
2094.19 199.4815
2094.94 199.2649
2095.70 199.0483
2096.45 198.8316
2097.20 198.6149
2097.96 198.398
2098.71 198.1811
2099.47 197.9762
2100.22 197.7764
2100.97 197.5765
2101.73 197.3765
2102.48 197.1765
2103.24 196.9764
2103.99 196.7763
2104.74 196.576
2105.50 196.3757
2106.25 196.1754
2107.01 195.9749
2107.76 195.7744
2108.51 195.5739
2109.27 195.3732
2110.02 195.1529
2110.78 194.9253
2111.53 194.6977
2112.28 194.4699
2113.04 194.2421
2113.79 194.0143
2114.55 193.7863
2115.30 193.5583
2116.05 193.3302
2116.81 193.102
2117.56 192.8737
2118.32 192.6454
2119.07 192.4169
2119.82 192.1885
2120.58 191.9807
2121.33 191.7813
2122.09 191.5818
2122.84 191.3823
2123.59 191.1826
2124.35 190.983
2125.10 190.7832
2125.86 190.5834
2126.61 190.3835
2127.36 190.1835
2128.12 189.9835
2128.87 189.7834
2129.63 189.5832
2130.38 189.383
2131.13 189.1855
2131.89 188.9899
2132.64 188.7943
2133.40 188.5986
2134.15 188.4028
2134.90 188.2069
2135.66 188.011
2136.41 187.815
2137.17 187.6189
2137.92 187.4228
2138.67 187.2266
2139.43 187.0304
2140.18 186.834
2140.94 186.6376
2141.69 186.4075
2142.44 186.1339
2143.20 185.8603
2143.95 185.5866
2144.71 185.3128
2145.46 185.0389
2146.21 184.7649
2146.97 184.4908
2147.72 184.2166
2148.48 183.9423
2149.23 183.668
2149.98 183.3935
2150.74 183.115
2151.49 182.8363
2152.25 182.5389
2153.00 182.1639
2153.75 181.7888
2154.51 181.4135
2155.26 181.0382
2156.02 180.6628
2156.77 180.2873
2157.52 179.9116
2158.28 179.5359
2159.03 179.1601
2159.79 178.7841
2160.54 178.4081
2161.29 178.032
2162.05 177.6557
2162.80 177.2794
2163.56 177.0663
2164.31 176.8748
2165.06 176.6832
2165.82 176.4916
2166.57 176.2999
2167.33 176.1081
2168.08 175.9163
2168.83 175.7244
2169.59 175.5325
2170.34 175.3405
2171.10 175.1485
2171.85 174.9564
2172.60 174.7643
2173.36 174.5721
2174.11 174.4397
2174.87 174.3686
2175.62 174.2975
2176.37 174.2263
2177.13 174.1552
2177.88 174.084
2178.64 174.0128
2179.39 173.9415
2180.14 173.8703
2180.90 173.799
2181.65 173.7277
2182.41 173.6564
2183.16 173.585
2183.91 173.5136
2184.67 173.4398
2185.42 173.3031
2186.18 173.1663
2186.93 173.0295
2187.68 172.8926
2188.44 172.7558
2189.19 172.6188
2189.95 172.4819
2190.70 172.3448
2191.45 172.2078
2192.21 172.0707
2192.96 171.9336
2193.72 171.7964
2194.47 171.6592
2195.22 171.5219
2195.98 171.3554
2196.73 171.1611
2197.49 170.9668
2198.24 170.7724
2198.99 170.578
2199.75 170.3835
2200.50 170.1898
2201.26 169.9965
2202.01 169.8031
2202.76 169.6096
2203.52 169.4161
2204.27 169.2225
2205.03 169.0289
2205.78 168.8352
2206.53 168.6415
2207.29 168.4698
2208.04 168.3002
2208.80 168.1305
2209.55 167.9607
2210.30 167.7909
2211.06 167.6211
2211.81 167.4512
2212.57 167.2812
2213.32 167.1113
2214.07 166.9412
2214.83 166.7711
2215.58 166.601
2216.34 166.4308
2217.09 166.2605
2217.84 166.0904
2218.60 165.9209
2219.35 165.7514
2220.11 165.5818
2220.86 165.4122
2221.61 165.2425
2222.37 165.0727
2223.12 164.9029
2223.88 164.7331
2224.63 164.5632
2225.38 164.3933
2226.14 164.2233
2226.89 164.0532
2227.65 163.8831
2228.40 163.713
2229.15 163.534
2229.91 163.3455
2230.66 163.1569
2231.42 162.9683
2232.17 162.7797
2232.92 162.591
2233.68 162.4022
2234.43 162.2134
2235.19 162.0245
2235.94 161.8356
2236.69 161.6466
2237.45 161.4575
2238.20 161.2684
2238.96 161.0793
2239.71 160.8901
2240.46 160.7016
2241.22 160.5134
2241.97 160.3251
2242.73 160.1368
2243.48 159.9484
2244.23 159.76
2244.99 159.5715
2245.74 159.383
2246.50 159.1944
2247.25 159.0058
2248.00 158.8171
2248.76 158.6283
2249.51 158.4395
2250.27 158.2499
2251.02 158.0586
2251.77 157.88
2252.53 157.7049
2253.28 157.5299
2254.04 157.3548
2254.79 157.1796
2255.54 157.0044
2256.30 156.8291
2257.05 156.6538
2257.81 156.4785
2258.56 156.3031
2259.31 156.1276
2260.07 155.9522
2260.82 155.7766
2261.58 155.601
2262.33 155.4254
2263.08 155.2536
2263.84 155.0827
2264.59 154.9118
2265.35 154.7408
2266.10 154.5697
2266.85 154.3987
2267.61 154.2275
2268.36 154.0564
2269.12 153.8851
2269.87 153.7139
2270.62 153.5426
2271.38 153.3712
2272.13 153.1999
2272.89 153.0284
2273.64 152.8569
2274.39 152.6719
2275.15 152.4823
2275.90 152.2927
2276.66 152.103
2277.41 151.9133
2278.16 151.7235
2278.92 151.5337
2279.67 151.3438
2280.43 151.1539
2281.18 150.9639
2281.93 150.7739
2282.69 150.5838
2283.44 150.3937
2284.20 150.2035
2284.95 150.0133
2285.70 149.8284
2286.46 149.6467
2287.21 149.4649
2287.97 149.2831
2288.72 149.1013
2289.47 148.9194
2290.23 148.7374
2290.98 148.5554
2291.74 148.3734
2292.49 148.1913
2293.24 148.0092
2294.00 147.827
2294.75 147.6448
2295.51 147.4625
2296.26 147.2802
2297.01 147.1096
2297.77 146.9544
2298.52 146.7992
2299.28 146.644
2300.03 146.4887
2300.78 146.3323
2301.54 146.1759
2302.29 146.0194
2303.05 145.8629
2303.80 145.7064
2304.55 145.5498
2305.31 145.3932
2306.06 145.2366
2306.82 145.0799
2307.57 144.9232
2308.32 144.7603
2309.08 144.5632
2309.83 144.366
2310.59 144.1688
2311.34 143.9716
2312.09 143.7743
2312.85 143.5769
2313.60 143.3795
2314.36 143.182
2315.11 142.9846
2315.86 142.787
2316.62 142.5894
2317.37 142.3918
2318.13 142.1941
2318.88 141.9964
2319.63 141.7986
2320.39 141.6227
2321.14 141.452
2321.90 141.2812
2322.65 141.1104
2323.40 140.9396
2324.16 140.7687
2324.91 140.5978
2325.67 140.4269
2326.42 140.2559
2327.17 140.0848
2327.93 139.9138
2328.68 139.7426
2329.44 139.5715
2330.19 139.4003
2330.94 139.2291
2331.70 139.0723
2332.45 138.939
2333.21 138.8057
2333.96 138.6724
2334.71 138.539
