# 10 Jun 2021; convolved with Kurucz, unnormalized
# Wavelength(nm)  Flambda(ergs/cm^s/s/nm)
1279.11 373.5082
1279.87 372.8404
1280.62 372.232
1281.38 371.6237
1282.13 371.0155
1282.88 370.4074
1283.64 369.7995
1284.39 369.1917
1285.15 368.584
1285.90 368.209
1286.65 368.228
1287.41 368.247
1288.16 368.2659
1288.92 368.2848
1289.67 368.3037
1290.42 368.3226
1291.18 368.3415
1291.93 368.3604
1292.69 368.1215
1293.44 367.8299
1294.19 367.5383
1294.95 367.2468
1295.70 366.9554
1296.46 366.664
1297.21 366.3727
1297.96 366.0814
1298.72 365.7242
1299.47 365.1538
1300.23 364.5892
1300.98 364.0377
1301.73 363.4863
1302.49 362.935
1303.24 362.3837
1304.00 361.8324
1304.75 361.2812
1305.50 360.6985
1306.26 360.095
1307.01 359.4915
1307.77 358.8881
1308.52 358.2848
1309.27 357.6815
1310.03 357.0782
1310.78 356.4751
1311.54 355.872
1312.29 355.3975
1313.04 354.9351
1313.80 354.4727
1314.55 354.0104
1315.31 353.5481
1316.06 353.0859
1316.81 352.6237
1317.57 352.1615
1318.32 351.7111
1319.08 351.3068
1319.83 350.9027
1320.58 350.4985
1321.34 350.0944
1322.09 349.6904
1322.85 349.2863
1323.60 348.8824
1324.35 348.4784
1325.11 348.0398
1325.86 347.556
1326.62 347.0723
1327.37 346.5887
1328.12 346.1051
1328.88 345.6216
1329.63 345.1381
1330.39 344.6546
1331.14 344.1712
1331.89 343.7391
1332.65 343.3391
1333.40 342.9392
1334.16 342.5393
1334.91 342.1394
1335.66 341.7395
1336.42 341.3397
1337.17 340.94
1337.93 340.5403
1338.68 340.1632
1339.43 339.793
1340.19 339.4228
1340.94 339.0526
1341.70 338.6825
1342.45 338.3124
1343.20 337.9423
1343.96 337.5723
1344.71 337.2023
1345.47 336.7169
1346.22 336.2143
1346.97 335.7118
1347.73 335.2093
1348.48 334.7068
1349.24 334.2045
1349.99 333.7021
1350.74 333.1998
1351.50 332.6976
1352.25 332.172
1353.01 331.6445
1353.76 331.1169
1354.51 330.5895
1355.27 330.0621
1356.02 329.5347
1356.78 329.0074
1357.53 328.4801
1358.28 327.9529
1359.04 327.4793
1359.79 327.0093
1360.55 326.5393
1361.30 326.0693
1362.05 325.5994
1362.81 325.1295
1363.56 324.6597
1364.32 324.19
1365.07 323.7202
1365.82 323.323
1366.58 322.9344
1367.33 322.5458
1368.09 322.1572
1368.84 321.7687
1369.59 321.3803
1370.35 320.9919
1371.10 320.6035
1371.86 320.2151
1372.61 319.8503
1373.36 319.4906
1374.12 319.1309
1374.87 318.7713
1375.63 318.4117
1376.38 318.0521
1377.13 317.6925
1377.89 317.333
1378.64 316.9736
1379.40 316.6155
1380.15 316.2581
1380.90 315.9008
1381.66 315.5434
1382.41 315.1861
1383.17 314.8288
1383.92 314.4716
1384.67 314.1144
1385.43 313.7572
1386.18 313.3873
1386.94 313.0056
1387.69 312.6239
1388.44 312.2422
1389.20 311.8606
1389.95 311.479
1390.71 311.0975
1391.46 310.716
1392.21 310.3345
1392.97 309.9221
1393.72 309.4384
1394.48 308.9547
1395.23 308.471
1395.98 307.9874
1396.74 307.5039
1397.49 307.0204
1398.25 306.5369
1399.00 306.0535
1399.75 305.5703
1400.51 305.0825
1401.26 304.5914
1402.02 304.1004
1402.77 303.6094
1403.52 303.1185
1404.28 302.6277
1405.03 302.137
1405.79 301.6464
1406.54 301.1559
1407.29 300.6857
1408.05 300.223
1408.80 299.7603
1409.56 299.2978
1410.31 298.8353
1411.06 298.3728
1411.82 297.9105
1412.57 297.4482
1413.33 296.986
1414.08 296.4954
1414.83 295.9592
1415.59 295.4231
1416.34 294.8872
1417.10 294.3513
1417.85 293.8155
1418.60 293.2797
1419.36 292.7441
1420.11 292.2086
1420.87 291.6731
1421.62 291.2152
1422.37 290.7589
1423.13 290.3026
1423.88 289.8464
1424.64 289.3903
1425.39 288.9343
1426.14 288.4783
1426.90 288.0224
1427.65 287.5666
1428.41 287.1913
1429.16 286.8889
1429.91 286.5865
1430.67 286.2841
1431.42 285.9818
1432.18 285.6795
1432.93 285.3773
1433.68 285.0751
1434.44 284.773
1435.19 284.4673
1435.95 284.0408
1436.70 283.6145
1437.45 283.1882
1438.21 282.762
1438.96 282.3359
1439.72 281.9098
1440.47 281.4838
1441.22 281.0578
1441.98 280.632
1442.73 280.2321
1443.49 279.859
1444.24 279.486
1444.99 279.1129
1445.75 278.74
1446.50 278.3671
1447.26 277.9943
1448.01 277.6215
1448.76 277.2488
1449.52 276.8762
1450.27 276.5677
1451.03 276.2614
1451.78 275.9552
1452.53 275.649
1453.29 275.3429
1454.04 275.0368
1454.80 274.7308
1455.55 274.4249
1456.30 274.1191
1457.06 273.8013
1457.81 273.4473
1458.57 273.0935
1459.32 272.7397
1460.07 272.3861
1460.83 272.0325
1461.58 271.6789
1462.34 271.3255
1463.09 270.9721
1463.84 270.6188
1464.60 270.211
1465.35 269.7616
1466.11 269.3123
1466.86 268.8632
1467.61 268.4141
1468.37 267.9651
1469.12 267.5163
1469.88 267.0675
1470.63 266.6189
1471.38 266.1703
1472.14 265.744
1472.89 265.3222
1473.65 264.9006
1474.40 264.479
1475.15 264.0575
1475.91 263.6361
1476.66 263.2148
1477.42 262.7936
1478.17 262.3725
1478.92 261.9549
1479.68 261.6086
1480.43 261.2624
1481.19 260.9162
1481.94 260.5702
1482.69 260.2242
1483.45 259.8783
1484.20 259.5325
1484.96 259.1867
1485.71 258.841
1486.46 258.5055
1487.22 258.2094
1487.97 257.9133
1488.73 257.6172
1489.48 257.3213
1490.23 257.0254
1490.99 256.7295
1491.74 256.4338
1492.50 256.1381
1493.25 255.8424
1494.00 255.4854
1494.76 255.0002
1495.51 254.5151
1496.27 254.0301
1497.02 253.5452
1497.77 253.0604
1498.53 252.5758
1499.28 252.0912
1500.04 251.6078
1500.79 251.1455
1501.54 250.7582
1502.30 250.4882
1503.05 250.2183
1503.81 249.9484
1504.56 249.6785
1505.31 249.4086
1506.07 249.1388
1506.82 248.869
1507.58 248.5992
1508.33 248.3294
1509.08 248.1458
1509.84 248.0899
1510.59 248.034
1511.35 247.9781
1512.10 247.9222
1512.85 247.8663
1513.61 247.8104
1514.36 247.7545
1515.12 247.6986
1515.87 247.6427
1516.62 247.5186
1517.38 247.2748
1518.13 247.0311
1518.89 246.7874
1519.64 246.5437
1520.39 246.3
1521.15 246.0564
1521.90 245.8127
1522.66 245.5691
1523.41 245.3255
1524.16 245.069
1524.92 244.7799
1525.67 244.4908
1526.43 244.2018
1527.18 243.9127
1527.93 243.6237
1528.69 243.3347
1529.44 243.0458
1530.20 242.7568
1530.95 242.4679
1531.70 242.1827
1532.46 241.9185
1533.21 241.6543
1533.97 241.3902
1534.72 241.126
1535.47 240.8619
1536.23 240.5978
1536.98 240.3337
1537.74 240.0696
1538.49 239.8056
1539.24 239.5416
1540.00 239.2253
1540.75 238.9071
1541.51 238.589
1542.26 238.2709
1543.01 237.9528
1543.77 237.6347
1544.52 237.3167
1545.28 236.9987
1546.03 236.6807
1546.78 236.3627
1547.54 236.0175
1548.29 235.6621
1549.05 235.3067
1549.80 234.9514
1550.55 234.5991
1551.31 234.2478
1552.06 233.8967
1552.82 233.5455
1553.57 233.1943
1554.32 232.8431
1555.08 232.4986
1555.83 232.1625
1556.59 231.8264
1557.34 231.4904
1558.09 231.1544
1558.85 230.8184
1559.60 230.4824
1560.36 230.1464
1561.11 229.8104
1561.86 229.4744
1562.62 229.1262
1563.37 228.6718
1564.13 228.2175
1564.88 227.7631
1565.63 227.3088
1566.39 226.8545
1567.14 226.4002
1567.90 225.9459
1568.65 225.4917
1569.40 225.0374
1570.16 224.5832
1570.91 224.1174
1571.67 223.6468
1572.42 223.1762
1573.17 222.7056
1573.93 222.235
1574.68 221.7645
1575.44 221.294
1576.19 220.8235
1576.94 220.353
1577.70 219.8825
1578.45 219.4436
1579.21 219.0909
1579.96 218.7382
1580.71 218.3855
1581.47 218.0328
1582.22 217.6801
1582.98 217.3275
1583.73 216.9748
1584.48 216.6222
1585.24 216.2696
1585.99 215.917
1586.75 215.7281
1587.50 215.5898
1588.25 215.4515
1589.01 215.3132
1589.76 215.1749
1590.52 215.0367
1591.27 214.8984
1592.02 214.7601
1592.78 214.6219
1593.53 214.4836
1594.29 214.3509
1595.04 214.238
1595.79 214.1251
1596.55 214.0122
1597.30 213.8993
1598.06 213.7864
1598.81 213.6735
1599.56 213.5607
1600.32 213.4446
1601.07 213.3242
1601.83 213.2039
1602.58 212.9565
1603.33 212.6281
1604.09 212.2997
1604.84 211.9713
1605.60 211.643
1606.35 211.3147
1607.10 210.9864
1607.86 210.6581
1608.61 210.3299
1609.37 210.0018
1610.12 209.6736
1610.87 209.4381
1611.63 209.2064
1612.38 208.9748
1613.14 208.7432
1613.89 208.5116
1614.64 208.2801
1615.40 208.0485
1616.15 207.817
1616.91 207.5855
1617.66 207.3541
1618.41 207.15
1619.17 207.0252
1619.92 206.9003
1620.68 206.7754
1621.43 206.6506
1622.18 206.5258
1622.94 206.4009
1623.69 206.2761
1624.45 206.1513
1625.20 206.0265
1625.95 205.9018
1626.71 205.6377
1627.46 205.2275
1628.22 204.8174
1628.97 204.4074
1629.72 203.9973
1630.48 203.5873
1631.23 203.1774
1631.99 202.7675
1632.74 202.3576
1633.49 201.9478
1634.25 201.538
1635.00 201.1167
1635.76 200.6899
1636.51 200.2632
1637.26 199.8366
1638.02 199.4099
1638.77 198.9833
1639.53 198.5568
1640.28 198.1303
1641.03 197.7038
1641.79 197.2774
1642.54 196.8511
1643.30 196.6724
1644.05 196.5542
1644.80 196.436
1645.56 196.3179
1646.31 196.1997
1647.07 196.0816
1647.82 195.9635
1648.57 195.8454
1649.33 195.7273
1650.08 195.6077
1650.84 195.4758
1651.59 195.3125
1652.34 195.1448
1653.10 194.9771
1653.85 194.8094
1654.61 194.6418
1655.36 194.4742
1656.11 194.3066
1656.87 194.1391
1657.62 193.9716
1658.38 193.8042
1659.13 193.6368
1659.88 193.2624
1660.64 192.8636
1661.39 192.4649
1662.15 192.0662
1662.90 191.6677
1663.65 191.2692
1664.41 190.8709
1665.16 190.4726
1665.92 190.0744
1666.67 189.6764
1667.42 189.2784
1668.18 188.7819
1668.93 188.2695
1669.69 187.7572
1670.44 187.245
1671.19 186.7329
1671.95 186.2209
1672.70 185.7091
1673.46 185.1974
1674.21 184.6858
1674.96 184.1743
1675.72 183.6629
1676.47 183.3208
1677.23 183.0287
1677.98 182.7367
1678.73 182.4448
1679.49 182.1529
1680.24 181.8611
1681.00 181.5694
1681.75 181.2777
1682.50 180.9861
1683.26 180.6946
1684.01 180.4031
1684.77 180.2406
1685.52 180.1535
1686.27 180.0664
1687.03 179.9793
1687.78 179.8922
1688.54 179.8051
1689.29 179.7181
1690.04 179.631
1690.80 179.544
1691.55 179.457
1692.31 179.37
1693.06 179.2118
1693.81 178.9569
1694.57 178.7022
1695.32 178.4475
1696.08 178.1928
1696.83 177.9382
1697.58 177.6837
1698.34 177.4292
1699.09 177.1748
1699.85 176.9205
1700.60 176.6812
1701.35 176.433
1702.11 176.1202
1702.86 175.8075
1703.62 175.4947
1704.37 175.1819
1705.12 174.8692
1705.88 174.5565
1706.63 174.2438
1707.39 173.9311
1708.14 173.6184
1708.89 173.3057
1709.65 172.993
1710.40 172.6903
1711.16 172.3894
1711.91 172.0885
1712.66 171.7876
1713.42 171.4867
1714.17 171.1858
1714.93 170.8849
1715.68 170.584
1716.43 170.2832
1717.19 169.9823
1717.94 169.6815
1718.70 169.33
1719.45 168.9247
1720.20 168.5194
1720.96 168.1142
1721.71 167.709
1722.47 167.3038
1723.22 166.8986
1723.97 166.4934
1724.73 166.0882
1725.48 165.6831
1726.24 165.2779
1726.99 164.873
1727.74 164.4718
1728.50 164.0706
1729.25 163.6694
1730.01 163.2682
1730.76 162.8671
1731.51 162.4659
1732.27 162.0648
1733.02 161.6637
1733.78 161.2625
1734.53 160.8615
1735.28 160.4604
1736.04 160.2119
1736.79 160.0796
1737.55 159.9473
1738.30 159.8151
1739.05 159.6828
1739.81 159.5505
1740.56 159.4183
1741.32 159.286
1742.07 159.1538
1742.82 159.0215
1743.58 158.8893
1744.33 158.7588
1745.09 158.6856
1745.84 158.6124
1746.59 158.5392
1747.35 158.4661
1748.10 158.3929
1748.86 158.3197
1749.61 158.2465
1750.36 158.1679
1751.12 158.0835
1751.87 157.9991
1752.63 157.9147
1753.38 157.7905
1754.13 157.6125
1754.89 157.4345
1755.64 157.2565
1756.40 157.0785
1757.15 156.9006
1757.90 156.7227
1758.66 156.5448
1759.41 156.3669
1760.17 156.1891
1760.92 156.0113
1761.67 155.8336
1762.43 155.6168
1763.18 155.3881
1763.94 155.1595
1764.69 154.9309
1765.44 154.7023
1766.20 154.4738
1766.95 154.2454
1767.71 154.0169
1768.46 153.7885
1769.21 153.5602
1769.97 153.3319
1770.72 153.1028
1771.48 152.8599
1772.23 152.6171
1772.98 152.3744
1773.74 152.1317
1774.49 151.889
1775.25 151.6463
1776.00 151.4037
1776.75 151.1612
1777.51 150.9187
1778.26 150.6762
1779.02 150.4338
1779.77 150.1994
1780.52 149.9858
1781.28 149.7722
1782.03 149.5587
1782.79 149.3452
1783.54 149.1318
1784.29 148.9184
1785.05 148.705
1785.80 148.4917
1786.56 148.2784
1787.31 148.0651
1788.06 147.8518
1788.82 147.627
1789.57 147.3872
1790.33 147.1474
1791.08 146.9076
1791.83 146.6679
1792.59 146.4282
1793.34 146.1886
1794.10 145.949
1794.85 145.7094
1795.60 145.4699
1796.36 145.2304
1797.11 144.991
1797.87 144.7149
1798.62 144.4092
1799.37 144.1036
1800.13 143.7997
1800.88 143.5045
1801.64 143.2092
1802.39 142.9139
1803.14 142.6187
1803.90 142.3235
1804.65 142.0283
1805.41 141.733
1806.16 141.4378
1806.91 141.1048
1807.67 140.7453
1808.42 140.3858
1809.18 140.0264
1809.93 139.6669
1810.68 139.3075
1811.44 138.948
1812.19 138.5886
1812.95 138.2292
1813.70 137.8698
1814.45 137.5105
1815.21 137.1511
1815.96 136.8994
1816.72 136.7279
1817.47 136.5565
1818.22 136.385
1818.98 136.2136
1819.73 136.0421
1820.49 135.8707
1821.24 135.6992
1821.99 135.5278
1822.75 135.3564
1823.50 135.185
1824.26 135.0136
1825.01 134.8821
1825.76 134.7899
1826.52 134.6978
1827.27 134.6056
1828.03 134.5134
1828.78 134.4213
1829.53 134.3291
1830.29 134.237
1831.04 134.1448
1831.80 134.0527
1832.55 133.9605
1833.30 133.8684
1834.06 133.74
1834.81 133.5496
1835.57 133.3592
1836.32 133.1688
1837.07 132.9785
1837.83 132.7881
1838.58 132.5978
1839.34 132.4074
1840.09 132.2171
1840.84 132.0267
1841.60 131.8364
1842.35 131.6461
1843.11 131.4549
1843.86 131.2598
1844.61 131.0646
1845.37 130.8695
1846.12 130.6743
1846.88 130.4792
1847.63 130.284
1848.38 130.0889
1849.14 129.8938
1849.89 129.6987
1850.65 129.5056
1851.40 129.3128
1852.15 129.12
1852.91 128.8679
1853.66 128.61
1854.42 128.3522
1855.17 128.0944
1855.92 127.8366
1856.68 127.5788
1857.43 127.321
1858.19 127.0631
1858.94 126.8053
1859.69 126.5475
1860.45 126.2897
1861.20 126.0319
1861.96 125.7219
1862.71 125.3779
1863.46 125.0338
1864.22 124.6898
1864.97 124.3457
1865.73 124.0017
1866.48 123.6576
1867.23 123.3136
1867.99 122.9696
1868.74 122.6255
1869.50 122.2815
1870.25 121.9374
1871.00 121.6285
1871.76 121.4461
1872.51 121.2636
1873.27 121.0812
1874.02 120.8987
1874.77 120.7162
1875.53 120.5338
1876.28 120.3513
1877.04 120.1689
1877.79 119.9864
1878.54 119.8039
1879.30 119.6215
1880.05 119.439
1880.81 119.3466
1881.56 119.2799
1882.31 119.2132
1883.07 119.1465
1883.82 119.0799
1884.58 119.0132
1885.33 118.9465
1886.08 118.8799
1886.84 118.8132
1887.59 118.7465
1888.35 118.6799
1889.10 118.6132
1889.85 118.5381
1890.61 118.4404
1891.36 118.3426
1892.12 118.2449
1892.87 118.1472
1893.62 118.0494
1894.38 117.9517
1895.13 117.8539
1895.89 117.7562
1896.64 117.6585
1897.39 117.5607
1898.15 117.463
1898.90 117.3652
1899.66 117.2771
1900.41 117.1928
1901.16 117.1085
1901.92 117.0242
1902.67 116.9399
1903.43 116.8556
1904.18 116.7713
1904.93 116.687
1905.69 116.6027
1906.44 116.5184
1907.20 116.4341
1907.95 116.3498
1908.70 116.2608
1909.46 116.1112
1910.21 115.9616
1910.97 115.8119
1911.72 115.6623
1912.47 115.5126
1913.23 115.363
1913.98 115.2134
1914.74 115.0637
1915.49 114.9141
1916.24 114.7644
1917.00 114.6148
1917.75 114.4652
1918.51 114.291
1919.26 114.0768
1920.01 113.8626
1920.77 113.6484
1921.52 113.4342
1922.28 113.22
1923.03 113.0058
1923.78 112.7915
1924.54 112.5773
1925.29 112.3631
1926.05 112.1489
1926.80 111.9347
1927.55 111.7205
1928.31 111.4722
1929.06 111.2031
1929.82 110.934
1930.57 110.6649
1931.32 110.3958
1932.08 110.1267
1932.83 109.8576
1933.59 109.5886
1934.34 109.3195
1935.09 109.0504
1935.85 108.7813
1936.60 108.5122
1937.36 108.2431
1938.11 108.0307
1938.86 107.8329
1939.62 107.635
1940.37 107.4372
1941.13 107.2393
1941.88 107.0415
1942.63 106.8437
1943.39 106.6458
1944.14 106.448
1944.90 106.2501
1945.65 106.0523
1946.40 105.8545
1947.16 105.6566
1947.91 105.6174
1948.67 105.5924
1949.42 105.5673
1950.17 105.5419
1950.93 105.515
1951.68 105.488
1952.44 105.4611
1953.19 105.4342
1953.94 105.4073
1954.70 105.3804
1955.45 105.3535
1956.21 105.3266
1956.96 105.2996
1957.71 105.2147
1958.47 105.1274
1959.22 105.0401
1959.98 104.9528
1960.73 104.8655
1961.48 104.7782
1962.24 104.6909
1962.99 104.6036
1963.75 104.5163
1964.50 104.429
1965.25 104.3417
1966.01 104.2544
1966.76 104.1671
1967.52 104.0264
1968.27 103.8829
1969.02 103.7394
1969.78 103.5959
1970.53 103.4525
1971.29 103.309
1972.04 103.1655
1972.79 103.022
1973.55 102.8786
1974.30 102.7351
1975.06 102.5917
1975.81 102.4482
1976.56 102.3048
1977.32 102.1773
1978.07 102.0522
1978.83 101.9271
1979.58 101.802
1980.33 101.6769
1981.09 101.5518
1981.84 101.4267
1982.60 101.3016
1983.35 101.1766
1984.10 101.0515
1984.86 100.9264
1985.61 100.8014
1986.37 100.6763
1987.12 100.5619
1987.87 100.4515
1988.63 100.3411
1989.38 100.2307
1990.14 100.1203
1990.89 100.0099
1991.64 99.89948
1992.40 99.78908
1993.15 99.67869
1993.91 99.56831
1994.66 99.45792
1995.41 99.34754
1996.17 99.23717
1996.92 99.12895
1997.68 99.02271
1998.43 98.91648
1999.18 98.81025
1999.94 98.70403
2000.69 98.59456
2001.45 98.48481
2002.20 98.37507
2002.95 98.26534
2003.71 98.15563
2004.46 98.04592
2005.22 97.93623
2005.97 97.82655
2006.72 97.71058
2007.48 97.5736
2008.23 97.43665
2008.99 97.2997
2009.74 97.16277
2010.49 97.02586
2011.25 96.88896
2012.00 96.75207
2012.76 96.6152
2013.51 96.47834
2014.26 96.3415
2015.02 96.20467
2015.77 96.06785
2016.53 95.93105
2017.28 95.77494
2018.03 95.61641
2018.79 95.45791
2019.54 95.29942
2020.30 95.14095
2021.05 94.98249
2021.80 94.82406
2022.56 94.66563
2023.31 94.50723
2024.07 94.34884
2024.82 94.19047
2025.57 94.03211
2026.33 93.87377
2027.08 93.72897
2027.84 93.59883
2028.59 93.46871
2029.34 93.3386
2030.10 93.2085
2030.85 93.07842
2031.61 92.94835
2032.36 92.81829
2033.11 92.68824
2033.87 92.55821
2034.62 92.4282
2035.38 92.2982
2036.13 92.16821
2036.88 92.03835
2037.64 91.93125
2038.39 91.82416
2039.15 91.71708
2039.90 91.61001
2040.65 91.50296
2041.41 91.39591
2042.16 91.28888
2042.92 91.18186
2043.67 91.07484
2044.42 90.96784
2045.18 90.86085
2045.93 90.75387
2046.69 90.6469
2047.44 90.52943
2048.19 90.39916
2048.95 90.26891
2049.70 90.13867
2050.46 90.00844
2051.21 89.87823
2051.96 89.74803
2052.72 89.61784
2053.47 89.48767
2054.23 89.35751
2054.98 89.22737
2055.73 89.09723
2056.49 88.96712
2057.24 88.83701
2058.00 88.71037
2058.75 88.58439
2059.50 88.45842
2060.26 88.33246
2061.01 88.20652
2061.77 88.08059
2062.52 87.95467
2063.27 87.82877
2064.03 87.70288
2064.78 87.577
2065.54 87.45113
2066.29 87.32528
2067.04 87.19944
2067.80 87.0758
2068.55 86.96397
2069.31 86.85214
2070.06 86.74032
2070.81 86.62852
2071.57 86.51673
2072.32 86.40495
2073.08 86.29318
2073.83 86.18142
2074.58 86.06968
2075.34 85.95794
2076.09 85.84622
2076.85 85.73451
2077.60 85.62281
2078.35 85.50596
2079.11 85.38148
2079.86 85.25702
2080.62 85.13257
2081.37 85.00813
2082.12 84.8837
2082.88 84.75929
2083.63 84.63489
2084.39 84.5105
2085.14 84.38612
2085.89 84.26176
2086.65 84.13741
2087.40 84.01308
2088.16 83.88876
2088.91 83.77444
2089.66 83.66727
2090.42 83.56011
2091.17 83.45296
2091.93 83.34582
2092.68 83.23869
2093.43 83.13158
2094.19 83.02447
2094.94 82.91738
2095.70 82.8103
2096.45 82.70322
2097.20 82.59616
2097.96 82.48911
2098.71 82.38208
2099.47 82.28005
2100.22 82.18019
2100.97 82.08035
2101.73 81.98052
2102.48 81.88069
2103.24 81.78088
2103.99 81.68108
2104.74 81.58129
2105.50 81.48151
2106.25 81.38174
2107.01 81.28198
2107.76 81.18223
2108.51 81.08249
2109.27 80.98276
2110.02 80.87491
2110.78 80.76411
2111.53 80.65331
2112.28 80.54253
2113.04 80.43175
2113.79 80.32099
2114.55 80.21024
2115.30 80.0995
2116.05 79.98878
2116.81 79.87806
2117.56 79.76736
2118.32 79.65667
2119.07 79.54599
2119.82 79.43532
2120.58 79.33328
2121.33 79.23471
2122.09 79.13615
2122.84 79.0376
2123.59 78.93906
2124.35 78.84053
2125.10 78.74201
2125.86 78.6435
2126.61 78.545
2127.36 78.44651
2128.12 78.34803
2128.87 78.24957
2129.63 78.15111
2130.38 78.05266
2131.13 77.95541
2131.89 77.85895
2132.64 77.76251
2133.40 77.66607
2134.15 77.56964
2134.90 77.47323
2135.66 77.37682
2136.41 77.28042
2137.17 77.18404
2137.92 77.08766
2138.67 76.9913
2139.43 76.89494
2140.18 76.79859
2140.94 76.70226
2141.69 76.59208
2142.44 76.46413
2143.20 76.33619
2143.95 76.20827
2144.71 76.08035
2145.46 75.95246
2146.21 75.82457
2146.97 75.6967
2147.72 75.56884
2148.48 75.441
2149.23 75.31316
2149.98 75.18535
2150.74 75.05754
2151.49 74.92975
2152.25 74.79434
2153.00 74.62718
2153.75 74.46003
2154.51 74.29291
2155.26 74.12579
2156.02 73.9587
2156.77 73.79163
2157.52 73.62457
2158.28 73.45753
2159.03 73.29051
2159.79 73.1235
2160.54 72.95652
2161.29 72.78955
2162.05 72.6226
2162.80 72.45567
2163.56 72.35551
2164.31 72.26418
2165.06 72.17287
2165.82 72.08156
2166.57 71.99026
2167.33 71.89897
2168.08 71.80769
2168.83 71.71642
2169.59 71.62516
2170.34 71.53391
2171.10 71.44267
2171.85 71.35144
2172.60 71.26022
2173.36 71.16901
2174.11 71.10217
2174.87 71.06037
2175.62 71.01857
2176.37 70.97677
2177.13 70.93498
2177.88 70.89319
2178.64 70.85141
2179.39 70.80963
2180.14 70.76785
2180.90 70.72608
2181.65 70.68431
2182.41 70.64255
2183.16 70.60079
2183.91 70.55903
2184.67 70.5163
2185.42 70.448
2186.18 70.37971
2186.93 70.31143
2187.68 70.24316
2188.44 70.17489
2189.19 70.10663
2189.95 70.03837
2190.70 69.97013
2191.45 69.90189
2192.21 69.83366
2192.96 69.76543
2193.72 69.69721
2194.47 69.629
2195.22 69.5608
2195.98 69.48072
2196.73 69.38945
2197.49 69.29819
2198.24 69.20694
2198.99 69.1157
2199.75 69.02447
2200.50 68.93325
2201.26 68.84204
2202.01 68.75084
2202.76 68.65964
2203.52 68.56846
2204.27 68.47729
2205.03 68.38612
2205.78 68.29497
2206.53 68.20382
2207.29 68.12162
2208.04 68.04028
2208.80 67.95895
2209.55 67.87763
2210.30 67.79632
2211.06 67.71501
2211.81 67.63371
2212.57 67.55243
2213.32 67.47115
2214.07 67.38988
2214.83 67.30861
2215.58 67.22736
2216.34 67.14611
2217.09 67.06488
2217.84 66.98373
2218.60 66.90286
2219.35 66.822
2220.11 66.74114
2220.86 66.66029
2221.61 66.57946
2222.37 66.49863
2223.12 66.41781
2223.88 66.337
2224.63 66.25619
2225.38 66.1754
2226.14 66.09461
2226.89 66.01383
2227.65 65.93306
2228.40 65.8523
2229.15 65.76801
2229.91 65.67993
2230.66 65.59186
2231.42 65.5038
2232.17 65.41575
2232.92 65.3277
2233.68 65.23967
2234.43 65.15165
2235.19 65.06363
2235.94 64.97563
2236.69 64.88763
2237.45 64.79965
2238.20 64.71167
2238.96 64.6237
2239.71 64.53574
2240.46 64.4481
2241.22 64.36061
2241.97 64.27313
2242.73 64.18566
2243.48 64.0982
2244.23 64.01074
2244.99 63.9233
2245.74 63.83587
2246.50 63.74844
2247.25 63.66103
2248.00 63.57362
2248.76 63.48622
2249.51 63.39883
2250.27 63.31064
2251.02 63.22096
2251.77 63.13634
2252.53 63.0532
2253.28 62.97008
2254.04 62.88697
2254.79 62.80388
2255.54 62.7208
2256.30 62.63774
2257.05 62.55468
2257.81 62.47165
2258.56 62.38862
2259.31 62.30562
2260.07 62.22262
2260.82 62.13964
2261.58 62.05667
2262.33 61.97372
2263.08 61.89232
2263.84 61.81131
2264.59 61.73031
2265.35 61.64933
2266.10 61.56837
2266.85 61.48741
2267.61 61.40647
2268.36 61.32555
2269.12 61.24463
2269.87 61.16374
2270.62 61.08285
2271.38 61.00198
2272.13 60.92112
2272.89 60.84028
2273.64 60.75945
2274.39 60.67328
2275.15 60.58532
2275.90 60.49737
2276.66 60.40944
2277.41 60.32152
2278.16 60.23362
2278.92 60.14573
2279.67 60.05786
2280.43 59.97
2281.18 59.88216
2281.93 59.79433
2282.69 59.70652
2283.44 59.61873
2284.20 59.53095
2284.95 59.44318
2285.70 59.35757
2286.46 59.27324
2287.21 59.18893
2287.97 59.10463
2288.72 59.02034
2289.47 58.93607
2290.23 58.85182
2290.98 58.76758
2291.74 58.68335
2292.49 58.59914
2293.24 58.51494
2294.00 58.43076
2294.75 58.34659
2295.51 58.26243
2296.26 58.17829
2297.01 58.09879
2297.77 58.02544
2298.52 57.9521
2299.28 57.87877
2300.03 57.80541
2300.78 57.73105
2301.54 57.6567
2302.29 57.58237
2303.05 57.50805
2303.80 57.43375
2304.55 57.35946
2305.31 57.28518
2306.06 57.21093
2306.82 57.13668
2307.57 57.06245
2308.32 56.98584
2309.08 56.89577
2309.83 56.80571
2310.59 56.71568
2311.34 56.62566
2312.09 56.53566
2312.85 56.44568
2313.60 56.35572
2314.36 56.26578
2315.11 56.17586
2315.86 56.08595
2316.62 55.99606
2317.37 55.9062
2318.13 55.81635
2318.88 55.72651
2319.63 55.6367
2320.39 55.55549
2321.14 55.47637
2321.90 55.39725
2322.65 55.31816
2323.40 55.23908
2324.16 55.16001
2324.91 55.08097
2325.67 55.00193
2326.42 54.92292
2327.17 54.84392
2327.93 54.76494
2328.68 54.68597
2329.44 54.60702
2330.19 54.52809
2330.94 54.44917
2331.70 54.37595
2332.45 54.31193
2333.21 54.24793
2333.96 54.18394
2334.71 54.11996
2335.47 54.056
2336.22 53.99204
2336.98 53.92811
