# 10 Jun 2021; convolved with Kurucz, unnormalized
# Wavelength(nm)  Flambda(ergs/cm^s/s/nm)
1260.26 452.0069
1261.02 451.4329
1261.77 450.8589
1262.53 450.2848
1263.28 449.7106
1264.03 449.1363
1264.79 448.562
1265.54 447.9876
1266.30 447.4131
1267.05 446.7385
1267.80 446.0337
1268.56 445.3289
1269.31 444.624
1270.07 443.919
1270.82 443.2139
1271.57 442.5087
1272.33 441.8034
1273.08 440.9153
1273.84 439.6837
1274.59 438.452
1275.34 437.2201
1276.10 435.9881
1276.85 434.7559
1277.61 433.5236
1278.36 432.2911
1279.11 431.0585
1279.87 430.3574
1280.62 429.7247
1281.38 429.092
1282.13 428.4591
1282.88 427.8262
1283.64 427.1932
1284.39 426.5602
1285.15 425.927
1285.90 425.5627
1286.65 425.6536
1287.41 425.7445
1288.16 425.8353
1288.92 425.9262
1289.67 426.0171
1290.42 426.108
1291.18 426.1989
1291.93 426.2899
1292.69 426.0824
1293.44 425.8139
1294.19 425.5453
1294.95 425.2768
1295.70 425.0082
1296.46 424.7395
1297.21 424.4708
1297.96 424.2021
1298.72 423.857
1299.47 423.2645
1300.23 422.6776
1300.98 422.1037
1301.73 421.5297
1302.49 420.9556
1303.24 420.3813
1304.00 419.807
1304.75 419.2324
1305.50 418.6211
1306.26 417.9855
1307.01 417.3497
1307.77 416.7137
1308.52 416.0776
1309.27 415.4414
1310.03 414.805
1310.78 414.1685
1311.54 413.5318
1312.29 413.0446
1313.04 412.571
1313.80 412.0974
1314.55 411.6237
1315.31 411.1498
1316.06 410.6759
1316.81 410.2018
1317.57 409.7277
1318.32 409.267
1319.08 408.8599
1319.83 408.4527
1320.58 408.0455
1321.34 407.6382
1322.09 407.2307
1322.85 406.8232
1323.60 406.4156
1324.35 406.0079
1325.11 405.5596
1325.86 405.0586
1326.62 404.5575
1327.37 404.0563
1328.12 403.555
1328.88 403.0535
1329.63 402.552
1330.39 402.0503
1331.14 401.5485
1331.89 401.1065
1332.65 400.7017
1333.40 400.2969
1334.16 399.8919
1334.91 399.4869
1335.66 399.0817
1336.42 398.6765
1337.17 398.2712
1337.93 397.8658
1338.68 397.4867
1339.43 397.1155
1340.19 396.7442
1340.94 396.3728
1341.70 396.0013
1342.45 395.6298
1343.20 395.2581
1343.96 394.8864
1344.71 394.5146
1345.47 394.0076
1346.22 393.4803
1346.97 392.9529
1347.73 392.4254
1348.48 391.8977
1349.24 391.37
1349.99 390.8421
1350.74 390.3197
1351.50 389.7974
1352.25 389.2475
1353.01 388.695
1353.76 388.1424
1354.51 387.5897
1355.27 387.0368
1356.02 386.4837
1356.78 385.9306
1357.53 385.3773
1358.28 384.8238
1359.04 384.3331
1359.79 383.8463
1360.55 383.3594
1361.30 382.8724
1362.05 382.3853
1362.81 381.898
1363.56 381.4106
1364.32 380.9231
1365.07 380.4355
1365.82 380.0329
1366.58 379.6402
1367.33 379.2475
1368.09 378.8547
1368.84 378.4617
1369.59 378.0687
1370.35 377.6756
1371.10 377.2823
1371.86 376.889
1372.61 376.5232
1373.36 376.1632
1374.12 375.8032
1374.87 375.4431
1375.63 375.0829
1376.38 374.7226
1377.13 374.3622
1377.89 374.0017
1378.64 373.6411
1379.40 373.2821
1380.15 372.9236
1380.90 372.5651
1381.66 372.2065
1382.41 371.8477
1383.17 371.4889
1383.92 371.13
1384.67 370.771
1385.43 370.4119
1386.18 370.0376
1386.94 369.6492
1387.69 369.2607
1388.44 368.8721
1389.20 368.4835
1389.95 368.0947
1390.71 367.7058
1391.46 367.3168
1392.21 366.9277
1392.97 366.5019
1393.72 365.9915
1394.48 365.481
1395.23 364.9704
1395.98 364.4597
1396.74 363.9488
1397.49 363.4378
1398.25 362.9266
1399.00 362.4154
1399.75 361.9041
1400.51 361.3993
1401.26 360.896
1402.02 360.3927
1402.77 359.8891
1403.52 359.3854
1404.28 358.8816
1405.03 358.3777
1405.79 357.8735
1406.54 357.3693
1407.29 356.889
1408.05 356.4173
1408.80 355.9455
1409.56 355.4735
1410.31 355.0014
1411.06 354.5292
1411.82 354.0568
1412.57 353.5843
1413.33 353.1116
1414.08 352.605
1414.83 352.0439
1415.59 351.4826
1416.34 350.9212
1417.10 350.3597
1417.85 349.7979
1418.60 349.2361
1419.36 348.674
1420.11 348.1118
1420.87 347.5495
1421.62 347.0793
1422.37 346.6107
1423.13 346.1421
1423.88 345.6732
1424.64 345.2043
1425.39 344.7352
1426.14 344.266
1426.90 343.7966
1427.65 343.3271
1428.41 342.9536
1429.16 342.6668
1429.91 342.38
1430.67 342.0931
1431.42 341.806
1432.18 341.5189
1432.93 341.2318
1433.68 340.9445
1434.44 340.6571
1435.19 340.3653
1435.95 339.9289
1436.70 339.4924
1437.45 339.0558
1438.21 338.619
1438.96 338.1821
1439.72 337.7451
1440.47 337.3079
1441.22 336.8706
1441.98 336.4332
1442.73 336.0268
1443.49 335.6523
1444.24 335.2776
1444.99 334.9028
1445.75 334.5279
1446.50 334.1529
1447.26 333.7778
1448.01 333.4026
1448.76 333.0273
1449.52 332.6519
1450.27 332.3575
1451.03 332.073
1451.78 331.7884
1452.53 331.5037
1453.29 331.2189
1454.04 330.9341
1454.80 330.6491
1455.55 330.3641
1456.30 330.079
1457.06 329.7793
1457.81 329.4359
1458.57 329.0925
1459.32 328.7489
1460.07 328.4052
1460.83 328.0615
1461.58 327.7176
1462.34 327.3737
1463.09 327.0296
1463.84 326.6854
1464.60 326.2752
1465.35 325.8146
1466.11 325.3538
1466.86 324.893
1467.61 324.432
1468.37 323.9709
1469.12 323.5096
1469.88 323.0482
1470.63 322.5867
1471.38 322.125
1472.14 321.6901
1472.89 321.2603
1473.65 320.8305
1474.40 320.4005
1475.15 319.9705
1475.91 319.5402
1476.66 319.1099
1477.42 318.6795
1478.17 318.2489
1478.92 317.8223
1479.68 317.482
1480.43 317.1417
1481.19 316.8012
1481.94 316.4607
1482.69 316.12
1483.45 315.7793
1484.20 315.4384
1484.96 315.0975
1485.71 314.7564
1486.46 314.4276
1487.22 314.1464
1487.97 313.8651
1488.73 313.5837
1489.48 313.3023
1490.23 313.0208
1490.99 312.7392
1491.74 312.4575
1492.50 312.1757
1493.25 311.8939
1494.00 311.5371
1494.76 311.0237
1495.51 310.5101
1496.27 309.9964
1497.02 309.4825
1497.77 308.9685
1498.53 308.4544
1499.28 307.9401
1500.04 307.4259
1500.79 306.9157
1501.54 306.497
1502.30 306.2217
1503.05 305.9463
1503.81 305.6707
1504.56 305.3951
1505.31 305.1194
1506.07 304.8436
1506.82 304.5677
1507.58 304.2918
1508.33 304.0157
1509.08 303.8451
1509.84 303.8308
1510.59 303.8164
1511.35 303.802
1512.10 303.7876
1512.85 303.7732
1513.61 303.7588
1514.36 303.7443
1515.12 303.7299
1515.87 303.7154
1516.62 303.6172
1517.38 303.3722
1518.13 303.1271
1518.89 302.8819
1519.64 302.6367
1520.39 302.3913
1521.15 302.1459
1521.90 301.9004
1522.66 301.6548
1523.41 301.4092
1524.16 301.1475
1524.92 300.8458
1525.67 300.5439
1526.43 300.2419
1527.18 299.9398
1527.93 299.6377
1528.69 299.3354
1529.44 299.033
1530.20 298.7306
1530.95 298.428
1531.70 298.1299
1532.46 297.8576
1533.21 297.5852
1533.97 297.3127
1534.72 297.04
1535.47 296.7673
1536.23 296.4946
1536.98 296.2217
1537.74 295.9487
1538.49 295.6756
1539.24 295.4025
1540.00 295.0648
1540.75 294.7246
1541.51 294.3844
1542.26 294.044
1543.01 293.7035
1543.77 293.363
1544.52 293.0223
1545.28 292.6815
1546.03 292.3406
1546.78 291.9996
1547.54 291.6248
1548.29 291.2372
1549.05 290.8495
1549.80 290.4617
1550.55 290.0708
1551.31 289.6786
1552.06 289.2864
1552.82 288.894
1553.57 288.5015
1554.32 288.1089
1555.08 287.7243
1555.83 287.3502
1556.59 286.9759
1557.34 286.6015
1558.09 286.2271
1558.85 285.8525
1559.60 285.4778
1560.36 285.103
1561.11 284.7281
1561.86 284.3532
1562.62 283.9629
1563.37 283.4409
1564.13 282.9187
1564.88 282.3964
1565.63 281.874
1566.39 281.3514
1567.14 280.8287
1567.90 280.3059
1568.65 279.7829
1569.40 279.2597
1570.16 278.7364
1570.91 278.1986
1571.67 277.6547
1572.42 277.1106
1573.17 276.5664
1573.93 276.022
1574.68 275.4775
1575.44 274.9328
1576.19 274.388
1576.94 273.843
1577.70 273.2979
1578.45 272.7918
1579.21 272.3928
1579.96 271.9936
1580.71 271.5944
1581.47 271.195
1582.22 270.7955
1582.98 270.3959
1583.73 269.9962
1584.48 269.5964
1585.24 269.1965
1585.99 268.7965
1586.75 268.6002
1587.50 268.4668
1588.25 268.3333
1589.01 268.1999
1589.76 268.0664
1590.52 267.9328
1591.27 267.7992
1592.02 267.6656
1592.78 267.5319
1593.53 267.3982
1594.29 267.2714
1595.04 267.1692
1595.79 267.0669
1596.55 266.9647
1597.30 266.8623
1598.06 266.76
1598.81 266.6576
1599.56 266.5552
1600.32 266.4543
1601.07 266.3556
1601.83 266.2568
1602.58 265.9994
1603.33 265.6406
1604.09 265.2816
1604.84 264.9225
1605.60 264.5633
1606.35 264.204
1607.10 263.8446
1607.86 263.485
1608.61 263.1254
1609.37 262.7656
1610.12 262.4058
1610.87 262.1617
1611.63 261.9223
1612.38 261.6829
1613.14 261.4434
1613.89 261.2038
1614.64 260.9642
1615.40 260.7244
1616.15 260.4846
1616.91 260.2447
1617.66 260.0048
1618.41 259.7991
1619.17 259.6926
1619.92 259.5861
1620.68 259.4795
1621.43 259.3729
1622.18 259.2663
1622.94 259.1596
1623.69 259.0529
1624.45 258.9461
1625.20 258.8393
1625.95 258.7325
1626.71 258.4505
1627.46 257.9848
1628.22 257.5189
1628.97 257.0529
1629.72 256.5868
1630.48 256.1205
1631.23 255.6541
1631.99 255.1875
1632.74 254.7208
1633.49 254.2539
1634.25 253.7869
1635.00 253.3052
1635.76 252.8164
1636.51 252.3275
1637.26 251.8384
1638.02 251.3492
1638.77 250.8598
1639.53 250.3703
1640.28 249.8806
1641.03 249.3908
1641.79 248.9009
1642.54 248.4108
1643.30 248.2331
1644.05 248.1317
1644.80 248.0303
1645.56 247.9288
1646.31 247.8273
1647.07 247.7258
1647.82 247.6242
1648.57 247.5226
1649.33 247.4209
1650.08 247.3188
1650.84 247.2137
1651.59 247.0687
1652.34 246.918
1653.10 246.7672
1653.85 246.6164
1654.61 246.4656
1655.36 246.3147
1656.11 246.1638
1656.87 246.0128
1657.62 245.8618
1658.38 245.7107
1659.13 245.5596
1659.88 245.1459
1660.64 244.7009
1661.39 244.2559
1662.15 243.8107
1662.90 243.3653
1663.65 242.9199
1664.41 242.4743
1665.16 242.0286
1665.92 241.5828
1666.67 241.1369
1667.42 240.6909
1668.18 240.1194
1668.93 239.5272
1669.69 238.9349
1670.44 238.3424
1671.19 237.7498
1671.95 237.157
1672.70 236.5641
1673.46 235.971
1674.21 235.3777
1674.96 234.7843
1675.72 234.1907
1676.47 233.8127
1677.23 233.4983
1677.98 233.1838
1678.73 232.8693
1679.49 232.5546
1680.24 232.2399
1681.00 231.9251
1681.75 231.6102
1682.50 231.2952
1683.26 230.9801
1684.01 230.665
1684.77 230.5147
1685.52 230.4606
1686.27 230.4065
1687.03 230.3524
1687.78 230.2983
1688.54 230.2441
1689.29 230.19
1690.04 230.1358
1690.80 230.0816
1691.55 230.0273
1692.31 229.9731
1693.06 229.8274
1693.81 229.5578
1694.57 229.2881
1695.32 229.0183
1696.08 228.7484
1696.83 228.4785
1697.58 228.2085
1698.34 227.9384
1699.09 227.6682
1699.85 227.398
1700.60 227.1327
1701.35 226.8522
1702.11 226.4885
1702.86 226.1247
1703.62 225.7608
1704.37 225.3967
1705.12 225.0326
1705.88 224.6683
1706.63 224.3039
1707.39 223.9393
1708.14 223.5747
1708.89 223.2099
1709.65 222.845
1710.40 222.4929
1711.16 222.1428
1711.91 221.7927
1712.66 221.4424
1713.42 221.092
1714.17 220.7415
1714.93 220.3909
1715.68 220.0401
1716.43 219.6893
1717.19 219.3383
1717.94 218.9872
1718.70 218.5706
1719.45 218.0844
1720.20 217.5981
1720.96 217.1116
1721.71 216.6249
1722.47 216.1381
1723.22 215.6511
1723.97 215.164
1724.73 214.6767
1725.48 214.1893
1726.24 213.7017
1726.99 213.2142
1727.74 212.7313
1728.50 212.2483
1729.25 211.7651
1730.01 211.2818
1730.76 210.7983
1731.51 210.3146
1732.27 209.8308
1733.02 209.3468
1733.78 208.8627
1734.53 208.3784
1735.28 207.894
1736.04 207.6071
1736.79 207.4707
1737.55 207.3343
1738.30 207.1978
1739.05 207.0613
1739.81 206.9247
1740.56 206.7881
1741.32 206.6514
1742.07 206.5146
1742.82 206.3779
1743.58 206.241
1744.33 206.1064
1745.09 206.0461
1745.84 205.9858
1746.59 205.9255
1747.35 205.8651
1748.10 205.8047
1748.86 205.7443
1749.61 205.6839
1750.36 205.6193
1751.12 205.5504
1751.87 205.4814
1752.63 205.4125
1753.38 205.2917
1754.13 205.1008
1754.89 204.9098
1755.64 204.7188
1756.40 204.5277
1757.15 204.3366
1757.90 204.1455
1758.66 203.9543
1759.41 203.763
1760.17 203.5717
1760.92 203.3803
1761.67 203.189
1762.43 202.9466
1763.18 202.6886
1763.94 202.4305
1764.69 202.1724
1765.44 201.9143
1766.20 201.6561
1766.95 201.3978
1767.71 201.1394
1768.46 200.881
1769.21 200.6226
1769.97 200.364
1770.72 200.1044
1771.48 199.8267
1772.23 199.5489
1772.98 199.271
1773.74 198.9931
1774.49 198.7151
1775.25 198.437
1776.00 198.1589
1776.75 197.8807
1777.51 197.6024
1778.26 197.3241
1779.02 197.0457
1779.77 196.7778
1780.52 196.5369
1781.28 196.296
1782.03 196.0551
1782.79 195.8141
1783.54 195.573
1784.29 195.3319
1785.05 195.0907
1785.80 194.8495
1786.56 194.6082
1787.31 194.3669
1788.06 194.1254
1788.82 193.8687
1789.57 193.5922
1790.33 193.3155
1791.08 193.0388
1791.83 192.7621
1792.59 192.4852
1793.34 192.2083
1794.10 191.9314
1794.85 191.6543
1795.60 191.3773
1796.36 191.1001
1797.11 190.8229
1797.87 190.4974
1798.62 190.1327
1799.37 189.7679
1800.13 189.4043
1800.88 189.0471
1801.64 188.6897
1802.39 188.3322
1803.14 187.9746
1803.90 187.6169
1804.65 187.259
1805.41 186.9011
1806.16 186.543
1806.91 186.1349
1807.67 185.6917
1808.42 185.2484
1809.18 184.805
1809.93 184.3614
1810.68 183.9177
1811.44 183.4739
1812.19 183.0299
1812.95 182.5857
1813.70 182.1414
1814.45 181.697
1815.21 181.2525
1815.96 180.95
1816.72 180.7536
1817.47 180.5571
1818.22 180.3605
1818.98 180.1638
1819.73 179.9671
1820.49 179.7703
1821.24 179.5734
1821.99 179.3765
1822.75 179.1795
1823.50 178.9825
1824.26 178.7854
1825.01 178.641
1825.76 178.5487
1826.52 178.4564
1827.27 178.364
1828.03 178.2716
1828.78 178.1792
1829.53 178.0867
1830.29 177.9942
1831.04 177.9016
1831.80 177.809
1832.55 177.7164
1833.30 177.6237
1834.06 177.4829
1834.81 177.2598
1835.57 177.0366
1836.32 176.8133
1837.07 176.5899
1837.83 176.3664
1838.58 176.1429
1839.34 175.9193
1840.09 175.6956
1840.84 175.4719
1841.60 175.2481
1842.35 175.0242
1843.11 174.7991
1843.86 174.5686
1844.61 174.338
1845.37 174.1074
1846.12 173.8766
1846.88 173.6458
1847.63 173.4149
1848.38 173.184
1849.14 172.9529
1849.89 172.7218
1850.65 172.4886
1851.40 172.2551
1852.15 172.0214
1852.91 171.7086
1853.66 171.3882
1854.42 171.0676
1855.17 170.747
1855.92 170.4262
1856.68 170.1054
1857.43 169.7844
1858.19 169.4634
1858.94 169.1423
1859.69 168.8211
1860.45 168.4998
1861.20 168.1784
1861.96 167.7873
1862.71 167.3507
1863.46 166.9139
1864.22 166.4769
1864.97 166.0399
1865.73 165.6027
1866.48 165.1654
1867.23 164.728
1867.99 164.2905
1868.74 163.8528
1869.50 163.415
1870.25 162.9771
1871.00 162.5861
1871.76 162.364
1872.51 162.1418
1873.27 161.9195
1874.02 161.6972
1874.77 161.4748
1875.53 161.2524
1876.28 161.0298
1877.04 160.8073
1877.79 160.5846
1878.54 160.3619
1879.30 160.1391
1880.05 159.9163
1880.81 159.8139
1881.56 159.746
1882.31 159.6781
1883.07 159.6101
1883.82 159.5422
1884.58 159.4742
1885.33 159.4062
1886.08 159.3382
1886.84 159.2701
1887.59 159.202
1888.35 159.1339
1889.10 159.0658
1889.85 158.9864
1890.61 158.8765
1891.36 158.7666
1892.12 158.6567
1892.87 158.5467
1893.62 158.4367
1894.38 158.3267
1895.13 158.2167
1895.89 158.1066
1896.64 157.9964
1897.39 157.8863
1898.15 157.7761
1898.90 157.6658
1899.66 157.5684
1900.41 157.475
1901.16 157.3806
1901.92 157.2862
1902.67 157.1918
1903.43 157.0974
1904.18 157.0029
1904.93 156.9084
1905.69 156.8138
1906.44 156.7193
1907.20 156.6247
1907.95 156.5301
1908.70 156.4291
1909.46 156.2465
1910.21 156.0639
1910.97 155.8812
1911.72 155.6984
1912.47 155.5156
1913.23 155.3328
1913.98 155.1499
1914.74 154.967
1915.49 154.784
1916.24 154.6009
1917.00 154.4179
1917.75 154.2347
1918.51 154.0185
1919.26 153.7483
1920.01 153.4779
1920.77 153.2075
1921.52 152.9371
1922.28 152.6665
1923.03 152.3959
1923.78 152.1252
1924.54 151.8545
1925.29 151.5837
1926.05 151.3128
1926.80 151.0418
1927.55 150.7708
1928.31 150.4537
1929.06 150.1085
1929.82 149.7631
1930.57 149.4177
1931.32 149.0722
1932.08 148.7266
1932.83 148.3809
1933.59 148.0352
1934.34 147.6893
1935.09 147.3434
1935.85 146.9973
1936.60 146.6512
1937.36 146.305
1938.11 146.0354
1938.86 145.7853
1939.62 145.5352
1940.37 145.2851
1941.13 145.0349
1941.88 144.7846
1942.63 144.5342
1943.39 144.2838
1944.14 144.0333
1944.90 143.7827
1945.65 143.5321
1946.40 143.2815
1947.16 143.0307
1947.91 142.9946
1948.67 142.9778
1949.42 142.961
1950.17 142.9441
1950.93 142.9272
1951.68 142.9104
1952.44 142.8935
1953.19 142.8766
1953.94 142.8597
1954.70 142.8428
1955.45 142.8259
1956.21 142.809
1956.96 142.792
1957.71 142.6964
1958.47 142.5975
1959.22 142.4986
1959.98 142.3996
1960.73 142.3006
1961.48 142.2016
1962.24 142.1026
1962.99 142.0035
1963.75 141.9044
1964.50 141.8053
1965.25 141.7062
1966.01 141.607
1966.76 141.5078
1967.52 141.336
1968.27 141.1604
1969.02 140.9846
1969.78 140.8089
1970.53 140.6331
1971.29 140.4572
1972.04 140.2814
1972.79 140.1054
1973.55 139.9294
1974.30 139.7534
1975.06 139.5773
1975.81 139.4012
1976.56 139.225
1977.32 139.0706
1978.07 138.9193
1978.83 138.7679
1979.58 138.6166
1980.33 138.4651
1981.09 138.3137
1981.84 138.1621
1982.60 138.0106
1983.35 137.859
1984.10 137.7074
1984.86 137.5557
1985.61 137.404
1986.37 137.2523
1987.12 137.115
1987.87 136.9832
1988.63 136.8513
1989.38 136.7193
1990.14 136.5873
1990.89 136.4553
1991.64 136.3233
1992.40 136.1912
1993.15 136.0591
1993.91 135.9269
1994.66 135.7948
1995.41 135.6625
1996.17 135.5303
1996.92 135.4009
1997.68 135.2742
1998.43 135.1475
1999.18 135.0208
1999.94 134.894
2000.69 134.7688
2001.45 134.6437
2002.20 134.5186
2002.95 134.3934
2003.71 134.2682
2004.46 134.143
2005.22 134.0177
2005.97 133.8924
2006.72 133.7585
2007.48 133.5957
2008.23 133.4329
2008.99 133.27
2009.74 133.1071
2010.49 132.9441
2011.25 132.7811
2012.00 132.618
2012.76 132.4549
2013.51 132.2917
2014.26 132.1285
2015.02 131.9653
2015.77 131.802
2016.53 131.6386
2017.28 131.4487
2018.03 131.2554
2018.79 131.062
2019.54 130.8686
2020.30 130.6752
2021.05 130.4816
2021.80 130.2881
2022.56 130.0944
2023.31 129.9007
2024.07 129.707
2024.82 129.5132
2025.57 129.3193
2026.33 129.1254
2027.08 128.9501
2027.84 128.7948
2028.59 128.6395
2029.34 128.4842
2030.10 128.3288
2030.85 128.1734
2031.61 128.0179
2032.36 127.8623
2033.11 127.7068
2033.87 127.5512
2034.62 127.3955
2035.38 127.2398
2036.13 127.084
2036.88 126.9284
2037.64 126.8041
2038.39 126.6798
2039.15 126.5554
2039.90 126.431
2040.65 126.3065
2041.41 126.182
2042.16 126.0575
2042.92 125.9329
2043.67 125.8083
2044.42 125.6837
2045.18 125.559
2045.93 125.4343
2046.69 125.3096
2047.44 125.1703
2048.19 125.0132
2048.95 124.8561
2049.70 124.6989
2050.46 124.5436
2051.21 124.3896
2051.96 124.2356
2052.72 124.0814
2053.47 123.9272
2054.23 123.773
2054.98 123.6187
2055.73 123.4644
2056.49 123.31
2057.24 123.1555
2058.00 123.0058
2058.75 122.8569
2059.50 122.708
2060.26 122.559
2061.01 122.41
2061.77 122.2609
2062.52 122.1117
2063.27 121.9625
2064.03 121.8133
2064.78 121.664
2065.54 121.5146
2066.29 121.3652
2067.04 121.2158
2067.80 121.0693
2068.55 120.9392
2069.31 120.809
2070.06 120.6788
2070.81 120.5485
2071.57 120.4182
2072.32 120.2878
2073.08 120.1574
2073.83 120.027
2074.58 119.8965
2075.34 119.7659
2076.09 119.6354
2076.85 119.5047
2077.60 119.374
2078.35 119.2361
2079.11 119.0875
2079.86 118.9388
2080.62 118.79
2081.37 118.6413
2082.12 118.4924
2082.88 118.3435
2083.63 118.1946
2084.39 118.0456
2085.14 117.8965
2085.89 117.7474
2086.65 117.5983
2087.40 117.4491
2088.16 117.2998
2088.91 117.1645
2089.66 117.0391
2090.42 116.9136
2091.17 116.7881
2091.93 116.6626
2092.68 116.537
2093.43 116.4114
2094.19 116.2857
2094.94 116.16
2095.70 116.0342
2096.45 115.9084
2097.20 115.7826
2097.96 115.6567
2098.71 115.5307
2099.47 115.4118
2100.22 115.2949
2100.97 115.1759
2101.73 115.0569
2102.48 114.9379
2103.24 114.8188
2103.99 114.6996
2104.74 114.5805
2105.50 114.4613
2106.25 114.3421
2107.01 114.2228
2107.76 114.1035
2108.51 113.9842
2109.27 113.8648
2110.02 113.734
2110.78 113.5989
2111.53 113.4639
2112.28 113.3287
2113.04 113.1936
2113.79 113.0584
2114.55 112.9231
2115.30 112.7878
2116.05 112.6525
2116.81 112.5172
2117.56 112.3818
2118.32 112.2463
2119.07 112.1109
2119.82 111.9754
2120.58 111.852
2121.33 111.7334
2122.09 111.6148
2122.84 111.4962
2123.59 111.3775
2124.35 111.2588
2125.10 111.1401
2125.86 111.0214
2126.61 110.9026
2127.36 110.7837
2128.12 110.6649
2128.87 110.546
2129.63 110.427
2130.38 110.3081
2131.13 110.1907
2131.89 110.0745
2132.64 109.9582
2133.40 109.8419
2134.15 109.7256
2134.90 109.6092
2135.66 109.4928
2136.41 109.3763
2137.17 109.2598
2137.92 109.1433
2138.67 109.0268
2139.43 108.9102
2140.18 108.7936
2140.94 108.6769
2141.69 108.5406
2142.44 108.379
2143.20 108.2174
2143.95 108.0558
2144.71 107.8941
2145.46 107.7324
2146.21 107.5706
2146.97 107.4087
2147.72 107.2469
2148.48 107.0849
2149.23 106.923
2149.98 106.761
2150.74 106.5962
2151.49 106.4314
2152.25 106.2557
2153.00 106.0349
2153.75 105.814
2154.51 105.593
2155.26 105.372
2156.02 105.1509
2156.77 104.9298
2157.52 104.7087
2158.28 104.4875
2159.03 104.2662
2159.79 104.0449
2160.54 103.8236
2161.29 103.6022
2162.05 103.3807
2162.80 103.1593
2163.56 103.0328
2164.31 102.9188
2165.06 102.8049
2165.82 102.6909
2166.57 102.5769
2167.33 102.4628
2168.08 102.3488
2168.83 102.2347
2169.59 102.1206
2170.34 102.0064
2171.10 101.8923
2171.85 101.7781
2172.60 101.6639
2173.36 101.5496
2174.11 101.4701
2174.87 101.4263
2175.62 101.3825
2176.37 101.3387
2177.13 101.2949
2177.88 101.251
2178.64 101.2072
2179.39 101.1633
2180.14 101.1195
2180.90 101.0756
2181.65 101.0317
2182.41 100.9878
2183.16 100.9439
2183.91 100.8999
2184.67 100.8546
2185.42 100.7727
2186.18 100.6907
2186.93 100.6088
2187.68 100.5268
2188.44 100.4448
2189.19 100.3627
2189.95 100.2807
2190.70 100.1987
2191.45 100.1166
2192.21 100.0345
2192.96 99.95237
2193.72 99.87024
2194.47 99.78809
2195.22 99.70592
2195.98 99.6067
2196.73 99.4914
2197.49 99.37607
2198.24 99.26072
2198.99 99.14535
2199.75 99.02994
2200.50 98.91451
2201.26 98.79906
2202.01 98.68358
2202.76 98.56808
2203.52 98.45255
2204.27 98.33699
2205.03 98.22141
2205.78 98.1058
2206.53 97.99017
2207.29 97.88735
2208.04 97.78573
2208.80 97.68409
2209.55 97.58243
2210.30 97.48075
2211.06 97.37904
2211.81 97.27732
2212.57 97.17556
2213.32 97.07379
2214.07 96.97199
2214.83 96.87017
2215.58 96.76833
2216.34 96.66647
2217.09 96.56458
2217.84 96.46279
2218.60 96.36136
2219.35 96.25991
2220.11 96.15843
2220.86 96.05693
2221.61 95.95541
2222.37 95.85387
2223.12 95.75231
2223.88 95.65072
2224.63 95.54911
2225.38 95.44747
2226.14 95.34582
2226.89 95.24414
2227.65 95.14244
2228.40 95.04072
2229.15 94.93386
2229.91 94.8215
2230.66 94.70912
2231.42 94.59672
2232.17 94.48429
2232.92 94.37183
2233.68 94.25935
2234.43 94.14684
2235.19 94.03431
2235.94 93.92176
2236.69 93.80918
2237.45 93.69658
2238.20 93.58395
2238.96 93.47129
2239.71 93.35862
2240.46 93.24635
2241.22 93.13428
2241.97 93.02218
2242.73 92.91005
2243.48 92.79791
2244.23 92.68573
2244.99 92.57354
2245.74 92.46131
2246.50 92.34907
2247.25 92.2368
2248.00 92.1245
2248.76 92.01218
2249.51 91.89984
2250.27 91.78665
2251.02 91.67195
2251.77 91.56454
2252.53 91.45925
2253.28 91.35394
2254.04 91.24861
2254.79 91.14327
2255.54 91.03791
2256.30 90.93253
2257.05 90.82714
2257.81 90.72173
2258.56 90.6163
2259.31 90.51086
2260.07 90.40539
2260.82 90.29992
2261.58 90.19442
2262.33 90.08891
2263.08 89.98561
2263.84 89.88285
2264.59 89.78007
2265.35 89.67727
2266.10 89.57446
2266.85 89.47163
2267.61 89.36879
2268.36 89.26593
2269.12 89.16305
2269.87 89.06016
2270.62 88.95725
2271.38 88.85432
2272.13 88.75138
2272.89 88.64842
2273.64 88.54544
2274.39 88.43464
2275.15 88.32119
2275.90 88.20772
2276.66 88.09423
2277.41 87.98073
2278.16 87.86721
2278.92 87.75367
2279.67 87.64011
2280.43 87.52653
2281.18 87.41294
2281.93 87.29932
2282.69 87.18569
2283.44 87.07204
2284.20 86.95838
2284.95 86.84469
2285.70 86.73412
2286.46 86.62538
2287.21 86.51662
2287.97 86.40784
2288.72 86.29905
2289.47 86.19024
2290.23 86.08141
2290.98 85.97256
2291.74 85.8637
2292.49 85.75482
2293.24 85.64592
2294.00 85.537
2294.75 85.42807
2295.51 85.31912
2296.26 85.21015
2297.01 85.10794
2297.77 85.01471
2298.52 84.92145
2299.28 84.82819
2300.03 84.7349
2300.78 84.64161
2301.54 84.54829
2302.29 84.45497
2303.05 84.36163
2303.80 84.26827
2304.55 84.1749
2305.31 84.08151
2306.06 83.98811
2306.82 83.89469
2307.57 83.80126
2308.32 83.70428
2309.08 83.5875
2309.83 83.4707
2310.59 83.35388
2311.34 83.23704
2312.09 83.12018
2312.85 83.0033
2313.60 82.88641
2314.36 82.7695
2315.11 82.65256
2315.86 82.53561
2316.62 82.41865
2317.37 82.30166
2318.13 82.18465
2318.88 82.06763
2319.63 81.95059
2320.39 81.84618
