# 10 Jun 2021; convolved with Kurucz, unnormalized
# Wavelength(nm)  Flambda(ergs/cm^s/s/nm)
1273.84 534.4991
1274.59 533.0547
1275.34 531.6098
1276.10 530.1643
1276.85 528.7185
1277.61 527.2721
1278.36 525.8252
1279.11 524.3779
1279.87 523.5769
1280.62 522.859
1281.38 522.1408
1282.13 521.4224
1282.88 520.7037
1283.64 519.9848
1284.39 519.2656
1285.15 518.5462
1285.90 518.1539
1286.65 518.3158
1287.41 518.4777
1288.16 518.6397
1288.92 518.8016
1289.67 518.9636
1290.42 519.1257
1291.18 519.2877
1291.93 519.4498
1292.69 519.2483
1293.44 518.9723
1294.19 518.6962
1294.95 518.42
1295.70 518.1436
1296.46 517.8672
1297.21 517.5907
1297.96 517.314
1298.72 516.944
1299.47 516.2723
1300.23 515.6004
1300.98 514.9282
1301.73 514.2558
1302.49 513.5831
1303.24 512.9103
1304.00 512.2371
1304.75 511.5638
1305.50 510.8454
1306.26 510.0973
1307.01 509.3489
1307.77 508.6002
1308.52 507.8512
1309.27 507.102
1310.03 506.3526
1310.78 505.6028
1311.54 504.8529
1312.29 504.2851
1313.04 503.7342
1313.80 503.183
1314.55 502.6316
1315.31 502.08
1316.06 501.5283
1316.81 500.9763
1317.57 500.4241
1318.32 499.8883
1319.08 499.418
1319.83 498.9475
1320.58 498.4768
1321.34 498.006
1322.09 497.5349
1322.85 497.0637
1323.60 496.5924
1324.35 496.1208
1325.11 495.5996
1325.86 495.014
1326.62 494.4281
1327.37 493.842
1328.12 493.2557
1328.88 492.6692
1329.63 492.0825
1330.39 491.4956
1331.14 490.9085
1331.89 490.3943
1332.65 489.9257
1333.40 489.4569
1334.16 488.9879
1334.91 488.5187
1335.66 488.0494
1336.42 487.5799
1337.17 487.1102
1337.93 486.6404
1338.68 486.2027
1339.43 485.7746
1340.19 485.3463
1340.94 484.9178
1341.70 484.4892
1342.45 484.0605
1343.20 483.6315
1343.96 483.2024
1344.71 482.7732
1345.47 482.1785
1346.22 481.5588
1346.97 480.939
1347.73 480.3189
1348.48 479.6986
1349.24 479.0781
1349.99 478.4574
1350.74 477.8308
1351.50 477.2039
1352.25 476.5434
1353.01 475.8796
1353.76 475.2156
1354.51 474.5514
1355.27 473.887
1356.02 473.2224
1356.78 472.5576
1357.53 471.8925
1358.28 471.2273
1359.04 470.6388
1359.79 470.0552
1360.55 469.4713
1361.30 468.8873
1362.05 468.3031
1362.81 467.7187
1363.56 467.1341
1364.32 466.5493
1365.07 465.9643
1365.82 465.4835
1366.58 465.0148
1367.33 464.546
1368.09 464.077
1368.84 463.6079
1369.59 463.1386
1370.35 462.6692
1371.10 462.1996
1371.86 461.7299
1372.61 461.2938
1373.36 460.865
1374.12 460.436
1374.87 460.0069
1375.63 459.5776
1376.38 459.1482
1377.13 458.7186
1377.89 458.2889
1378.64 457.8591
1379.40 457.4311
1380.15 457.0038
1380.90 456.5764
1381.66 456.1489
1382.41 455.7212
1383.17 455.2934
1383.92 454.8654
1384.67 454.4373
1385.43 454.0091
1386.18 453.5622
1386.94 453.098
1387.69 452.6336
1388.44 452.1691
1389.20 451.7045
1389.95 451.2397
1390.71 450.7747
1391.46 450.3096
1392.21 449.8444
1392.97 449.3341
1393.72 448.7201
1394.48 448.1059
1395.23 447.4915
1395.98 446.8769
1396.74 446.2621
1397.49 445.6472
1398.25 445.032
1399.00 444.4166
1399.75 443.8013
1400.51 443.1894
1401.26 442.5773
1402.02 441.9651
1402.77 441.3526
1403.52 440.74
1404.28 440.1271
1405.03 439.5141
1405.79 438.9009
1406.54 438.2875
1407.29 437.7034
1408.05 437.1299
1408.80 436.5562
1409.56 435.9824
1410.31 435.4083
1411.06 434.8341
1411.82 434.2596
1412.57 433.685
1413.33 433.1103
1414.08 432.4937
1414.83 431.8104
1415.59 431.1269
1416.34 430.4432
1417.10 429.7593
1417.85 429.0752
1418.60 428.3908
1419.36 427.7062
1420.11 427.0215
1420.87 426.3365
1421.62 425.7646
1422.37 425.1946
1423.13 424.6245
1423.88 424.0542
1424.64 423.4837
1425.39 422.9131
1426.14 422.3422
1426.90 421.7712
1427.65 421.2
1428.41 420.7465
1429.16 420.3995
1429.91 420.0523
1430.67 419.7051
1431.42 419.3577
1432.18 419.0102
1432.93 418.6626
1433.68 418.3149
1434.44 417.967
1435.19 417.6137
1435.95 417.083
1436.70 416.5521
1437.45 416.0211
1438.21 415.4898
1438.96 414.9584
1439.72 414.4269
1440.47 413.8951
1441.22 413.3632
1441.98 412.8312
1442.73 412.3371
1443.49 411.8822
1444.24 411.427
1444.99 410.9718
1445.75 410.5164
1446.50 410.0608
1447.26 409.6051
1448.01 409.1493
1448.76 408.6933
1449.52 408.2371
1450.27 407.8788
1451.03 407.5294
1451.78 407.1799
1452.53 406.8303
1453.29 406.4806
1454.04 406.1308
1454.80 405.7809
1455.55 405.4308
1456.30 405.0807
1457.06 404.7127
1457.81 404.2911
1458.57 403.8694
1459.32 403.4476
1460.07 403.0256
1460.83 402.6035
1461.58 402.1813
1462.34 401.759
1463.09 401.3366
1463.84 400.914
1464.60 400.4103
1465.35 399.8448
1466.11 399.2792
1466.86 398.7134
1467.61 398.1475
1468.37 397.5813
1469.12 397.0151
1469.88 396.4486
1470.63 395.882
1471.38 395.3153
1472.14 394.7813
1472.89 394.2537
1473.65 393.726
1474.40 393.1981
1475.15 392.6701
1475.91 392.142
1476.66 391.6137
1477.42 391.0852
1478.17 390.5566
1478.92 390.0329
1479.68 389.6151
1480.43 389.1972
1481.19 388.7792
1481.94 388.3611
1482.69 387.9428
1483.45 387.5245
1484.20 387.106
1484.96 386.6874
1485.71 386.2686
1486.46 385.8648
1487.22 385.5195
1487.97 385.1742
1488.73 384.8287
1489.48 384.4831
1490.23 384.1374
1490.99 383.7917
1491.74 383.4458
1492.50 383.0998
1493.25 382.7537
1494.00 382.3156
1494.76 381.6854
1495.51 381.0549
1496.27 380.4243
1497.02 379.7935
1497.77 379.1625
1498.53 378.5314
1499.28 377.9001
1500.04 377.2692
1500.79 376.6507
1501.54 376.1445
1502.30 375.8142
1503.05 375.4837
1503.81 375.1532
1504.56 374.8224
1505.31 374.4916
1506.07 374.1606
1506.82 373.8295
1507.58 373.4983
1508.33 373.167
1509.08 372.9651
1509.84 372.955
1510.59 372.9448
1511.35 372.9347
1512.10 372.9245
1512.85 372.9143
1513.61 372.9041
1514.36 372.8938
1515.12 372.8836
1515.87 372.8733
1516.62 372.7601
1517.38 372.4668
1518.13 372.1734
1518.89 371.8798
1519.64 371.5861
1520.39 371.2923
1521.15 370.9984
1521.90 370.7044
1522.66 370.4102
1523.41 370.116
1524.16 369.8021
1524.92 369.4389
1525.67 369.0756
1526.43 368.7121
1527.18 368.3485
1527.93 367.9848
1528.69 367.6209
1529.44 367.2569
1530.20 366.8927
1530.95 366.5284
1531.70 366.1697
1532.46 365.8425
1533.21 365.5151
1533.97 365.1877
1534.72 364.8601
1535.47 364.5324
1536.23 364.2045
1536.98 363.8766
1537.74 363.5485
1538.49 363.2203
1539.24 362.8919
1540.00 362.4843
1540.75 362.0736
1541.51 361.6628
1542.26 361.2518
1543.01 360.8407
1543.77 360.4294
1544.52 360.0179
1545.28 359.6064
1546.03 359.1946
1546.78 358.7827
1547.54 358.3293
1548.29 357.8602
1549.05 357.3909
1549.80 356.9214
1550.55 356.4518
1551.31 355.982
1552.06 355.512
1552.82 355.0419
1553.57 354.5716
1554.32 354.1011
1555.08 353.6404
1555.83 353.1925
1556.59 352.7444
1557.34 352.2962
1558.09 351.8478
1558.85 351.3993
1559.60 350.9506
1560.36 350.5017
1561.11 350.0527
1561.86 349.6035
1562.62 349.1354
1563.37 348.5054
1564.13 347.8752
1564.88 347.2447
1565.63 346.614
1566.39 345.9831
1567.14 345.352
1567.90 344.7206
1568.65 344.089
1569.40 343.4572
1570.16 342.8252
1570.91 342.1753
1571.67 341.5178
1572.42 340.86
1573.17 340.2021
1573.93 339.5438
1574.68 338.8854
1575.44 338.2267
1576.19 337.5679
1576.94 336.9087
1577.70 336.2494
1578.45 335.638
1579.21 335.1583
1579.96 334.6785
1580.71 334.1984
1581.47 333.7182
1582.22 333.2378
1582.98 332.7572
1583.73 332.2765
1584.48 331.7956
1585.24 331.3145
1585.99 330.8333
1586.75 330.6027
1587.50 330.4496
1588.25 330.2965
1589.01 330.1432
1589.76 329.9899
1590.52 329.8366
1591.27 329.6831
1592.02 329.5296
1592.78 329.3761
1593.53 329.2224
1594.29 329.0773
1595.04 328.9624
1595.79 328.8475
1596.55 328.7326
1597.30 328.6176
1598.06 328.5025
1598.81 328.3874
1599.56 328.2722
1600.32 328.1538
1601.07 328.0311
1601.83 327.9082
1602.58 327.59
1603.33 327.1469
1604.09 326.7036
1604.84 326.2602
1605.60 325.8167
1606.35 325.373
1607.10 324.9292
1607.86 324.4853
1608.61 324.0412
1609.37 323.597
1610.12 323.1526
1610.87 322.8509
1611.63 322.555
1612.38 322.259
1613.14 321.9629
1613.89 321.6667
1614.64 321.3704
1615.40 321.074
1616.15 320.7775
1616.91 320.481
1617.66 320.1843
1618.41 319.9299
1619.17 319.7976
1619.92 319.6653
1620.68 319.5329
1621.43 319.4005
1622.18 319.2681
1622.94 319.1356
1623.69 319.003
1624.45 318.8704
1625.20 318.7377
1625.95 318.605
1626.71 318.2567
1627.46 317.6821
1628.22 317.1073
1628.97 316.5323
1629.72 315.9571
1630.48 315.3818
1631.23 314.8064
1631.99 314.2307
1632.74 313.6549
1633.49 313.0789
1634.25 312.5028
1635.00 311.9085
1635.76 311.3055
1636.51 310.7023
1637.26 310.099
1638.02 309.4955
1638.77 308.8918
1639.53 308.288
1640.28 307.6839
1641.03 307.0797
1641.79 306.4754
1642.54 305.8708
1643.30 305.6509
1644.05 305.525
1644.80 305.399
1645.56 305.273
1646.31 305.147
1647.07 305.0208
1647.82 304.8947
1648.57 304.7685
1649.33 304.6422
1650.08 304.5156
1650.84 304.3858
1651.59 304.207
1652.34 304.0212
1653.10 303.8353
1653.85 303.6493
1654.61 303.4633
1655.36 303.2773
1656.11 303.0912
1656.87 302.905
1657.62 302.7188
1658.38 302.5325
1659.13 302.3462
1659.88 301.8365
1660.64 301.2884
1661.39 300.7401
1662.15 300.1916
1662.90 299.6431
1663.65 299.0943
1664.41 298.5455
1665.16 297.9964
1665.92 297.4473
1666.67 296.898
1667.42 296.3485
1668.18 295.6446
1668.93 294.9152
1669.69 294.1857
1670.44 293.4559
1671.19 292.726
1671.95 291.9959
1672.70 291.2655
1673.46 290.535
1674.21 289.8043
1674.96 289.0734
1675.72 288.3424
1676.47 287.8767
1677.23 287.4893
1677.98 287.1019
1678.73 286.7143
1679.49 286.3267
1680.24 285.9389
1681.00 285.551
1681.75 285.1631
1682.50 284.775
1683.26 284.3868
1684.01 283.9985
1684.77 283.8132
1685.52 283.7463
1686.27 283.6795
1687.03 283.6126
1687.78 283.5457
1688.54 283.4788
1689.29 283.4118
1690.04 283.3449
1690.80 283.2779
1691.55 283.2108
1692.31 283.1438
1693.06 282.9642
1693.81 282.632
1694.57 282.2996
1695.32 281.9672
1696.08 281.6347
1696.83 281.3021
1697.58 280.9694
1698.34 280.6366
1699.09 280.3038
1699.85 279.9708
1700.60 279.6452
1701.35 279.3013
1702.11 278.855
1702.86 278.4085
1703.62 277.9619
1704.37 277.5151
1705.12 277.0681
1705.88 276.621
1706.63 276.1737
1707.39 275.7263
1708.14 275.2788
1708.89 274.831
1709.65 274.3831
1710.40 273.9509
1711.16 273.5213
1711.91 273.0916
1712.66 272.6617
1713.42 272.2317
1714.17 271.8015
1714.93 271.3711
1715.68 270.9406
1716.43 270.51
1717.19 270.0792
1717.94 269.6483
1718.70 269.1366
1719.45 268.5393
1720.20 267.9418
1720.96 267.3442
1721.71 266.7463
1722.47 266.1482
1723.22 265.5499
1723.97 264.9514
1724.73 264.3527
1725.48 263.7538
1726.24 263.1547
1726.99 262.5558
1727.74 261.9625
1728.50 261.369
1729.25 260.7753
1730.01 260.1814
1730.76 259.5873
1731.51 258.993
1732.27 258.3985
1733.02 257.8038
1733.78 257.209
1734.53 256.6139
1735.28 256.0186
1736.04 255.6666
1736.79 255.4999
1737.55 255.3332
1738.30 255.1664
1739.05 254.9996
1739.81 254.8327
1740.56 254.6657
1741.32 254.4986
1742.07 254.3315
1742.82 254.1644
1743.58 253.9971
1744.33 253.8326
1745.09 253.7596
1745.84 253.6866
1746.59 253.6136
1747.35 253.5406
1748.10 253.4675
1748.86 253.3943
1749.61 253.3212
1750.36 253.2466
1751.12 253.1706
1751.87 253.0945
1752.63 253.0184
1753.38 252.8785
1754.13 252.6522
1754.89 252.4257
1755.64 252.1992
1756.40 251.9726
1757.15 251.746
1757.90 251.5193
1758.66 251.2924
1759.41 251.0656
1760.17 250.8386
1760.92 250.6116
1761.67 250.3844
1762.43 250.0945
1763.18 249.7853
1763.94 249.4759
1764.69 249.1665
1765.44 248.857
1766.20 248.5474
1766.95 248.2377
1767.71 247.9279
1768.46 247.618
1769.21 247.308
1769.97 246.9979
1770.72 246.6864
1771.48 246.3526
1772.23 246.0187
1772.98 245.6846
1773.74 245.3505
1774.49 245.0162
1775.25 244.6819
1776.00 244.3474
1776.75 244.0129
1777.51 243.6782
1778.26 243.3434
1779.02 243.0085
1779.77 242.6865
1780.52 242.3978
1781.28 242.1091
1782.03 241.8203
1782.79 241.5314
1783.54 241.2424
1784.29 240.9533
1785.05 240.6641
1785.80 240.3749
1786.56 240.0855
1787.31 239.796
1788.06 239.5065
1788.82 239.198
1789.57 238.865
1790.33 238.532
1791.08 238.1988
1791.83 237.8654
1792.59 237.532
1793.34 237.1985
1794.10 236.8649
1794.85 236.5312
1795.60 236.1973
1796.36 235.8634
1797.11 235.5294
1797.87 235.1357
1798.62 234.6936
1799.37 234.2514
1800.13 233.809
1800.88 233.3665
1801.64 232.9239
1802.39 232.4811
1803.14 232.0382
1803.90 231.5952
1804.65 231.152
1805.41 230.7087
1806.16 230.2652
1806.91 229.7599
1807.67 229.2115
1808.42 228.6628
1809.18 228.114
1809.93 227.5651
1810.68 227.0159
1811.44 226.4666
1812.19 225.9171
1812.95 225.3675
1813.70 224.8177
1814.45 224.2677
1815.21 223.7176
1815.96 223.3429
1816.72 223.099
1817.47 222.855
1818.22 222.611
1818.98 222.3668
1819.73 222.1226
1820.49 221.8783
1821.24 221.634
1821.99 221.3895
1822.75 221.145
1823.50 220.9004
1824.26 220.6557
1825.01 220.4762
1825.76 220.3609
1826.52 220.2455
1827.27 220.1301
1828.03 220.0147
1828.78 219.8992
1829.53 219.7837
1830.29 219.6681
1831.04 219.5525
1831.80 219.4369
1832.55 219.3212
1833.30 219.2054
1834.06 219.0303
1834.81 218.7536
1835.57 218.4767
1836.32 218.1998
1837.07 217.9227
1837.83 217.6456
1838.58 217.3684
1839.34 217.0911
1840.09 216.8137
1840.84 216.5362
1841.60 216.2587
1842.35 215.981
1843.11 215.702
1843.86 215.4162
1844.61 215.1303
1845.37 214.8443
1846.12 214.5583
1846.88 214.2721
1847.63 213.9859
1848.38 213.6995
1849.14 213.4131
1849.89 213.1266
1850.65 212.838
1851.40 212.549
1852.15 212.2599
1852.91 211.8732
1853.66 211.4769
1854.42 211.0806
1855.17 210.6842
1855.92 210.2877
1856.68 209.891
1857.43 209.4942
1858.19 209.0974
1858.94 208.7004
1859.69 208.3033
1860.45 207.9061
1861.20 207.5088
1861.96 207.0255
1862.71 206.4859
1863.46 205.9462
1864.22 205.4064
1864.97 204.8664
1865.73 204.3262
1866.48 203.7859
1867.23 203.2455
1867.99 202.7049
1868.74 202.1641
1869.50 201.6233
1870.25 201.0822
1871.00 200.599
1871.76 200.3242
1872.51 200.0493
1873.27 199.7744
1874.02 199.4994
1874.77 199.2242
1875.53 198.9491
1876.28 198.6738
1877.04 198.3985
1877.79 198.123
1878.54 197.8475
1879.30 197.572
1880.05 197.2963
1880.81 197.1692
1881.56 197.0848
1882.31 197.0003
1883.07 196.9157
1883.82 196.8312
1884.58 196.7466
1885.33 196.6619
1886.08 196.5773
1886.84 196.4926
1887.59 196.4079
1888.35 196.3232
1889.10 196.2384
1889.85 196.1397
1890.61 196.0035
1891.36 195.8672
1892.12 195.7309
1892.87 195.5945
1893.62 195.4581
1894.38 195.3216
1895.13 195.1851
1895.89 195.0486
1896.64 194.912
1897.39 194.7754
1898.15 194.6388
1898.90 194.5021
1899.66 194.3811
1900.41 194.2655
1901.16 194.1489
1901.92 194.0322
1902.67 193.9155
1903.43 193.7988
1904.18 193.682
1904.93 193.5652
1905.69 193.4484
1906.44 193.3315
1907.20 193.2146
1907.95 193.0977
1908.70 192.9729
1909.46 192.7475
1910.21 192.5219
1910.97 192.2963
1911.72 192.0707
1912.47 191.845
1913.23 191.6192
1913.98 191.3934
1914.74 191.1675
1915.49 190.9415
1916.24 190.7155
1917.00 190.4895
1917.75 190.2634
1918.51 189.9965
1919.26 189.6629
1920.01 189.3292
1920.77 188.9954
1921.52 188.6615
1922.28 188.3276
1923.03 187.9936
1923.78 187.6594
1924.54 187.3252
1925.29 186.991
1926.05 186.6566
1926.80 186.3221
1927.55 185.9876
1928.31 185.5963
1929.06 185.1702
1929.82 184.744
1930.57 184.3177
1931.32 183.8913
1932.08 183.4647
1932.83 183.0381
1933.59 182.6114
1934.34 182.1846
1935.09 181.7576
1935.85 181.3306
1936.60 180.9034
1937.36 180.4762
1938.11 180.1433
1938.86 179.8347
1939.62 179.526
1940.37 179.2172
1941.13 178.9083
1941.88 178.5994
1942.63 178.2904
1943.39 177.9813
1944.14 177.6721
1944.90 177.3628
1945.65 177.0535
1946.40 176.7441
1947.16 176.4346
1947.91 176.3899
1948.67 176.3689
1949.42 176.348
1950.17 176.3265
1950.93 176.3036
1951.68 176.2807
1952.44 176.2578
1953.19 176.2349
1953.94 176.212
1954.70 176.1891
1955.45 176.1661
1956.21 176.1432
1956.96 176.1202
1957.71 176.0002
1958.47 175.8761
1959.22 175.7521
1959.98 175.6279
1960.73 175.5038
1961.48 175.3796
1962.24 175.2554
1962.99 175.1312
1963.75 175.0069
1964.50 174.8826
1965.25 174.7582
1966.01 174.6339
1966.76 174.5095
1967.52 174.2956
1968.27 174.0769
1969.02 173.8582
1969.78 173.6394
1970.53 173.4206
1971.29 173.2017
1972.04 172.9828
1972.79 172.7638
1973.55 172.5448
1974.30 172.3257
1975.06 172.1066
1975.81 171.8874
1976.56 171.6682
1977.32 171.4757
1978.07 171.2871
1978.83 171.0985
1979.58 170.9099
1980.33 170.7211
1981.09 170.5324
1981.84 170.3436
1982.60 170.1548
1983.35 169.9659
1984.10 169.7769
1984.86 169.588
1985.61 169.399
1986.37 169.2099
1987.12 169.0387
1987.87 168.8742
1988.63 168.7096
1989.38 168.545
1990.14 168.3803
1990.89 168.2156
1991.64 168.0509
1992.40 167.8861
1993.15 167.7213
1993.91 167.5564
1994.66 167.3915
1995.41 167.2266
1996.17 167.0616
1996.92 166.9002
1997.68 166.7421
1998.43 166.584
1999.18 166.4258
1999.94 166.2676
2000.69 166.1093
2001.45 165.9511
2002.20 165.7927
2002.95 165.6344
2003.71 165.476
2004.46 165.3175
2005.22 165.1591
2005.97 165.0006
2006.72 164.8314
2007.48 164.6267
2008.23 164.422
2008.99 164.2172
2009.74 164.0124
2010.49 163.8076
2011.25 163.6027
2012.00 163.3977
2012.76 163.1927
2013.51 162.9877
2014.26 162.7826
2015.02 162.5775
2015.77 162.3723
2016.53 162.167
2017.28 161.9291
2018.03 161.687
2018.79 161.4448
2019.54 161.2026
2020.30 160.9603
2021.05 160.718
2021.80 160.4756
2022.56 160.2331
2023.31 159.9906
2024.07 159.7481
2024.82 159.5055
2025.57 159.2628
2026.33 159.0201
2027.08 158.8002
2027.84 158.6052
2028.59 158.41
2029.34 158.2148
2030.10 158.0196
2030.85 157.8243
2031.61 157.629
2032.36 157.4337
2033.11 157.2382
2033.87 157.0428
2034.62 156.8473
2035.38 156.6518
2036.13 156.4562
2036.88 156.2607
2037.64 156.1039
2038.39 155.947
2039.15 155.7901
2039.90 155.6331
2040.65 155.4761
2041.41 155.3191
2042.16 155.162
2042.92 155.0049
2043.67 154.8477
2044.42 154.6905
2045.18 154.5333
2045.93 154.376
2046.69 154.2187
2047.44 154.0435
2048.19 153.8465
2048.95 153.6493
2049.70 153.4522
2050.46 153.257
2051.21 153.0629
2051.96 152.8689
2052.72 152.6748
2053.47 152.4806
2054.23 152.2864
2054.98 152.0921
2055.73 151.8978
2056.49 151.7034
2057.24 151.5089
2058.00 151.3203
2058.75 151.1328
2059.50 150.9452
2060.26 150.7575
2061.01 150.5698
2061.77 150.382
2062.52 150.1942
2063.27 150.0063
2064.03 149.8184
2064.78 149.6304
2065.54 149.4423
2066.29 149.2543
2067.04 149.0661
2067.80 148.8817
2068.55 148.7173
2069.31 148.5529
2070.06 148.3885
2070.81 148.224
2071.57 148.0595
2072.32 147.8949
2073.08 147.7303
2073.83 147.5656
2074.58 147.4009
2075.34 147.2361
2076.09 147.0713
2076.85 146.9065
2077.60 146.7415
2078.35 146.5678
2079.11 146.3808
2079.86 146.1938
2080.62 146.0068
2081.37 145.8197
2082.12 145.6325
2082.88 145.4453
2083.63 145.258
2084.39 145.0707
2085.14 144.8834
2085.89 144.696
2086.65 144.5085
2087.40 144.321
2088.16 144.1334
2088.91 143.963
2089.66 143.8047
2090.42 143.6464
2091.17 143.4881
2091.93 143.3297
2092.68 143.1713
2093.43 143.0129
2094.19 142.8544
2094.94 142.6958
2095.70 142.5372
2096.45 142.3786
2097.20 142.2199
2097.96 142.0612
2098.71 141.9024
2099.47 141.7522
2100.22 141.6057
2100.97 141.4591
2101.73 141.3125
2102.48 141.1659
2103.24 141.0192
2103.99 140.8725
2104.74 140.7257
2105.50 140.5789
2106.25 140.4321
2107.01 140.2852
2107.76 140.1383
2108.51 139.9913
2109.27 139.8443
2110.02 139.6832
2110.78 139.5169
2111.53 139.3506
2112.28 139.1842
2113.04 139.0178
2113.79 138.8514
2114.55 138.6849
2115.30 138.5183
2116.05 138.3517
2116.81 138.1851
2117.56 138.0184
2118.32 137.8517
2119.07 137.6849
2119.82 137.5181
2120.58 137.3661
2121.33 137.2201
2122.09 137.0741
2122.84 136.928
2123.59 136.7818
2124.35 136.6357
2125.10 136.4895
2125.86 136.3432
2126.61 136.1969
2127.36 136.0506
2128.12 135.9042
2128.87 135.7578
2129.63 135.6114
2130.38 135.4649
2131.13 135.3204
2131.89 135.1772
2132.64 135.034
2133.40 134.8908
2134.15 134.7475
2134.90 134.6042
2135.66 134.4609
2136.41 134.3175
2137.17 134.174
2137.92 134.0305
2138.67 133.887
2139.43 133.7435
2140.18 133.5999
2140.94 133.4562
2141.69 133.2885
2142.44 133.0897
2143.20 132.8908
2143.95 132.6919
2144.71 132.493
2145.46 132.294
2146.21 132.0949
2146.97 131.8958
2147.72 131.6967
2148.48 131.4975
2149.23 131.2982
2149.98 131.0989
2150.74 130.8981
2151.49 130.6974
2152.25 130.4832
2153.00 130.2136
2153.75 129.9439
2154.51 129.6741
2155.26 129.4043
2156.02 129.1344
2156.77 128.8644
2157.52 128.5944
2158.28 128.3243
2159.03 128.0541
2159.79 127.7839
2160.54 127.5136
2161.29 127.2433
2162.05 126.9728
2162.80 126.7023
2163.56 126.5486
2164.31 126.4102
2165.06 126.2717
2165.82 126.1332
2166.57 125.9947
2167.33 125.8562
2168.08 125.7176
2168.83 125.579
2169.59 125.4404
2170.34 125.3017
2171.10 125.163
2171.85 125.0242
2172.60 124.8854
2173.36 124.7466
2174.11 124.6505
2174.87 124.5982
2175.62 124.5459
2176.37 124.4936
2177.13 124.4413
2177.88 124.3889
2178.64 124.3366
2179.39 124.2842
2180.14 124.2318
2180.90 124.1794
2181.65 124.127
2182.41 124.0745
2183.16 124.0221
2183.91 123.9696
2184.67 123.9154
2185.42 123.8162
2186.18 123.7171
2186.93 123.6178
2187.68 123.5186
2188.44 123.4193
2189.19 123.3201
2189.95 123.2207
2190.70 123.1214
2191.45 123.022
2192.21 122.9227
2192.96 122.8232
2193.72 122.7238
2194.47 122.6243
2195.22 122.5248
2195.98 122.4044
2196.73 122.2642
2197.49 122.1239
2198.24 121.9836
2198.99 121.8433
2199.75 121.703
2200.50 121.5643
2201.26 121.4263
2202.01 121.2884
2202.76 121.1504
2203.52 121.0123
2204.27 120.8743
2205.03 120.7361
2205.78 120.598
2206.53 120.4598
2207.29 120.3373
2208.04 120.2163
2208.80 120.0953
2209.55 119.9742
2210.30 119.8531
2211.06 119.7319
2211.81 119.6108
2212.57 119.4895
2213.32 119.3683
2214.07 119.247
2214.83 119.1257
2215.58 119.0043
2216.34 118.8829
2217.09 118.7615
2217.84 118.6401
2218.60 118.5192
2219.35 118.3983
2220.11 118.2773
2220.86 118.1563
2221.61 118.0353
2222.37 117.9142
2223.12 117.7931
2223.88 117.672
2224.63 117.5508
2225.38 117.4296
2226.14 117.3083
2226.89 117.187
2227.65 117.0657
2228.40 116.9443
2229.15 116.8166
2229.91 116.6821
2230.66 116.5476
2231.42 116.4131
2232.17 116.2785
2232.92 116.1438
2233.68 116.0092
2234.43 115.8745
2235.19 115.7397
2235.94 115.6049
2236.69 115.4701
2237.45 115.3352
2238.20 115.2003
2238.96 115.0653
2239.71 114.9303
2240.46 114.7958
2241.22 114.6616
2241.97 114.5273
2242.73 114.3929
2243.48 114.2585
2244.23 114.1241
2244.99 113.9896
2245.74 113.8551
2246.50 113.7206
2247.25 113.586
2248.00 113.4513
2248.76 113.3167
2249.51 113.182
2250.27 113.0464
2251.02 112.9093
2251.77 112.7812
2252.53 112.6557
2253.28 112.5301
2254.04 112.4045
2254.79 112.2789
2255.54 112.1532
2256.30 112.0275
2257.05 111.9018
2257.81 111.7761
2258.56 111.6503
2259.31 111.5245
2260.07 111.3987
2260.82 111.2728
2261.58 111.1469
2262.33 111.021
2263.08 110.8977
2263.84 110.7752
2264.59 110.6526
2265.35 110.53
2266.10 110.4073
2266.85 110.2846
2267.61 110.1619
2268.36 110.0392
2269.12 109.9164
2269.87 109.7936
2270.62 109.6708
2271.38 109.5479
2272.13 109.425
2272.89 109.3021
2273.64 109.1791
2274.39 109.0465
2275.15 108.9106
2275.90 108.7747
2276.66 108.6387
2277.41 108.5027
2278.16 108.3667
2278.92 108.2307
2279.67 108.0946
2280.43 107.9584
2281.18 107.8223
2281.93 107.6861
2282.69 107.5499
2283.44 107.4136
2284.20 107.2773
2284.95 107.141
2285.70 107.0085
2286.46 106.8783
2287.21 106.748
2287.97 106.6177
2288.72 106.4873
2289.47 106.357
2290.23 106.2266
2290.98 106.0961
2291.74 105.9656
2292.49 105.8351
2293.24 105.7046
2294.00 105.574
2294.75 105.4435
2295.51 105.3128
2296.26 105.1822
2297.01 105.0598
2297.77 104.9486
2298.52 104.8373
2299.28 104.726
2300.03 104.6145
2300.78 104.501
2301.54 104.3875
2302.29 104.274
2303.05 104.1604
2303.80 104.0468
2304.55 103.9332
2305.31 103.8196
2306.06 103.706
2306.82 103.5923
2307.57 103.4786
2308.32 103.3605
2309.08 103.218
2309.83 103.0754
2310.59 102.9328
2311.34 102.7902
2312.09 102.6475
2312.85 102.5048
2313.60 102.3621
2314.36 102.2194
2315.11 102.0766
2315.86 101.9338
2316.62 101.791
2317.37 101.6482
2318.13 101.5053
2318.88 101.3624
2319.63 101.2195
2320.39 101.0921
2321.14 100.9685
2321.90 100.8449
2322.65 100.7213
2323.40 100.5976
2324.16 100.4739
2324.91 100.3502
2325.67 100.2264
2326.42 100.1026
2327.17 99.97885
2327.93 99.85503
2328.68 99.73118
2329.44 99.60731
2330.19 99.48342
2330.94 99.3595
2331.70 99.24593
2332.45 99.14911
2333.21 99.05227
2333.96 98.95542
2334.71 98.85854
2335.47 98.76164
