# Wavelength (nm)	% Transmission
# Transmission for uncoated CaF2 (Calcium Fluoride) glass
# From: ThorLabs Excel spreadsheet linked from https://www.thorlabs.com/NewGroupPage9.cfm?ObjectGroup_ID=3978
200	0.90315144
201	0.90504769
202	0.90528651
203	0.90542262
204	0.9065069
205	0.90668337
206	0.907446
207	0.90770617
208	0.90774081
209	0.90807279
210	0.90844737
211	0.90749379
212	0.90675253
213	0.90602751
214	0.90523596
215	0.90475603
216	0.90468534
217	0.90483551
218	0.904453
219	0.90496343
220	0.90506575
221	0.90568719
222	0.90684773
223	0.90768733
224	0.9085633
225	0.90938265
226	0.91014325
227	0.91029114
228	0.91126048
229	0.91181304
230	0.91245598
231	0.91409653
232	0.91477183
233	0.91497628
234	0.91591198
235	0.91697678
236	0.91725641
237	0.91765173
238	0.91799107
239	0.9187746
240	0.91930577
241	0.91994116
242	0.92015231
243	0.92120134
244	0.92079177
245	0.92137376
246	0.92175456
247	0.92234672
248	0.92277402
249	0.923743
250	0.92362746
251	0.92391044
252	0.92428838
253	0.92514416
254	0.92495842
255	0.9260516
256	0.92593626
257	0.92596083
258	0.92638831
259	0.92658293
260	0.92662325
261	0.92743745
262	0.92696433
263	0.92694509
264	0.92748024
265	0.927611
266	0.92758493
267	0.9281538
268	0.92784731
269	0.92793451
270	0.92850094
271	0.92845377
272	0.92849827
273	0.92915259
274	0.9285379
275	0.92862807
276	0.92904779
277	0.92894154
278	0.92900655
279	0.92959746
280	0.92906278
281	0.92925642
282	0.92950439
283	0.92948638
284	0.92988203
285	0.92997929
286	0.92957096
287	0.92973739
288	0.93001597
289	0.93008746
290	0.92987029
291	0.93054143
292	0.9301323
293	0.93003775
294	0.93006782
295	0.93001843
296	0.92967142
297	0.92987611
298	0.92910743
299	0.92865374
300	0.9281887
301	0.92740198
302	0.92706224
303	0.92678633
304	0.92589249
305	0.92574345
306	0.9254149
307	0.9252258
308	0.92558049
309	0.92672654
310	0.92695475
311	0.92763983
312	0.92853997
313	0.92912096
314	0.92993996
315	0.93080183
316	0.93081491
317	0.93136775
318	0.93146563
