ILDIALCT,ilab_v1,FITS/CSV file dialect
561.000,1.192150e-06,1.292900e-06
562.000,1.000000e-10,1.455040e-06
563.000,1.000000e-10,1.649820e-06
564.000,1.661350e-06,1.847010e-06
565.000,3.073920e-06,2.007190e-06
566.000,1.000000e-10,2.094720e-06
567.000,2.600420e-06,2.091220e-06
568.000,2.387410e-06,1.999540e-06
569.000,2.586800e-07,1.844380e-06
570.000,1.000000e-10,1.664390e-06
571.000,1.733870e-06,1.499690e-06
572.000,1.775500e-06,1.382470e-06
573.000,1.000000e-10,1.329910e-06
574.000,1.008740e-06,1.345450e-06
575.000,1.055830e-06,1.416130e-06
576.000,1.000000e-10,1.519630e-06
577.000,1.504250e-06,1.628740e-06
578.000,2.840360e-06,1.717970e-06
579.000,1.000000e-10,1.768170e-06
580.000,1.000000e-10,1.769720e-06
581.000,1.293120e-06,1.724250e-06
582.000,1.201360e-06,1.643900e-06
583.000,9.084700e-07,1.546790e-06
584.000,2.202960e-06,1.452520e-06
585.000,2.163860e-06,1.379030e-06
586.000,9.042400e-07,1.337580e-06
587.000,8.267000e-08,1.333560e-06
588.000,1.246750e-06,1.367410e-06
589.000,1.000000e-10,1.434750e-06
590.000,2.579160e-06,1.528250e-06
591.000,1.614350e-06,1.637400e-06
592.000,1.094270e-06,1.748150e-06
593.000,1.528510e-06,1.843240e-06
594.000,1.762550e-06,1.905290e-06
595.000,2.317660e-06,1.922220e-06
596.000,2.955660e-06,1.892150e-06
597.000,2.870860e-06,1.827690e-06
598.000,6.988500e-07,1.754710e-06
599.000,1.000000e-10,1.704580e-06
600.000,1.000000e-10,1.702690e-06
601.000,1.081700e-06,1.759740e-06
602.000,2.816070e-06,1.866570e-06
603.000,1.000000e-10,1.996140e-06
604.000,1.000000e-10,2.111500e-06
605.000,2.359090e-06,2.183070e-06
606.000,2.285990e-06,2.195600e-06
607.000,1.706180e-06,2.152070e-06
608.000,1.929500e-06,2.069750e-06
609.000,2.090030e-06,1.973550e-06
610.000,1.000000e-10,1.888320e-06
611.000,1.234570e-06,1.830600e-06
612.000,2.099140e-06,1.805390e-06
613.000,2.701980e-06,1.805470e-06
614.000,1.000000e-10,1.812690e-06
615.000,7.668000e-08,1.801110e-06
616.000,1.629090e-06,1.748230e-06
617.000,5.213170e-06,1.642610e-06
618.000,8.744400e-07,1.492480e-06
619.000,1.000000e-10,1.329330e-06
620.000,5.240300e-07,1.200680e-06
621.000,8.529100e-07,1.156130e-06
622.000,1.000000e-10,1.228000e-06
623.000,1.428000e-07,1.416100e-06
624.000,2.224470e-06,1.683750e-06
625.000,3.112670e-06,1.967290e-06
626.000,1.000000e-10,2.195720e-06
627.000,1.000000e-10,2.312600e-06
628.000,3.332230e-06,2.292930e-06
629.000,3.230900e-07,2.147220e-06
630.000,1.000000e-10,1.914290e-06
631.000,1.604430e-06,1.644850e-06
632.000,1.852630e-06,1.385220e-06
633.000,1.401780e-06,1.167320e-06
634.000,5.185000e-08,1.007130e-06
635.000,4.497900e-07,9.038800e-07
636.000,1.364560e-06,8.508300e-07
637.000,1.000000e-10,8.397000e-07
638.000,1.049050e-06,8.628700e-07
639.000,5.556700e-07,9.112000e-07
640.000,1.000000e-10,9.730700e-07
641.000,3.845300e-07,1.034790e-06
642.000,2.202860e-06,1.083100e-06
643.000,2.114790e-06,1.110030e-06
644.000,1.000000e-10,1.117790e-06
645.000,5.609000e-07,1.118080e-06
646.000,4.058300e-07,1.126980e-06
647.000,3.196600e-07,1.159570e-06
648.000,1.831400e-06,1.221610e-06
649.000,1.000000e-10,1.305760e-06
650.000,1.000000e-10,1.394840e-06
651.000,1.443810e-06,1.468270e-06
652.000,2.021550e-06,1.512630e-06
653.000,1.318940e-06,1.528210e-06
654.000,1.872720e-06,1.529160e-06
655.000,1.495340e-06,1.536420e-06
656.000,1.000000e-10,1.567360e-06
657.000,3.846700e-07,1.626600e-06
658.000,2.148810e-06,1.701850e-06
659.000,2.512020e-06,1.770110e-06
660.000,2.427270e-06,1.805170e-06
661.000,2.386340e-06,1.791070e-06
662.000,2.057090e-06,1.728230e-06
663.000,4.124900e-07,1.632600e-06
664.000,1.000000e-10,1.527350e-06
665.000,1.000000e-10,1.434080e-06
666.000,1.614020e-06,1.362640e-06
667.000,1.285160e-06,1.309280e-06
668.000,1.973180e-06,1.262130e-06
669.000,1.503110e-06,1.209120e-06
670.000,8.415000e-07,1.144210e-06
671.000,8.394800e-07,1.071500e-06
672.000,9.633000e-08,1.001540e-06
673.000,2.041370e-06,9.451700e-07
674.000,2.875100e-07,9.079400e-07
675.000,4.332500e-07,8.896300e-07
676.000,1.259060e-06,8.864500e-07
677.000,1.953790e-06,8.961800e-07
678.000,5.537700e-07,9.222600e-07
679.000,8.198500e-07,9.727600e-07
680.000,9.531800e-07,1.054740e-06
681.000,1.245900e-07,1.168960e-06
682.000,1.058410e-06,1.303420e-06
683.000,2.474210e-06,1.433240e-06
684.000,1.000000e-10,1.527450e-06
685.000,1.903660e-06,1.560130e-06
686.000,1.498540e-06,1.518830e-06
687.000,1.000000e-10,1.410130e-06
688.000,1.121530e-06,1.258420e-06
689.000,6.548800e-07,1.098970e-06
690.000,1.000000e-10,9.685300e-07
691.000,5.488400e-07,8.919900e-07
692.000,1.214230e-06,8.809100e-07
693.000,1.259140e-06,9.307700e-07
694.000,1.409300e-07,1.025160e-06
695.000,1.000000e-10,1.140610e-06
696.000,2.414440e-06,1.254060e-06
697.000,1.595560e-06,1.346380e-06
698.000,5.202000e-07,1.404430e-06
699.000,1.000000e-10,1.423860e-06
700.000,2.008670e-06,1.407630e-06
701.000,2.225770e-06,1.365280e-06
702.000,5.077200e-07,1.309460e-06
703.000,4.097500e-07,1.254120e-06
704.000,2.292080e-06,1.212570e-06
705.000,7.233000e-08,1.195830e-06
706.000,1.646190e-06,1.212060e-06
707.000,1.754640e-06,1.264830e-06
708.000,1.532360e-06,1.352380e-06
709.000,5.972500e-07,1.468230e-06
710.000,1.409960e-06,1.598730e-06
711.000,2.235440e-06,1.724380e-06
712.000,1.872830e-06,1.825920e-06
713.000,2.818210e-06,1.890090e-06
714.000,1.375400e-06,1.913450e-06
715.000,2.620730e-06,1.906450e-06
716.000,2.049840e-06,1.889730e-06
717.000,1.150660e-06,1.883810e-06
718.000,7.341000e-07,1.900060e-06
719.000,8.493900e-07,1.934470e-06
720.000,3.351170e-06,1.970440e-06
721.000,4.031500e-06,1.986810e-06
722.000,1.694550e-06,1.968140e-06
723.000,1.849310e-06,1.914980e-06
724.000,1.249550e-06,1.843490e-06
725.000,4.311100e-07,1.778470e-06
726.000,1.265790e-06,1.741660e-06
