ILDIALCT,ilab_v1,FITS/CSV file dialect
264.400,1.000000e-10,5.061100e-07
264.600,1.000000e-10,4.806200e-07
264.800,1.000000e-10,5.042600e-07
265.000,3.647400e-07,5.529100e-07
265.200,2.043880e-06,6.013300e-07
265.400,1.000000e-10,6.348400e-07
265.600,4.187600e-07,6.563100e-07
265.800,3.910100e-07,6.848500e-07
266.000,8.051000e-08,7.479000e-07
266.200,3.464400e-07,8.661700e-07
266.400,1.000000e-10,1.040770e-06
266.600,1.443310e-06,1.248330e-06
266.800,1.000000e-10,1.447770e-06
267.000,1.000000e-10,1.593420e-06
267.200,2.679790e-06,1.650400e-06
267.400,1.000000e-10,1.608800e-06
267.600,1.032590e-06,1.486640e-06
267.800,6.242200e-07,1.322820e-06
268.000,4.288100e-07,1.162930e-06
268.200,1.000000e-10,1.043690e-06
268.400,1.306880e-06,9.823100e-07
268.600,8.806300e-07,9.749200e-07
268.800,5.071800e-07,1.003300e-06
269.000,1.804640e-06,1.045950e-06
269.200,2.476890e-06,1.089330e-06
269.400,3.673200e-07,1.133840e-06
269.600,3.047500e-07,1.192300e-06
269.800,1.722900e-06,1.281850e-06
270.000,8.852100e-07,1.413210e-06
270.200,1.558610e-06,1.581820e-06
270.400,1.000000e-10,1.765920e-06
270.600,1.000000e-10,1.931870e-06
270.800,1.000000e-10,2.044050e-06
271.000,1.000000e-10,2.076990e-06
271.200,3.071820e-06,2.021300e-06
271.400,6.825300e-07,1.887020e-06
271.600,7.495700e-07,1.698320e-06
271.800,1.405530e-06,1.485770e-06
272.000,1.000000e-10,1.278670e-06
272.200,1.508510e-06,1.100530e-06
272.400,1.000000e-10,9.685100e-07
272.600,3.788900e-07,8.932400e-07
272.800,1.000000e-10,8.780400e-07
273.000,1.000000e-10,9.186800e-07
273.200,1.000000e-10,1.002380e-06
273.400,1.196250e-06,1.108070e-06
273.600,9.046400e-07,1.208970e-06
273.800,2.916980e-06,1.278510e-06
274.000,1.050090e-06,1.297420e-06
274.200,1.000000e-10,1.259450e-06
274.400,1.000000e-10,1.173140e-06
274.600,1.000000e-10,1.063110e-06
274.800,1.054750e-06,9.612900e-07
275.000,1.000000e-10,9.030600e-07
275.200,1.000000e-10,9.196500e-07
275.400,3.290200e-07,1.031240e-06
275.600,1.468510e-06,1.241890e-06
275.800,2.282290e-06,1.532610e-06
276.000,9.621100e-07,1.862620e-06
276.200,2.397490e-06,2.173630e-06
276.400,1.000000e-10,2.400710e-06
276.600,1.000000e-10,2.489660e-06
276.800,1.000000e-10,2.414000e-06
277.000,3.915350e-06,2.188190e-06
277.200,4.407000e-08,1.869560e-06
277.400,1.104000e-06,1.541610e-06
277.600,1.138900e-07,1.289820e-06
277.800,1.000000e-10,1.172890e-06
278.000,1.533100e-07,1.203090e-06
278.200,5.447500e-07,1.343290e-06
278.400,4.450320e-06,1.522440e-06
278.600,1.000000e-10,1.663250e-06
278.800,1.000000e-10,1.710390e-06
279.000,1.064580e-06,1.649240e-06
279.200,2.531000e-08,1.506140e-06
279.400,1.242180e-06,1.332700e-06
279.600,1.000000e-10,1.184630e-06
279.800,6.916100e-07,1.099870e-06
280.000,1.000000e-10,1.087570e-06
280.200,1.000000e-10,1.129630e-06
280.400,1.625940e-06,1.190890e-06
280.600,1.000000e-10,1.231060e-06
280.800,1.000000e-10,1.221240e-06
281.000,1.000000e-10,1.148460e-06
281.200,1.000000e-10,1.018060e-06
281.400,8.819000e-07,8.495000e-07
281.600,3.080600e-07,6.706000e-07
281.800,1.000000e-10,5.128600e-07
282.000,3.109200e-07,4.020300e-07
282.200,1.000000e-10,3.537600e-07
282.400,1.000000e-10,3.704900e-07
282.600,1.000000e-10,4.424800e-07
282.800,1.926800e-07,5.538300e-07
283.000,1.000000e-10,6.892700e-07
283.200,2.385380e-06,8.419900e-07
283.400,1.013800e-06,1.017690e-06
283.600,1.000000e-10,1.231520e-06
283.800,3.974700e-07,1.499260e-06
284.000,1.000000e-10,1.825570e-06
284.200,2.616790e-06,2.194720e-06
284.400,1.000000e-10,2.568470e-06
284.600,3.455580e-06,2.893020e-06
284.800,1.000000e-10,3.113130e-06
285.000,3.838670e-06,3.188250e-06
285.200,1.000000e-10,3.105270e-06
285.400,1.000000e-10,2.882480e-06
285.600,1.000000e-10,2.563960e-06
285.800,1.000000e-10,2.206830e-06
286.000,1.119080e-06,1.865800e-06
286.200,1.000000e-10,1.580360e-06
286.400,1.000000e-10,1.368540e-06
286.600,1.000000e-10,1.227410e-06
286.800,1.313970e-06,1.138380e-06
287.000,1.000000e-10,1.075220e-06
287.200,1.000000e-10,1.012920e-06
287.400,1.000000e-10,9.336000e-07
287.600,1.000000e-10,8.289900e-07
287.800,1.000000e-10,7.006800e-07
288.000,1.000000e-10,5.597900e-07
288.200,1.000000e-10,4.251600e-07
288.400,1.000000e-10,3.208500e-07
288.600,1.000000e-10,2.713700e-07
288.800,5.239000e-08,2.956000e-07
289.000,1.825000e-07,3.993800e-07
289.200,1.227700e-07,5.730600e-07
289.400,2.189500e-07,7.894200e-07
289.600,2.337320e-06,1.009570e-06
289.800,1.000000e-10,1.193310e-06
290.000,1.000000e-10,1.308470e-06
290.200,1.000000e-10,1.341850e-06
290.400,1.000000e-10,1.304570e-06
290.600,8.267900e-07,1.224390e-06
290.800,1.000000e-10,1.148320e-06
291.000,1.000000e-10,1.131730e-06
291.200,1.000000e-10,1.229790e-06
291.400,1.704810e-06,1.492140e-06
291.600,2.452900e-06,1.940270e-06
291.800,3.532700e-07,2.571750e-06
292.000,1.000000e-10,3.351740e-06
292.200,5.728520e-06,4.219590e-06
292.400,7.270970e-06,5.104340e-06
292.600,9.559760e-06,5.956020e-06
292.800,6.507660e-06,6.775990e-06
293.000,4.433860e-06,7.629920e-06
293.200,1.334682e-05,8.649270e-06
293.400,9.266040e-06,1.000019e-05
293.600,1.153268e-05,1.183159e-05
293.800,1.220861e-05,1.420277e-05
294.000,1.060977e-05,1.702507e-05
294.200,2.808133e-05,2.004132e-05
294.400,2.273539e-05,2.285102e-05
294.600,2.833943e-05,2.500994e-05
294.800,3.328885e-05,2.617082e-05
295.000,3.766957e-05,2.618871e-05
295.200,2.823350e-05,2.523329e-05
295.400,1.757115e-05,2.383977e-05
295.600,2.090217e-05,2.284207e-05
295.800,1.946260e-05,2.325350e-05
296.000,2.354502e-05,2.608816e-05
296.200,2.548479e-05,3.214544e-05
296.400,3.883019e-05,4.179722e-05
296.600,5.445153e-05,5.479255e-05
296.800,7.048533e-05,7.012490e-05
