ILDIALCT,ilab_v1,FITS/CSV file dialect
455.000,7.834231e-01,7.858018e-01
455.200,7.802526e-01,7.822877e-01
455.400,7.773501e-01,7.786594e-01
455.600,7.725451e-01,7.749285e-01
455.800,7.691908e-01,7.711025e-01
456.000,7.672059e-01,7.671895e-01
456.200,7.589687e-01,7.632043e-01
456.400,7.589137e-01,7.591689e-01
456.600,7.513819e-01,7.551144e-01
456.800,7.509785e-01,7.510730e-01
457.000,7.424823e-01,7.470746e-01
457.200,7.416893e-01,7.431367e-01
457.400,7.374706e-01,7.392684e-01
457.600,7.348028e-01,7.354669e-01
457.800,7.299870e-01,7.317249e-01
458.000,7.245932e-01,7.280342e-01
458.200,7.224771e-01,7.243876e-01
458.400,7.204912e-01,7.207831e-01
458.600,7.156415e-01,7.172246e-01
458.800,7.102609e-01,7.137207e-01
459.000,7.102104e-01,7.102845e-01
459.200,7.053607e-01,7.069303e-01
459.400,7.016009e-01,7.036705e-01
459.600,6.973811e-01,7.005081e-01
459.800,6.966322e-01,6.974402e-01
460.000,6.934496e-01,6.944573e-01
460.200,6.910225e-01,6.915528e-01
460.400,6.870909e-01,6.887252e-01
460.600,6.849663e-01,6.859870e-01
460.800,6.819609e-01,6.833594e-01
461.000,6.781853e-01,6.808661e-01
461.200,6.765834e-01,6.785219e-01
461.400,6.765723e-01,6.763219e-01
461.600,6.730747e-01,6.742390e-01
461.800,6.707746e-01,6.722279e-01
462.000,6.691304e-01,6.702320e-01
462.200,6.676475e-01,6.681989e-01
462.400,6.666245e-01,6.660926e-01
462.600,6.621278e-01,6.638954e-01
462.800,6.607892e-01,6.616069e-01
463.000,6.568354e-01,6.592360e-01
463.200,6.547303e-01,6.567948e-01
463.400,6.536892e-01,6.542912e-01
463.600,6.516125e-01,6.517278e-01
463.800,6.475459e-01,6.491033e-01
464.000,6.452917e-01,6.464162e-01
464.200,6.412327e-01,6.436657e-01
464.400,6.384393e-01,6.408498e-01
464.600,6.378245e-01,6.379642e-01
464.800,6.331971e-01,6.350002e-01
465.000,6.301865e-01,6.319438e-01
465.200,6.276544e-01,6.287755e-01
465.400,6.235868e-01,6.254761e-01
465.600,6.204982e-01,6.220263e-01
465.800,6.160118e-01,6.184096e-01
466.000,6.124448e-01,6.146133e-01
466.200,6.091119e-01,6.106311e-01
466.400,6.049166e-01,6.064637e-01
466.600,6.004399e-01,6.021209e-01
466.800,5.948151e-01,5.976214e-01
467.000,5.901687e-01,5.929875e-01
467.200,5.851337e-01,5.882392e-01
467.400,5.810831e-01,5.833922e-01
467.600,5.757921e-01,5.784564e-01
467.800,5.728042e-01,5.734380e-01
468.000,5.648466e-01,5.683452e-01
468.200,5.610348e-01,5.631888e-01
468.400,5.547227e-01,5.579855e-01
468.600,5.491338e-01,5.527537e-01
468.800,5.452676e-01,5.475115e-01
469.000,5.405197e-01,5.422747e-01
469.200,5.352309e-01,5.370562e-01
469.400,5.281756e-01,5.318678e-01
469.600,5.236882e-01,5.267234e-01
469.800,5.196569e-01,5.216391e-01
470.000,5.142029e-01,5.166312e-01
470.200,5.089363e-01,5.117117e-01
470.400,5.043896e-01,5.068861e-01
470.600,4.997842e-01,5.021502e-01
470.800,4.951500e-01,4.974925e-01
471.000,4.902312e-01,4.928969e-01
471.200,4.874934e-01,4.883487e-01
471.400,4.811998e-01,4.838383e-01
471.600,4.770454e-01,4.793660e-01
471.800,4.723692e-01,4.749396e-01
472.000,4.693137e-01,4.705727e-01
472.200,4.636999e-01,4.662819e-01
472.400,4.596477e-01,4.620807e-01
472.600,4.554339e-01,4.579789e-01
472.800,4.528671e-01,4.539808e-01
473.000,4.482407e-01,4.500902e-01
473.200,4.447499e-01,4.463117e-01
473.400,4.405745e-01,4.426505e-01
473.600,4.368649e-01,4.391118e-01
473.800,4.341825e-01,4.356985e-01
474.000,4.301208e-01,4.324083e-01
474.200,4.276666e-01,4.292330e-01
474.400,4.258742e-01,4.261589e-01
474.600,4.218328e-01,4.231695e-01
474.800,4.178639e-01,4.202457e-01
475.000,4.156905e-01,4.173669e-01
475.200,4.125948e-01,4.145100e-01
475.400,4.114961e-01,4.116516e-01
475.600,4.070572e-01,4.087681e-01
475.800,4.044923e-01,4.058396e-01
476.000,4.017131e-01,4.028525e-01
476.200,3.984367e-01,3.998021e-01
476.400,3.945961e-01,3.966901e-01
476.600,3.914820e-01,3.935237e-01
476.800,3.887993e-01,3.903114e-01
477.000,3.858322e-01,3.870617e-01
477.200,3.828024e-01,3.837823e-01
477.400,3.781635e-01,3.804782e-01
477.600,3.749497e-01,3.771528e-01
477.800,3.723935e-01,3.738063e-01
478.000,3.682865e-01,3.704331e-01
478.200,3.651636e-01,3.670212e-01
478.400,3.625232e-01,3.635545e-01
478.600,3.582795e-01,3.600140e-01
478.800,3.544998e-01,3.563813e-01
479.000,3.506835e-01,3.526397e-01
479.200,3.465394e-01,3.487776e-01
479.400,3.428148e-01,3.447881e-01
479.600,3.389959e-01,3.406710e-01
479.800,3.343936e-01,3.364341e-01
480.000,3.306394e-01,3.320936e-01
480.200,3.250438e-01,3.276739e-01
480.400,3.202588e-01,3.232047e-01
480.600,3.162654e-01,3.187157e-01
480.800,3.123998e-01,3.142308e-01
481.000,3.071523e-01,3.097643e-01
481.200,3.031628e-01,3.053208e-01
481.400,2.988970e-01,3.008967e-01
481.600,2.943691e-01,2.964874e-01
481.800,2.896485e-01,2.920930e-01
482.000,2.863366e-01,2.877208e-01
482.200,2.813753e-01,2.833864e-01
482.400,2.759659e-01,2.791093e-01
482.600,2.727539e-01,2.749066e-01
482.800,2.686061e-01,2.707882e-01
483.000,2.648146e-01,2.667541e-01
483.200,2.611549e-01,2.627955e-01
483.400,2.572467e-01,2.588990e-01
483.600,2.530594e-01,2.550519e-01
483.800,2.494675e-01,2.512478e-01
484.000,2.457340e-01,2.474880e-01
484.200,2.418890e-01,2.437820e-01
484.400,2.379930e-01,2.401443e-01
484.600,2.353445e-01,2.365919e-01
484.800,2.312459e-01,2.331402e-01
485.000,2.280654e-01,2.298015e-01
485.200,2.249476e-01,2.265840e-01
485.400,2.219606e-01,2.234923e-01
485.600,2.190628e-01,2.205270e-01
485.800,2.161862e-01,2.176858e-01
486.000,2.141028e-01,2.149656e-01
486.200,2.109365e-01,2.123621e-01
486.400,2.082133e-01,2.098711e-01
486.600,2.067318e-01,2.074888e-01
486.800,2.043597e-01,2.052112e-01
487.000,2.016129e-01,2.030339e-01
487.200,1.995519e-01,2.009525e-01
487.400,1.985951e-01,1.989632e-01
487.600,1.962850e-01,1.970620e-01
487.800,1.941514e-01,1.952453e-01
488.000,1.926345e-01,1.935095e-01
488.200,1.907581e-01,1.918493e-01
488.400,1.894425e-01,1.902573e-01
488.600,1.879430e-01,1.887233e-01
488.800,1.871299e-01,1.872355e-01
489.000,1.849216e-01,1.857808e-01
489.200,1.834486e-01,1.843458e-01
489.400,1.820512e-01,1.829191e-01
489.600,1.808766e-01,1.814918e-01
489.800,1.795992e-01,1.800592e-01
490.000,1.780177e-01,1.786214e-01
490.200,1.767071e-01,1.771825e-01
490.400,1.747746e-01,1.757485e-01
490.600,1.732508e-01,1.743252e-01
490.800,1.718361e-01,1.729149e-01
491.000,1.709973e-01,1.715142e-01
491.200,1.697721e-01,1.701144e-01
491.400,1.679531e-01,1.687032e-01
491.600,1.664815e-01,1.672666e-01
491.800,1.652267e-01,1.657927e-01
492.000,1.633433e-01,1.642715e-01
492.200,1.618302e-01,1.626952e-01
492.400,1.599431e-01,1.610565e-01
492.600,1.587078e-01,1.593478e-01
492.800,1.568888e-01,1.575624e-01
493.000,1.549397e-01,1.556952e-01
493.200,1.526140e-01,1.537448e-01
493.400,1.507639e-01,1.517140e-01
493.600,1.484313e-01,1.496104e-01
493.800,1.461121e-01,1.474448e-01
494.000,1.440906e-01,1.452296e-01
494.200,1.424988e-01,1.429767e-01
494.400,1.391453e-01,1.406968e-01
494.600,1.369702e-01,1.383985e-01
494.800,1.350091e-01,1.360868e-01
495.000,1.324409e-01,1.337637e-01
495.200,1.305263e-01,1.314296e-01
495.400,1.279193e-01,1.290834e-01
495.600,1.254938e-01,1.267259e-01
495.800,1.234385e-01,1.243609e-01
496.000,1.209481e-01,1.219968e-01
496.200,1.182245e-01,1.196455e-01
496.400,1.160456e-01,1.173210e-01
496.600,1.136590e-01,1.150368e-01
496.800,1.119706e-01,1.128037e-01
497.000,1.096215e-01,1.106280e-01
497.200,1.073228e-01,1.085118e-01
497.400,1.052863e-01,1.064539e-01
497.600,1.037118e-01,1.044511e-01
497.800,1.013881e-01,1.024994e-01
498.000,9.982769e-02,1.005957e-01
498.200,9.780463e-02,9.873872e-02
498.400,9.605244e-02,9.692893e-02
498.600,9.440964e-02,9.516888e-02
498.800,9.252587e-02,9.346224e-02
499.000,9.100681e-02,9.181302e-02
499.200,8.929919e-02,9.022466e-02
499.400,8.793836e-02,8.869916e-02
499.600,8.674231e-02,8.723643e-02
499.800,8.510094e-02,8.583486e-02
500.000,8.362493e-02,8.449141e-02
500.200,8.271339e-02,8.320210e-02
500.400,8.147258e-02,8.196219e-02
500.600,7.995151e-02,8.076636e-02
500.800,7.908835e-02,7.960918e-02
501.000,7.793477e-02,7.848547e-02
501.200,7.705964e-02,7.739020e-02
501.400,7.579265e-02,7.631920e-02
501.600,7.464381e-02,7.526840e-02
501.800,7.361935e-02,7.423373e-02
502.000,7.259763e-02,7.321101e-02
502.200,7.195817e-02,7.219576e-02
502.400,7.071455e-02,7.118410e-02
502.600,6.963282e-02,7.017314e-02
502.800,6.877570e-02,6.916179e-02
503.000,6.753176e-02,6.815054e-02
503.200,6.660164e-02,6.714053e-02
503.400,6.546937e-02,6.613230e-02
503.600,6.469396e-02,6.512517e-02
503.800,6.370489e-02,6.411672e-02
504.000,6.254168e-02,6.310314e-02
504.200,6.167371e-02,6.208070e-02
504.400,6.060098e-02,6.104645e-02
504.600,5.936622e-02,5.999911e-02
504.800,5.838203e-02,5.893887e-02
505.000,5.726657e-02,5.786706e-02
505.200,5.632661e-02,5.678574e-02
505.400,5.523907e-02,5.569712e-02
505.600,5.409334e-02,5.460344e-02
505.800,5.279363e-02,5.350657e-02
506.000,5.187109e-02,5.240786e-02
506.200,5.071526e-02,5.130829e-02
506.400,4.968100e-02,5.020839e-02
506.600,4.867489e-02,4.910886e-02
506.800,4.750259e-02,4.801086e-02
507.000,4.636769e-02,4.691662e-02
507.200,4.523216e-02,4.582936e-02
507.400,4.412932e-02,4.475291e-02
507.600,4.324047e-02,4.369106e-02
507.800,4.205355e-02,4.264670e-02
508.000,4.113222e-02,4.162155e-02
508.200,4.019711e-02,4.061608e-02
508.400,3.906250e-02,3.963004e-02
508.600,3.822355e-02,3.866313e-02
508.800,3.729050e-02,3.771535e-02
509.000,3.633388e-02,3.678705e-02
509.200,3.532826e-02,3.587883e-02
509.400,3.454726e-02,3.499143e-02
509.600,3.377904e-02,3.412527e-02
509.800,3.290869e-02,3.328047e-02
510.000,3.198173e-02,3.245682e-02
510.200,3.124650e-02,3.165386e-02
510.400,3.052853e-02,3.087094e-02
510.600,2.963441e-02,3.010742e-02
510.800,2.911751e-02,2.936285e-02
511.000,2.832151e-02,2.863710e-02
511.200,2.751961e-02,2.793037e-02
511.400,2.686392e-02,2.724334e-02
511.600,2.631054e-02,2.657681e-02
511.800,2.560247e-02,2.593128e-02
512.000,2.496365e-02,2.530667e-02
512.200,2.437069e-02,2.470212e-02
512.400,2.384466e-02,2.411600e-02
512.600,2.332336e-02,2.354630e-02
512.800,2.274514e-02,2.299121e-02
513.000,2.220714e-02,2.244959e-02
513.200,2.165611e-02,2.192114e-02
513.400,2.106285e-02,2.140632e-02
513.600,2.069994e-02,2.090607e-02
513.800,2.023715e-02,2.042140e-02
514.000,1.967176e-02,1.995289e-02
514.200,1.927876e-02,1.950067e-02
514.400,1.884092e-02,1.906418e-02
514.600,1.847627e-02,1.864228e-02
514.800,1.799942e-02,1.823361e-02
515.000,1.765848e-02,1.783684e-02
515.200,1.726399e-02,1.745110e-02
515.400,1.694197e-02,1.707626e-02
515.600,1.657753e-02,1.671309e-02
515.800,1.615169e-02,1.636312e-02
516.000,1.581528e-02,1.602820e-02
516.200,1.554875e-02,1.570986e-02
516.400,1.523840e-02,1.540867e-02
516.600,1.499375e-02,1.512402e-02
516.800,1.472908e-02,1.485411e-02
517.000,1.449159e-02,1.459660e-02
517.200,1.427425e-02,1.434930e-02
517.400,1.398303e-02,1.411070e-02
517.600,1.381446e-02,1.388044e-02
517.800,1.350919e-02,1.365907e-02
518.000,1.331370e-02,1.344762e-02
518.200,1.312727e-02,1.324695e-02
518.400,1.298162e-02,1.305732e-02
518.600,1.280483e-02,1.287819e-02
518.800,1.261681e-02,1.270843e-02
519.000,1.250102e-02,1.254663e-02
519.200,1.230134e-02,1.239146e-02
519.400,1.217769e-02,1.224187e-02
519.600,1.202323e-02,1.209711e-02
519.800,1.184453e-02,1.195659e-02
520.000,1.178023e-02,1.181970e-02
520.200,1.160260e-02,1.168569e-02
520.400,1.151795e-02,1.155371e-02
520.600,1.137663e-02,1.142280e-02
520.800,1.119563e-02,1.129179e-02
521.000,1.105571e-02,1.115937e-02
521.200,1.095032e-02,1.102396e-02
521.400,1.082484e-02,1.088380e-02
521.600,1.070202e-02,1.073701e-02
521.800,1.050521e-02,1.058192e-02
522.000,1.034606e-02,1.041716e-02
522.200,1.013433e-02,1.024174e-02
522.400,9.922157e-03,1.005511e-02
522.600,9.772700e-03,9.856902e-03
522.800,9.571693e-03,9.646905e-03
523.000,9.298183e-03,9.424984e-03
523.200,9.057998e-03,9.191219e-03
523.400,8.876031e-03,8.946067e-03
523.600,8.557184e-03,8.690476e-03
523.800,8.269346e-03,8.425939e-03
524.000,7.997493e-03,8.154314e-03
524.200,7.764506e-03,7.877589e-03
524.400,7.431600e-03,7.597706e-03
524.600,7.183000e-03,7.316413e-03
524.800,6.913737e-03,7.035230e-03
525.000,6.600799e-03,6.755532e-03
525.200,6.345780e-03,6.478621e-03
525.400,6.052865e-03,6.205844e-03
525.600,5.830814e-03,5.938552e-03
525.800,5.526158e-03,5.678049e-03
526.000,5.327607e-03,5.425549e-03
526.200,5.038992e-03,5.182036e-03
526.400,4.816715e-03,4.948258e-03
526.600,4.622201e-03,4.724747e-03
526.800,4.437658e-03,4.511931e-03
527.000,4.206978e-03,4.310126e-03
527.200,4.018802e-03,4.119596e-03
527.400,3.845019e-03,3.940520e-03
527.600,3.686175e-03,3.772935e-03
527.800,3.544370e-03,3.616607e-03
528.000,3.395905e-03,3.471095e-03
528.200,3.283387e-03,3.335775e-03
528.400,3.163021e-03,3.209946e-03
528.600,3.031714e-03,3.092972e-03
528.800,2.951370e-03,2.984350e-03
529.000,2.809430e-03,2.883753e-03
529.200,2.747696e-03,2.790951e-03
529.400,2.672845e-03,2.705853e-03
529.600,2.606632e-03,2.628415e-03
529.800,2.535379e-03,2.558678e-03
530.000,2.461447e-03,2.496770e-03
530.200,2.411616e-03,2.442867e-03
530.400,2.375165e-03,2.397108e-03
530.600,2.334145e-03,2.359526e-03
530.800,2.323148e-03,2.329995e-03
531.000,2.304567e-03,2.308277e-03
531.200,2.312341e-03,2.294088e-03
531.400,2.279044e-03,2.287221e-03
531.600,2.291587e-03,2.287655e-03
531.800,2.310054e-03,2.295608e-03
532.000,2.317402e-03,2.311481e-03
532.200,2.351565e-03,2.335840e-03
532.400,2.400940e-03,2.369349e-03
532.600,2.449473e-03,2.412786e-03
532.800,2.503073e-03,2.467109e-03
533.000,2.568931e-03,2.533576e-03
533.200,2.667927e-03,2.613840e-03
533.400,2.783539e-03,2.710090e-03
533.600,2.870583e-03,2.825088e-03
533.800,3.034277e-03,2.962114e-03
534.000,3.194609e-03,3.124791e-03
534.200,3.396086e-03,3.316726e-03
534.400,3.599534e-03,3.540777e-03
534.600,3.878340e-03,3.798056e-03
534.800,4.164068e-03,4.086618e-03
535.000,4.447904e-03,4.400095e-03
535.200,4.821617e-03,4.726533e-03
535.400,5.150597e-03,5.047972e-03
535.600,5.482301e-03,5.341117e-03
535.800,5.773191e-03,5.579343e-03
536.000,5.916839e-03,5.735985e-03
536.200,5.968603e-03,5.788339e-03
536.400,5.881784e-03,5.721634e-03
536.600,5.580598e-03,5.532002e-03
536.800,5.114657e-03,5.227673e-03
537.000,4.615476e-03,4.827998e-03
537.200,4.059400e-03,4.360594e-03
537.400,3.489531e-03,3.857114e-03
537.600,2.965405e-03,3.348730e-03
537.800,2.533701e-03,2.862205e-03
538.000,2.100691e-03,2.417341e-03
538.200,1.772248e-03,2.025968e-03
538.400,1.515554e-03,1.692420e-03
538.600,1.274955e-03,1.415089e-03
538.800,1.098082e-03,1.188382e-03
539.000,9.319514e-04,1.004712e-03
539.200,8.071434e-04,8.560940e-04
539.400,6.964088e-04,7.351882e-04
539.600,6.137042e-04,6.358720e-04
539.800,5.256933e-04,5.533872e-04
540.000,4.623906e-04,4.841826e-04
540.200,4.079182e-04,4.256531e-04
540.400,3.613385e-04,3.758853e-04
540.600,3.124125e-04,3.334036e-04
540.800,2.842895e-04,2.969986e-04
541.000,2.578226e-04,2.656418e-04
541.200,2.327432e-04,2.384691e-04
541.400,2.092633e-04,2.147420e-04
541.600,1.830193e-04,1.938802e-04
541.800,1.669345e-04,1.754495e-04
542.000,1.515905e-04,1.591231e-04
542.200,1.410143e-04,1.446566e-04
542.400,1.263678e-04,1.318384e-04
542.600,1.164062e-04,1.204771e-04
542.800,1.041693e-04,1.103887e-04
543.000,9.985528e-05,1.014102e-04
543.200,9.084770e-05,9.339573e-05
543.400,8.304873e-05,8.623134e-05
543.600,7.632957e-05,7.982415e-05
543.800,7.039755e-05,7.409057e-05
544.000,6.582601e-05,6.894099e-05
544.200,6.270412e-05,6.428710e-05
544.400,6.201091e-05,6.004508e-05
544.600,5.336732e-05,5.614735e-05
544.800,5.116185e-05,5.254881e-05
545.000,4.726904e-05,4.922542e-05
545.200,4.360822e-05,4.616813e-05
545.400,4.088605e-05,4.336762e-05
545.600,3.983979e-05,4.080720e-05
545.800,4.024024e-05,3.845850e-05
546.000,3.517574e-05,3.629129e-05
546.200,3.285854e-05,3.428013e-05
546.400,3.091604e-05,3.241294e-05
546.600,3.013652e-05,3.068620e-05
546.800,2.781501e-05,2.909809e-05
547.000,2.633068e-05,2.763966e-05
547.200,2.524769e-05,2.629316e-05
547.400,2.667978e-05,2.503243e-05
547.600,2.383174e-05,2.383280e-05
547.800,2.169082e-05,2.267903e-05
548.000,2.015518e-05,2.156636e-05
548.200,1.925415e-05,2.050220e-05
548.400,1.953303e-05,1.949807e-05
548.600,1.862729e-05,1.856681e-05
548.800,1.744516e-05,1.771810e-05
549.000,1.687382e-05,1.695932e-05
549.200,1.530716e-05,1.629364e-05
549.400,1.508527e-05,1.571607e-05
549.600,1.532791e-05,1.521272e-05
549.800,1.281891e-05,1.475691e-05
550.000,1.532338e-05,1.431397e-05
550.200,1.449363e-05,1.384677e-05
550.400,1.437873e-05,1.332818e-05
550.600,1.157277e-05,1.275141e-05
550.800,1.129631e-05,1.213501e-05
551.000,1.214193e-05,1.151641e-05
551.200,9.705010e-06,1.094018e-05
551.400,9.960350e-06,1.044311e-05
551.600,8.565690e-06,1.004085e-05
551.800,1.027954e-05,9.723990e-06
552.000,9.825770e-06,9.462280e-06
552.200,8.960400e-06,9.215700e-06
552.400,1.008296e-05,8.949330e-06
552.600,8.061500e-06,8.643020e-06
552.800,8.292640e-06,8.294130e-06
553.000,7.366350e-06,7.915540e-06
553.200,6.660590e-06,7.525750e-06
553.400,7.037330e-06,7.144970e-06
553.600,6.914760e-06,6.787480e-06
553.800,6.979430e-06,6.463660e-06
554.000,5.738860e-06,6.178350e-06
554.200,5.695260e-06,5.934960e-06
554.400,5.170300e-06,5.734780e-06
554.600,4.955470e-06,5.573430e-06
554.800,6.078760e-06,5.440980e-06
555.000,5.343460e-06,5.322090e-06
555.200,4.774880e-06,5.200890e-06
555.400,6.110760e-06,5.064990e-06
555.600,4.549250e-06,4.911350e-06
555.800,4.735620e-06,4.747420e-06
556.000,3.879870e-06,4.586750e-06
556.200,4.703180e-06,4.442760e-06
556.400,3.193550e-06,4.320880e-06
556.600,4.711490e-06,4.215160e-06
556.800,4.092970e-06,4.110330e-06
557.000,4.291710e-06,3.987670e-06
557.200,4.258580e-06,3.833690e-06
557.400,3.961350e-06,3.645950e-06
557.600,2.540520e-06,3.435360e-06
557.800,2.825560e-06,3.222730e-06
558.000,3.175950e-06,3.030670e-06
558.200,2.326170e-06,2.875550e-06
558.400,2.941410e-06,2.762090e-06
558.600,2.155400e-06,2.683580e-06
558.800,2.965820e-06,2.626150e-06
559.000,3.110680e-06,2.573290e-06
559.200,2.711730e-06,2.513310e-06
559.400,2.072450e-06,2.440380e-06
559.600,1.887900e-06,2.354510e-06
559.800,1.987240e-06,2.257720e-06
560.000,2.414950e-06,2.152710e-06
560.200,2.589290e-06,2.039380e-06
560.400,1.345890e-06,1.918020e-06
560.600,1.526890e-06,1.790930e-06
560.800,2.497870e-06,1.663370e-06
561.000,1.418010e-06,1.542930e-06
561.200,4.244600e-07,1.437680e-06
561.400,1.025890e-06,1.353310e-06
561.600,1.763730e-06,1.289870e-06
561.800,1.246590e-06,1.243610e-06
562.000,1.629840e-06,1.208160e-06
562.200,1.492850e-06,1.178550e-06
562.400,4.693200e-07,1.152920e-06
562.600,5.303500e-07,1.132960e-06
562.800,1.932080e-06,1.121460e-06
563.000,1.003270e-06,1.120200e-06
563.200,7.916200e-07,1.127240e-06
563.400,1.363770e-06,1.136660e-06
563.600,1.093760e-06,1.139300e-06
563.800,1.274940e-06,1.124970e-06
564.000,8.314500e-07,1.086270e-06
564.200,1.514210e-06,1.021020e-06
564.400,8.598800e-07,9.328100e-07
564.600,6.398900e-07,8.299300e-07
564.800,1.000000e-10,7.245900e-07
565.000,5.480900e-07,6.299100e-07
565.200,1.917800e-07,5.562900e-07
565.400,8.067000e-07,5.102500e-07
565.600,3.627700e-07,4.929800e-07
565.800,5.331200e-07,5.001200e-07
566.000,3.367900e-07,5.239500e-07
566.200,7.484600e-07,5.566100e-07
566.400,7.237100e-07,5.907600e-07
566.600,1.000000e-10,6.220000e-07
566.800,7.816000e-07,6.496500e-07
567.000,1.630100e-07,6.755700e-07
567.200,9.899900e-07,7.028500e-07
567.400,7.003200e-07,7.332700e-07
567.600,7.188200e-07,7.662600e-07
567.800,8.995900e-07,7.977300e-07
568.000,6.814400e-07,8.214700e-07
568.200,7.428000e-07,8.313600e-07
568.400,1.191490e-06,8.238900e-07
568.600,1.246570e-06,7.997800e-07
568.800,4.235300e-07,7.643200e-07
569.000,3.559500e-07,7.247100e-07
569.200,1.000000e-10,6.875600e-07
569.400,1.000000e-10,6.561900e-07
569.600,7.732500e-07,6.301000e-07
569.800,1.000000e-10,6.059700e-07
570.000,7.193400e-07,5.803500e-07
570.200,6.615900e-07,5.522300e-07
570.400,2.918800e-07,5.232000e-07
570.600,2.353400e-07,4.977800e-07
570.800,1.000000e-10,4.799500e-07
571.000,5.705200e-07,4.711000e-07
571.200,4.945100e-07,4.687900e-07
571.400,1.000000e-10,4.673500e-07
571.600,5.274900e-07,4.602500e-07
571.800,5.238600e-07,4.428500e-07
572.000,1.000000e-10,4.143100e-07
572.200,1.000000e-10,3.773200e-07
572.400,1.000000e-10,3.373700e-07
572.600,1.000000e-10,3.006900e-07
572.800,6.449000e-08,2.722900e-07
573.000,6.190400e-07,2.548300e-07
573.200,1.997600e-07,2.484400e-07
573.400,1.000000e-10,2.510700e-07
573.600,1.772900e-07,2.594900e-07
573.800,2.476700e-07,2.698700e-07
574.000,1.000000e-10,2.786600e-07
574.200,3.628800e-07,2.836700e-07
574.400,5.642700e-07,2.841800e-07
574.600,1.350100e-07,2.808800e-07
574.800,1.000000e-10,2.757500e-07
575.000,1.547400e-07,2.713100e-07
575.200,1.000000e-10,2.698500e-07
575.400,3.832300e-07,2.730500e-07
575.600,4.370200e-07,2.814200e-07
575.800,2.641400e-07,2.941300e-07
576.000,1.000000e-10,3.090200e-07
576.200,9.702000e-08,3.229700e-07
576.400,1.000000e-10,3.326900e-07
576.600,7.192700e-07,3.353300e-07
576.800,3.159500e-07,3.295800e-07
577.000,2.961300e-07,3.162800e-07
577.200,2.049300e-07,2.985900e-07
577.400,1.018600e-07,2.812400e-07
577.600,1.000000e-10,2.692400e-07
577.800,4.396800e-07,2.663300e-07
578.000,1.597600e-07,2.734700e-07
578.200,2.290400e-07,2.890400e-07
578.400,1.000000e-10,3.094500e-07
578.600,1.000000e-10,3.306100e-07
578.800,1.000000e-10,3.494200e-07
579.000,5.546000e-07,3.647700e-07
579.200,1.627700e-07,3.774300e-07
579.400,1.000000e-10,3.891100e-07
579.600,4.225800e-07,4.010700e-07
579.800,1.000000e-10,4.132700e-07
580.000,1.000000e-10,4.240400e-07
580.200,4.298400e-07,4.304800e-07
580.400,1.000000e-10,4.300600e-07
580.600,6.038300e-07,4.219300e-07
580.800,3.755300e-07,4.071400e-07
581.000,1.604000e-07,3.883200e-07
581.200,1.000000e-10,3.686200e-07
581.400,3.640600e-07,3.500900e-07
581.600,1.000000e-10,3.329000e-07
581.800,4.120900e-07,3.161700e-07
582.000,1.000000e-10,2.986000e-07
582.200,2.645600e-07,2.798800e-07
582.400,1.486800e-07,2.617500e-07
582.600,1.000000e-10,2.477900e-07
582.800,1.000000e-10,2.425200e-07
583.000,3.542000e-07,2.494400e-07
583.200,3.025000e-08,2.691300e-07
583.400,1.000000e-10,2.984000e-07
583.600,4.144600e-07,3.303900e-07
583.800,2.944900e-07,3.570100e-07
584.000,1.000000e-10,3.712300e-07
584.200,9.234800e-07,3.696400e-07
584.400,3.260000e-08,3.536800e-07
584.600,1.000000e-10,3.286200e-07
584.800,1.352300e-07,3.021000e-07
585.000,2.689100e-07,2.812200e-07
585.200,2.746900e-07,2.707800e-07
585.400,4.736400e-07,2.725700e-07
585.600,3.689900e-07,2.856800e-07
585.800,2.436100e-07,3.074300e-07
586.000,5.749000e-08,3.343000e-07
586.200,4.940900e-07,3.619900e-07
586.400,2.922600e-07,3.857200e-07
586.600,6.675000e-07,4.002000e-07
586.800,1.000000e-10,4.006300e-07
587.000,2.194900e-07,3.839200e-07
587.200,6.583700e-07,3.497500e-07
587.400,9.152000e-08,3.014900e-07
587.600,2.349900e-07,2.455100e-07
587.800,1.000000e-10,1.894600e-07
588.000,2.204000e-08,1.407700e-07
588.200,7.313000e-08,1.049700e-07
588.400,1.000000e-10,8.500000e-08
588.600,2.756000e-08,8.135000e-08
588.800,3.167200e-07,9.278000e-08
589.000,9.108000e-08,1.168700e-07
589.200,4.661000e-08,1.502300e-07
589.400,1.000000e-10,1.886100e-07
589.600,1.000000e-10,2.272800e-07
589.800,3.227400e-07,2.612100e-07
590.000,1.000000e-10,2.864300e-07
590.200,5.470100e-07,3.008600e-07
590.400,1.589600e-07,3.048500e-07
590.600,1.000000e-10,3.012000e-07
590.800,1.000000e-10,2.934800e-07
591.000,1.000000e-10,2.848600e-07
591.200,1.000000e-10,2.766100e-07
591.400,3.141600e-07,2.679100e-07
591.600,1.000000e-10,2.568600e-07
591.800,2.914800e-07,2.421100e-07
592.000,1.000000e-10,2.244500e-07
592.200,1.000000e-10,2.075900e-07
592.400,1.000000e-10,1.971800e-07
592.600,1.000000e-10,1.991300e-07
592.800,6.585000e-08,2.172800e-07
593.000,1.000000e-10,2.515700e-07
593.200,3.928800e-07,2.972900e-07
593.400,4.059300e-07,3.460100e-07
593.600,1.000000e-10,3.877600e-07
593.800,1.000000e-10,4.133600e-07
594.000,5.400200e-07,4.168400e-07
594.200,1.000000e-10,3.968200e-07
594.400,1.000000e-10,3.566500e-07
