# 10 Jun 2021; convolved with Kurucz, unnormalized
# Wavelength(nm)  Flambda(ergs/cm^s/s/nm)
491.94 1834.2
492.69 1843.309
493.45 1852.285
494.20 1861.279
494.95 1862.767
495.71 1858.329
496.46 1853.873
497.22 1846.91
497.97 1833.201
498.72 1819.452
499.48 1805.663
500.23 1803.386
500.99 1801.412
501.74 1799.428
502.49 1806.148
503.25 1817.718
504.00 1829.309
504.76 1840.066
505.51 1848.886
506.26 1857.722
507.02 1866.573
507.77 1867.469
508.53 1867.939
509.28 1868.405
510.03 1864.497
510.79 1857.366
511.54 1850.213
512.30 1840.312
513.05 1818.615
513.80 1796.863
514.56 1775.056
515.31 1753.595
516.07 1732.192
516.82 1710.735
517.57 1700.96
518.33 1712.218
519.08 1723.498
519.84 1734.798
520.59 1755.039
521.34 1776.12
522.10 1797.245
522.85 1809.466
523.61 1811.206
524.36 1812.945
525.11 1814.683
525.87 1818.597
526.62 1822.548
527.38 1826.504
528.13 1834.284
528.88 1846.004
529.64 1857.745
530.39 1869.509
531.15 1867.044
531.90 1864.337
532.65 1861.62
533.41 1862.398
534.16 1867.354
534.92 1872.317
535.67 1877.286
536.42 1879.279
537.18 1880.981
537.93 1882.682
538.69 1882.779
539.44 1879.859
540.19 1876.927
540.95 1873.984
541.70 1878.237
542.46 1884.692
543.21 1891.157
543.96 1897.043
544.72 1900.028
545.47 1903.014
546.23 1906.003
546.98 1906.619
547.73 1905.3
548.49 1903.974
549.24 1902.64
550.00 1904.907
550.75 1906.789
551.50 1908.668
552.26 1910.051
553.01 1910.048
553.77 1910.044
554.52 1910.037
555.27 1906.882
556.03 1901.546
556.78 1896.2
557.54 1890.846
558.29 1890.844
559.04 1891.425
559.80 1892.005
560.55 1893.104
561.31 1896.375
562.06 1899.648
562.81 1902.924
563.57 1904.182
564.32 1903.13
565.08 1902.076
565.83 1901.018
566.58 1901.731
567.34 1903.132
568.09 1904.534
568.85 1905.935
569.60 1910.881
570.35 1915.994
571.11 1921.112
571.86 1925.825
572.62 1928.568
573.37 1931.312
574.12 1934.059
574.88 1935.058
575.63 1933.077
576.39 1931.091
577.14 1929.1
577.89 1928.73
578.65 1929.694
579.40 1930.658
580.16 1931.621
580.91 1932.22
581.66 1932.669
582.42 1933.117
583.17 1933.564
583.93 1927.484
584.68 1920.231
585.43 1912.966
586.19 1905.689
586.94 1897.732
587.70 1889.74
588.45 1881.736
589.20 1874.532
589.96 1877.855
590.71 1881.181
591.47 1884.509
592.22 1888.072
592.97 1892.924
593.73 1897.782
594.48 1902.644
595.24 1906.167
595.99 1904.777
596.74 1903.383
597.50 1901.986
598.25 1900.104
599.01 1896.829
599.76 1893.548
600.51 1890.094
601.27 1887.734
602.02 1888.405
602.78 1889.076
603.53 1889.746
604.28 1889.664
605.04 1887.669
605.79 1885.671
606.55 1883.67
607.30 1880.089
608.05 1872.132
608.81 1864.166
609.56 1856.189
610.32 1847.855
611.07 1838.33
611.82 1828.794
612.58 1819.247
613.33 1810.739
614.09 1807.363
614.84 1803.983
615.59 1800.598
616.35 1797.868
617.10 1801.69
617.86 1805.515
618.61 1809.343
619.36 1813.174
620.12 1811.491
620.87 1809.768
621.63 1808.042
622.38 1806.313
623.13 1803.726
623.89 1801.012
624.64 1798.293
625.40 1795.571
626.15 1795.868
626.90 1797.257
627.66 1798.645
628.41 1800.035
629.17 1799.204
629.92 1796.715
630.67 1794.222
631.43 1791.726
632.18 1789.481
632.94 1787.628
633.69 1785.772
634.44 1783.914
635.20 1782.24
635.95 1781.37
636.71 1780.497
637.46 1779.623
638.21 1778.746
638.97 1775.987
639.72 1773.158
640.48 1770.326
641.23 1767.49
641.98 1764.914
642.74 1762.436
643.49 1759.954
644.25 1757.469
645.00 1755.051
645.75 1752.716
646.51 1750.377
647.26 1748.035
648.02 1745.668
648.77 1743.196
649.52 1740.721
650.28 1738.162
651.03 1735.462
651.79 1727.551
652.54 1718.78
653.29 1710.001
654.05 1701.214
654.80 1695.032
655.56 1691.17
656.31 1687.303
657.06 1683.433
657.82 1681.584
658.57 1689.19
659.33 1696.802
660.08 1704.42
660.83 1712.043
661.59 1715.089
662.34 1717.008
663.10 1718.928
663.85 1720.849
664.60 1721.353
665.36 1719.791
666.11 1718.227
666.87 1716.661
667.62 1715.094
668.37 1712.864
669.13 1710.624
669.88 1708.382
670.64 1706.138
671.39 1703.973
672.14 1701.875
672.90 1699.774
673.65 1697.671
674.41 1695.555
675.16 1693.326
675.91 1691.094
676.67 1688.86
677.42 1686.624
678.18 1684.07
678.93 1681.306
679.68 1678.539
680.44 1675.769
681.19 1673.011
681.95 1670.386
682.70 1667.759
683.45 1665.129
684.21 1662.496
684.96 1660.627
685.72 1659.344
686.47 1658.06
687.22 1656.774
687.98 1655.483
688.73 1653.871
689.49 1652.257
690.24 1650.641
690.99 1649.023
691.75 1646.944
692.50 1644.271
693.26 1641.594
694.01 1638.915
694.76 1636.233
695.52 1633.063
696.27 1629.796
697.03 1626.525
697.78 1623.252
698.53 1619.994
699.29 1616.801
700.04 1613.55
700.80 1609.37
701.55 1605.192
702.30 1602.042
703.06 1599.66
703.81 1597.278
704.57 1594.897
705.32 1592.517
706.07 1589.556
706.83 1586.535
707.58 1583.515
708.34 1580.496
709.09 1577.135
709.84 1572.51
710.60 1567.886
711.35 1563.265
712.11 1558.646
712.86 1553.717
713.61 1548.478
714.37 1543.241
715.12 1538.006
715.88 1532.774
716.63 1528.779
717.38 1525.177
718.14 1521.575
718.89 1517.976
719.65 1514.377
720.40 1513.407
721.15 1512.44
721.91 1511.474
722.66 1510.507
723.42 1509.26
724.17 1506.967
724.92 1504.675
725.68 1502.385
726.43 1500.095
727.19 1497.405
727.94 1494.119
728.69 1490.834
729.45 1487.551
730.20 1484.269
730.96 1481.672
731.71 1479.596
732.46 1477.521
733.22 1475.446
733.97 1473.373
734.73 1469.761
735.48 1465.522
736.23 1461.285
736.99 1457.049
737.74 1452.814
738.50 1448.598
739.25 1444.386
740.00 1440.176
740.76 1435.968
741.51 1431.761
742.27 1430.455
743.02 1429.404
743.77 1428.353
744.53 1427.303
745.28 1426.253
746.04 1424.965
746.79 1423.676
747.54 1422.386
748.30 1421.098
749.05 1419.787
749.81 1417.776
750.56 1414.999
751.31 1411.96
752.07 1408.925
752.82 1405.872
753.58 1402.431
754.33 1398.993
755.08 1395.56
755.84 1392.13
756.59 1388.685
757.35 1384.797
758.10 1380.914
758.85 1377.036
759.61 1373.163
760.36 1369.289
761.12 1365.027
761.87 1360.769
762.62 1356.518
763.38 1352.272
764.13 1348.032
764.89 1343.811
765.64 1339.597
766.39 1335.388
767.15 1331.185
767.90 1326.988
768.66 1323.515
769.41 1320.151
770.16 1316.792
770.92 1313.436
771.67 1310.084
772.43 1307.27
773.18 1304.623
773.93 1301.979
774.69 1299.337
775.44 1296.698
776.20 1294.03
776.95 1291.346
777.70 1288.665
778.46 1285.987
779.21 1283.311
779.97 1280.244
780.72 1276.741
781.47 1273.241
782.23 1269.746
782.98 1266.256
783.74 1262.725
784.49 1259.088
785.24 1255.456
786.00 1251.829
786.75 1248.206
787.51 1244.505
788.26 1239.804
789.01 1235.111
789.77 1230.424
790.52 1225.745
791.28 1221.072
792.03 1217.197
792.78 1213.478
793.54 1209.764
794.29 1206.055
795.05 1202.351
795.80 1199.53
796.55 1197.356
797.31 1195.183
798.06 1193.012
798.82 1190.843
799.57 1188.341
800.32 1184.934
801.08 1181.432
801.83 1177.936
802.59 1174.444
803.34 1170.957
804.09 1167.281
804.85 1163.604
805.60 1159.933
806.36 1156.267
807.11 1152.607
807.86 1149.385
808.62 1146.424
809.37 1143.466
810.13 1140.513
810.88 1137.563
811.63 1134.432
812.39 1130.776
813.14 1127.126
813.90 1123.482
814.65 1119.843
815.40 1116.209
816.16 1111.449
816.91 1106.515
817.67 1101.591
818.42 1096.674
819.17 1091.767
819.93 1087.805
820.68 1085.046
821.44 1082.29
822.19 1079.538
822.94 1076.79
823.70 1074.045
824.45 1071.852
825.21 1069.667
825.96 1067.485
826.71 1065.305
827.47 1063.127
828.22 1060.126
828.98 1056.335
829.73 1052.549
830.48 1048.77
831.24 1044.997
831.99 1041.232
832.75 1038.116
833.50 1035.004
834.25 1031.897
835.01 1028.795
835.76 1025.697
836.52 1022.72
837.27 1019.881
838.02 1017.045
838.78 1014.213
839.53 1011.384
840.29 1008.56
841.04 1004.839
841.79 1001.035
842.55 997.2375
843.30 993.4461
844.06 989.6611
844.81 985.0873
845.56 978.8415
846.32 972.6082
847.07 966.3875
847.83 960.1792
848.58 953.9835
849.33 947.6541
850.09 941.3131
850.84 935.2602
851.60 929.217
852.35 923.1833
853.10 917.5199
853.86 917.544
854.61 917.5665
855.37 917.5873
856.12 917.6066
856.87 917.6242
857.63 917.4982
858.38 917.1452
859.14 916.7912
859.89 916.4363
860.64 916.0804
861.40 915.7236
862.15 912.317
862.91 907.5101
863.66 902.7106
864.41 897.9185
865.17 893.1338
865.92 888.3565
866.68 887.4246
867.43 886.6795
868.18 885.9343
868.94 885.1889
869.69 884.4433
870.45 883.8693
871.20 884.0035
871.95 884.1358
872.71 884.2663
873.46 884.395
874.22 884.5219
874.97 883.7218
875.72 881.5759
876.48 879.4325
877.23 877.2916
877.99 875.1532
878.74 873.0173
879.49 870.7351
880.25 868.3518
881.00 865.9716
881.76 863.5943
882.51 861.2199
883.26 858.8486
884.02 857.0881
884.77 855.54
885.53 853.9932
886.28 852.4478
887.03 850.9038
887.79 849.3612
888.54 847.7864
889.30 846.208
890.05 844.6311
890.80 843.0556
891.56 841.4816
892.31 839.909
893.07 837.3363
893.82 834.7285
894.57 832.1241
895.33 829.5232
896.08 826.9258
896.84 824.3241
897.59 821.4532
898.34 818.5863
899.10 815.7235
899.85 812.8647
900.61 810.3404
901.36 807.9544
902.11 806.3845
902.87 804.8157
903.62 803.2481
904.38 801.6816
905.13 800.1162
905.88 798.5552
906.64 797.0389
907.39 795.5237
908.15 794.0096
908.90 792.4966
909.65 790.9846
910.41 789.4831
911.16 788.1802
911.92 786.8782
912.67 785.5771
913.42 784.2769
914.18 782.9775
914.93 781.6791
915.69 779.0791
916.44 776.4692
917.19 773.8613
917.95 771.2556
918.70 768.652
919.46 766.0506
920.21 763.6411
920.96 761.2532
921.72 758.8672
922.47 756.4832
923.23 754.1011
923.98 751.721
924.73 750.8749
925.49 750.4352
926.24 749.9955
927.00 749.556
927.75 749.1165
928.50 748.6771
929.26 747.9612
930.01 747.0932
930.77 746.2257
931.52 745.3586
932.27 744.4921
933.03 743.626
933.78 742.1452
934.54 739.9668
935.29 737.7901
936.04 735.6152
936.80 733.4421
937.55 731.2708
938.31 729.1434
939.06 727.1381
939.81 725.1343
940.57 723.1322
941.32 721.1317
942.08 719.1327
942.83 717.1582
943.58 716.2378
944.34 715.3179
945.09 714.3986
945.85 713.4798
946.60 712.5616
947.35 711.644
948.11 710.1897
948.86 708.5581
949.62 706.9278
950.37 705.4559
951.12 704.1473
951.88 702.8389
952.63 701.4998
953.39 700.1232
954.14 698.7466
954.89 697.3701
955.65 695.9938
956.40 694.6175
957.16 693.3067
957.91 692.4977
958.66 691.6887
959.42 690.8798
960.17 690.071
960.93 689.2622
961.68 688.4534
962.43 687.536
963.19 686.5826
963.94 685.6292
964.70 684.6759
965.45 683.7226
966.20 682.7694
966.96 681.8442
967.71 680.9699
968.47 680.0957
969.22 679.2215
969.97 678.3473
970.73 677.4733
971.48 676.5993
972.24 675.5932
972.99 674.5763
973.74 673.5595
974.50 672.5428
975.25 671.5262
976.01 670.5096
976.76 669.5462
977.51 668.6444
