# 10 Jun 2021; convolved with Kurucz, unnormalized
# Wavelength(nm)  Flambda(ergs/cm^s/s/nm)
1277.61 558.4596
1278.36 557.0055
1279.11 555.5505
1279.87 554.7799
1280.62 554.0971
1281.38 553.4137
1282.13 552.7299
1282.88 552.0455
1283.64 551.3607
1284.39 550.6753
1285.15 549.9894
1285.90 549.6503
1286.65 549.8991
1287.41 550.1478
1288.16 550.3967
1288.92 550.6456
1289.67 550.8945
1290.42 551.1435
1291.18 551.3925
1291.93 551.6416
1292.69 551.5045
1293.44 551.2883
1294.19 551.0718
1294.95 550.8551
1295.70 550.6381
1296.46 550.421
1297.21 550.2036
1297.96 549.986
1298.72 549.669
1299.47 549.0311
1300.23 548.4002
1300.98 547.7862
1301.73 547.1718
1302.49 546.5568
1303.24 545.9412
1304.00 545.3251
1304.75 544.7084
1305.50 544.0435
1306.26 543.3466
1307.01 542.6491
1307.77 541.9509
1308.52 541.2522
1309.27 540.5529
1310.03 539.8529
1310.78 539.1524
1311.54 538.4512
1312.29 537.9442
1313.04 537.4547
1313.80 536.9649
1314.55 536.4745
1315.31 535.9837
1316.06 535.4924
1316.81 535.0007
1317.57 534.5085
1318.32 534.0336
1319.08 533.6284
1319.83 533.2227
1320.58 532.8167
1321.34 532.4103
1322.09 532.0035
1322.85 531.5963
1323.60 531.1886
1324.35 530.7806
1325.11 530.3193
1325.86 529.7887
1326.62 529.2576
1327.37 528.7261
1328.12 528.194
1328.88 527.6615
1329.63 527.1285
1330.39 526.5951
1331.14 526.0611
1331.89 525.6051
1332.65 525.1976
1333.40 524.7898
1334.16 524.3816
1334.91 523.9729
1335.66 523.5639
1336.42 523.1545
1337.17 522.7447
1337.93 522.3345
1338.68 521.9586
1339.43 521.5928
1340.19 521.2266
1340.94 520.86
1341.70 520.493
1342.45 520.1258
1343.20 519.7581
1343.96 519.3901
1344.71 519.0217
1345.47 518.4751
1346.22 517.9016
1346.97 517.3275
1347.73 516.7529
1348.48 516.1778
1349.24 515.6023
1349.99 515.0262
1350.74 514.4156
1351.50 513.8042
1352.25 513.1564
1353.01 512.5049
1353.76 511.8529
1354.51 511.2006
1355.27 510.5478
1356.02 509.8946
1356.78 509.241
1357.53 508.5869
1358.28 507.9325
1359.04 507.3606
1359.79 506.7937
1360.55 506.2265
1361.30 505.6589
1362.05 505.0909
1362.81 504.5225
1363.56 503.9538
1364.32 503.3846
1365.07 502.8151
1365.82 502.3578
1366.58 501.9135
1367.33 501.4689
1368.09 501.024
1368.84 500.5788
1369.59 500.1333
1370.35 499.6874
1371.10 499.2413
1371.86 498.7948
1372.61 498.3847
1373.36 497.9821
1374.12 497.5793
1374.87 497.1762
1375.63 496.7728
1376.38 496.3691
1377.13 495.9652
1377.89 495.5609
1378.64 495.1564
1379.40 494.7538
1380.15 494.3518
1380.90 493.9495
1381.66 493.5469
1382.41 493.1441
1383.17 492.741
1383.92 492.3376
1384.67 491.9339
1385.43 491.5299
1386.18 491.1056
1386.94 490.6624
1387.69 490.219
1388.44 489.7752
1389.20 489.3311
1389.95 488.8867
1390.71 488.4421
1391.46 487.9971
1392.21 487.5518
1392.97 487.0576
1393.72 486.4508
1394.48 485.8436
1395.23 485.236
1395.98 484.628
1396.74 484.0196
1397.49 483.4109
1398.25 482.8017
1399.00 482.1922
1399.75 481.5825
1400.51 480.9622
1401.26 480.3346
1402.02 479.7068
1402.77 479.0786
1403.52 478.4502
1404.28 477.8214
1405.03 477.1922
1405.79 476.5628
1406.54 475.933
1407.29 475.3351
1408.05 474.7484
1408.80 474.1615
1409.56 473.5742
1410.31 472.9867
1411.06 472.3988
1411.82 471.8106
1412.57 471.2222
1413.33 470.6334
1414.08 469.9991
1414.83 469.2922
1415.59 468.585
1416.34 467.8774
1417.10 467.1694
1417.85 466.4611
1418.60 465.7524
1419.36 465.0434
1420.11 464.334
1420.87 463.6243
1421.62 463.0374
1422.37 462.4526
1423.13 461.8674
1423.88 461.282
1424.64 460.6962
1425.39 460.1102
1426.14 459.5239
1426.90 458.9372
1427.65 458.3503
1428.41 457.8913
1429.16 457.5482
1429.91 457.2048
1430.67 456.8613
1431.42 456.5176
1432.18 456.1736
1432.93 455.8295
1433.68 455.4852
1434.44 455.1407
1435.19 454.7902
1435.95 454.2464
1436.70 453.7023
1437.45 453.1579
1438.21 452.6132
1438.96 452.0683
1439.72 451.5231
1440.47 450.9776
1441.22 450.4318
1441.98 449.8858
1442.73 449.3811
1443.49 448.9188
1444.24 448.4564
1444.99 447.9937
1445.75 447.5307
1446.50 447.0675
1447.26 446.6041
1448.01 446.1404
1448.76 445.6765
1449.52 445.2124
1450.27 444.8428
1451.03 444.4617
1451.78 444.0806
1452.53 443.6993
1453.29 443.3179
1454.04 442.9365
1454.80 442.5548
1455.55 442.1731
1456.30 441.7913
1457.06 441.39
1457.81 440.9302
1458.57 440.4703
1459.32 440.0102
1460.07 439.55
1460.83 439.0897
1461.58 438.6293
1462.34 438.1687
1463.09 437.7079
1463.84 437.2471
1464.60 436.6978
1465.35 436.0811
1466.11 435.4642
1466.86 434.8471
1467.61 434.2299
1468.37 433.6125
1469.12 432.9949
1469.88 432.3772
1470.63 431.7592
1471.38 431.1411
1472.14 430.5588
1472.89 429.9834
1473.65 429.4079
1474.40 428.8322
1475.15 428.2564
1475.91 427.6803
1476.66 427.1042
1477.42 426.5278
1478.17 425.9513
1478.92 425.3801
1479.68 424.9245
1480.43 424.4688
1481.19 424.0129
1481.94 423.5569
1482.69 423.1008
1483.45 422.6445
1484.20 422.1881
1484.96 421.7315
1485.71 421.2749
1486.46 420.8345
1487.22 420.4579
1487.97 420.0813
1488.73 419.7045
1489.48 419.3276
1490.23 418.9506
1490.99 418.5735
1491.74 418.1963
1492.50 417.819
1493.25 417.4416
1494.00 416.9638
1494.76 416.2764
1495.51 415.5889
1496.27 414.9011
1497.02 414.2131
1497.77 413.525
1498.53 412.8367
1499.28 412.1481
1500.04 411.4578
1500.79 410.7337
1501.54 410.1322
1502.30 409.7226
1503.05 409.3129
1503.81 408.9033
1504.56 408.4935
1505.31 408.0838
1506.07 407.674
1506.82 407.2642
1507.58 406.8543
1508.33 406.4444
1509.08 406.1756
1509.84 406.1157
1510.59 406.0558
1511.35 405.9959
1512.10 405.936
1512.85 405.8761
1513.61 405.8161
1514.36 405.7562
1515.12 405.6963
1515.87 405.6363
1516.62 405.4645
1517.38 405.0968
1518.13 404.729
1518.89 404.3612
1519.64 403.9934
1520.39 403.6255
1521.15 403.2576
1521.90 402.8897
1522.66 402.5217
1523.41 402.1537
1524.16 401.7645
1524.92 401.3218
1525.67 400.8791
1526.43 400.4363
1527.18 399.9935
1527.93 399.5506
1528.69 399.1077
1529.44 398.6648
1530.20 398.2218
1530.95 397.7788
1531.70 397.3419
1532.46 396.9393
1533.21 396.5367
1533.97 396.1341
1534.72 395.7314
1535.47 395.3287
1536.23 394.926
1536.98 394.5232
1537.74 394.1204
1538.49 393.7176
1539.24 393.3147
1540.00 392.8259
1540.75 392.3341
1541.51 391.8421
1542.26 391.3502
1543.01 390.8582
1543.77 390.3661
1544.52 389.874
1545.28 389.3818
1546.03 388.8897
1546.78 388.3974
1547.54 387.8604
1548.29 387.3065
1549.05 386.7525
1549.80 386.1985
1550.55 385.6111
1551.31 385.0118
1552.06 384.4126
1552.82 383.8134
1553.57 383.2144
1554.32 382.6154
1555.08 382.0273
1555.83 381.4533
1556.59 380.8793
1557.34 380.3055
1558.09 379.7317
1558.85 379.158
1559.60 378.5844
1560.36 378.0108
1561.11 377.4374
1561.86 376.864
1562.62 376.2706
1563.37 375.5029
1564.13 374.7353
1564.88 373.9678
1565.63 373.2005
1566.39 372.4332
1567.14 371.6661
1567.90 370.8991
1568.65 370.1322
1569.40 369.3653
1570.16 368.5987
1570.91 367.8131
1571.67 367.0197
1572.42 366.2264
1573.17 365.4332
1573.93 364.6402
1574.68 363.8472
1575.44 363.0544
1576.19 362.2617
1576.94 361.4691
1577.70 360.6766
1578.45 359.936
1579.21 359.3369
1579.96 358.7378
1580.71 358.1388
1581.47 357.5399
1582.22 356.9411
1582.98 356.3424
1583.73 355.7437
1584.48 355.1452
1585.24 354.5467
1585.99 353.9483
1586.75 353.6183
1587.50 353.3713
1588.25 353.1244
1589.01 352.8774
1589.76 352.6305
1590.52 352.3837
1591.27 352.1368
1592.02 351.89
1592.78 351.6433
1593.53 351.3965
1594.29 351.159
1595.04 350.9538
1595.79 350.7487
1596.55 350.5436
1597.30 350.3385
1598.06 350.1334
1598.81 349.9284
1599.56 349.7234
1600.32 349.509
1601.07 349.2815
1601.83 349.0541
1602.58 348.619
1603.33 348.051
1604.09 347.4833
1604.84 346.9156
1605.60 346.3482
1606.35 345.7808
1607.10 345.2136
1607.86 344.6466
1608.61 344.0797
1609.37 343.513
1610.12 342.9463
1610.87 342.5313
1611.63 342.1227
1612.38 341.7141
1613.14 341.3057
1613.89 340.8973
1614.64 340.4891
1615.40 340.081
1616.15 339.6729
1616.91 339.265
1617.66 338.8572
1618.41 338.4942
1619.17 338.2606
1619.92 338.0271
1620.68 337.7937
1621.43 337.5602
1622.18 337.3269
1622.94 337.0936
1623.69 336.8603
1624.45 336.6271
1625.20 336.394
1625.95 336.1609
1626.71 335.7004
1627.46 335.0016
1628.22 334.3029
1628.97 333.6044
1629.72 332.9061
1630.48 332.208
1631.23 331.51
1631.99 330.8123
1632.74 330.1147
1633.49 329.4173
1634.25 328.7201
1635.00 328.0042
1635.76 327.2795
1636.51 326.555
1637.26 325.8307
1638.02 325.1066
1638.77 324.3826
1639.53 323.6589
1640.28 322.9354
1641.03 322.212
1641.79 321.4889
1642.54 320.7659
1643.30 320.4466
1644.05 320.226
1644.80 320.0053
1645.56 319.7848
1646.31 319.5642
1647.07 319.3438
1647.82 319.1234
1648.57 318.903
1649.33 318.6827
1650.08 318.4605
1650.84 318.2231
1651.59 317.9345
1652.34 317.6387
1653.10 317.343
1653.85 317.0474
1654.61 316.7519
1655.36 316.4565
1656.11 316.1612
1656.87 315.8659
1657.62 315.5708
1658.38 315.2757
1659.13 314.9808
1659.88 314.3493
1660.64 313.678
1661.39 313.007
1662.15 312.3363
1662.90 311.6657
1663.65 310.9954
1664.41 310.3254
1665.16 309.6556
1665.92 308.986
1666.67 308.3167
1667.42 307.6476
1668.18 306.8186
1668.93 305.9637
1669.69 305.1091
1670.44 304.2548
1671.19 303.4008
1671.95 302.5471
1672.70 301.6938
1673.46 300.8407
1674.21 299.988
1674.96 299.1356
1675.72 298.2835
1676.47 297.7063
1677.23 297.2105
1677.98 296.7148
1678.73 296.2193
1679.49 295.724
1680.24 295.2289
1681.00 294.7339
1681.75 294.2392
1682.50 293.7445
1683.26 293.2501
1684.01 292.7558
1684.77 292.4709
1685.52 292.3083
1686.27 292.1457
1687.03 291.9832
1687.78 291.8207
1688.54 291.6583
1689.29 291.4958
1690.04 291.3335
1690.80 291.1711
1691.55 291.0088
1692.31 290.8466
1693.06 290.5689
1693.81 290.1346
1694.57 289.7004
1695.32 289.2664
1696.08 288.8325
1696.83 288.3988
1697.58 287.9653
1698.34 287.5319
1699.09 287.0986
1699.85 286.6655
1700.60 286.2375
1701.35 285.7904
1702.11 285.2387
1702.86 284.6872
1703.62 284.1358
1704.37 283.5847
1705.12 283.0337
1705.88 282.4829
1706.63 281.9322
1707.39 281.3818
1708.14 280.8315
1708.89 280.2814
1709.65 279.7315
1710.40 279.1979
1711.16 278.6672
1711.91 278.1367
1712.66 277.6064
1713.42 277.0763
1714.17 276.5464
1714.93 276.0166
1715.68 275.4869
1716.43 274.9575
1717.19 274.4282
1717.94 273.8991
1718.70 273.2883
1719.45 272.591
1720.20 271.8939
1720.96 271.1971
1721.71 270.5004
1722.47 269.804
1723.22 269.1079
1723.97 268.4119
1724.73 267.7162
1725.48 267.0208
1726.24 266.3255
1726.99 265.6308
1727.74 264.9423
1728.50 264.254
1729.25 263.5659
1730.01 262.8781
1730.76 262.1905
1731.51 261.5031
1732.27 260.8159
1733.02 260.129
1733.78 259.4422
1734.53 258.7558
1735.28 258.0695
1736.04 257.6288
1736.79 257.3751
1737.55 257.1214
1738.30 256.8679
1739.05 256.6144
1739.81 256.361
1740.56 256.1076
1741.32 255.8543
1742.07 255.6011
1742.82 255.348
1743.58 255.095
1744.33 254.8448
1745.09 254.6866
1745.84 254.5285
1746.59 254.3704
1747.35 254.2124
1748.10 254.0544
1748.86 253.8965
1749.61 253.7386
1750.36 253.5848
1751.12 253.4354
1751.87 253.286
1752.63 253.1367
1753.38 252.9237
1754.13 252.6243
1754.89 252.325
1755.64 252.0257
1756.40 251.7266
1757.15 251.4275
1757.90 251.1285
1758.66 250.8295
1759.41 250.5306
1760.17 250.2319
1760.92 249.9331
1761.67 249.6345
1762.43 249.2734
1763.18 248.8932
1763.94 248.5132
1764.69 248.1333
1765.44 247.7535
1766.20 247.3738
1766.95 246.9942
1767.71 246.6147
1768.46 246.2353
1769.21 245.8559
1769.97 245.4767
1770.72 245.0963
1771.48 244.6939
1772.23 244.2916
1772.98 243.8895
1773.74 243.4874
1774.49 243.0854
1775.25 242.6836
1776.00 242.2819
1776.75 241.8802
1777.51 241.4787
1778.26 241.0773
1779.02 240.6759
1779.77 240.2875
1780.52 239.9324
1781.28 239.5774
1782.03 239.2225
1782.79 238.8677
1783.54 238.5129
1784.29 238.1583
1785.05 237.8037
1785.80 237.4493
1786.56 237.0949
1787.31 236.7407
1788.06 236.3865
1788.82 236.0138
1789.57 235.6172
1790.33 235.2207
1791.08 234.8242
1791.83 234.4279
1792.59 234.0317
1793.34 233.6355
1794.10 233.2395
1794.85 232.8436
1795.60 232.4478
1796.36 232.0521
1797.11 231.6565
1797.87 231.2026
1798.62 230.7012
1799.37 230.2
1800.13 229.7015
1800.88 229.2159
1801.64 228.7305
1802.39 228.2451
1803.14 227.7597
1803.90 227.2745
1804.65 226.7893
1805.41 226.3042
1806.16 225.8192
1806.91 225.2738
1807.67 224.6862
1808.42 224.0987
1809.18 223.5114
1809.93 222.9241
1810.68 222.3369
1811.44 221.7498
1812.19 221.1628
1812.95 220.5759
1813.70 219.989
1814.45 219.4023
1815.21 218.8157
1815.96 218.4008
1816.72 218.114
1817.47 217.8273
1818.22 217.5406
1818.98 217.2539
1819.73 216.9673
1820.49 216.6807
1821.24 216.3942
1821.99 216.1077
1822.75 215.8212
1823.50 215.5348
1824.26 215.2485
1825.01 215.0258
1825.76 214.8658
1826.52 214.7058
1827.27 214.5459
1828.03 214.3859
1828.78 214.226
1829.53 214.0661
1830.29 213.9063
1831.04 213.7464
1831.80 213.5866
1832.55 213.4268
1833.30 213.267
1834.06 213.0496
1834.81 212.7333
1835.57 212.4171
1836.32 212.101
1837.07 211.7849
1837.83 211.4688
1838.58 211.1528
1839.34 210.8369
1840.09 210.521
1840.84 210.2051
1841.60 209.8893
1842.35 209.5735
1843.11 209.2565
1843.86 208.9331
1844.61 208.6097
1845.37 208.2864
1846.12 207.9632
1846.88 207.64
1847.63 207.3168
1848.38 206.9937
1849.14 206.6706
1849.89 206.3476
1850.65 206.0286
1851.40 205.7103
1852.15 205.3921
1852.91 204.9795
1853.66 204.5578
1854.42 204.1363
1855.17 203.7147
1855.92 203.2933
1856.68 202.8718
1857.43 202.4504
1858.19 202.0291
1858.94 201.6078
1859.69 201.1865
1860.45 200.7653
1861.20 200.3442
1861.96 199.8402
1862.71 199.2821
1863.46 198.724
1864.22 198.166
1864.97 197.6081
1865.73 197.0502
1866.48 196.4924
1867.23 195.9347
1867.99 195.377
1868.74 194.8194
1869.50 194.2618
1870.25 193.7043
1871.00 193.2027
1871.76 192.902
1872.51 192.6013
1873.27 192.3007
1874.02 192.0001
1874.77 191.6995
1875.53 191.3989
1876.28 191.0984
1877.04 190.7979
1877.79 190.4975
1878.54 190.197
1879.30 189.8967
1880.05 189.5963
1880.81 189.4388
1881.56 189.3223
1882.31 189.2058
1883.07 189.0893
1883.82 188.9728
1884.58 188.8563
1885.33 188.7399
1886.08 188.6234
1886.84 188.507
1887.59 188.3906
1888.35 188.2741
1889.10 188.1577
1889.85 188.028
1890.61 187.8624
1891.36 187.6967
1892.12 187.5311
1892.87 187.3655
1893.62 187.1999
1894.38 187.0344
1895.13 186.8688
1895.89 186.7033
1896.64 186.5378
1897.39 186.3723
1898.15 186.2068
1898.90 186.0413
1899.66 185.891
1900.41 185.7503
1901.16 185.6125
1901.92 185.4747
1902.67 185.3369
1903.43 185.1991
1904.18 185.0614
1904.93 184.9236
1905.69 184.7858
1906.44 184.648
1907.20 184.5103
1907.95 184.3725
1908.70 184.2274
1909.46 183.9861
1910.21 183.7448
1910.97 183.5036
1911.72 183.2623
1912.47 183.0211
1913.23 182.7798
1913.98 182.5386
1914.74 182.2974
1915.49 182.0562
1916.24 181.815
1917.00 181.5739
1917.75 181.3327
1918.51 181.0527
1919.26 180.7093
1920.01 180.3659
1920.77 180.0225
1921.52 179.6791
1922.28 179.3357
1923.03 178.9924
1923.78 178.649
1924.54 178.3057
1925.29 177.9624
1926.05 177.6191
1926.80 177.2758
1927.55 176.9325
1928.31 176.5353
1929.06 176.1052
1929.82 175.6751
1930.57 175.245
1931.32 174.8149
1932.08 174.3848
1932.83 173.9548
1933.59 173.5247
1934.34 173.0947
1935.09 172.6648
1935.85 172.2348
1936.60 171.8048
1937.36 171.3749
1938.11 171.0348
1938.86 170.7177
1939.62 170.4006
1940.37 170.0835
1941.13 169.7665
1941.88 169.4495
1942.63 169.1324
1943.39 168.8154
1944.14 168.4985
1944.90 168.1815
1945.65 167.8645
1946.40 167.5476
1947.16 167.2306
1947.91 167.1647
1948.67 167.1214
1949.42 167.078
1950.17 167.0363
1950.93 167.0005
1951.68 166.9647
1952.44 166.9288
1953.19 166.893
1953.94 166.8572
1954.70 166.8214
1955.45 166.7855
1956.21 166.7497
1956.96 166.7139
1957.71 166.5862
1958.47 166.4547
1959.22 166.3232
1959.98 166.1917
1960.73 166.0601
1961.48 165.9286
1962.24 165.7971
1962.99 165.6656
1963.75 165.534
1964.50 165.4025
1965.25 165.2709
1966.01 165.1394
1966.76 165.0078
1967.52 164.7917
1968.27 164.571
1969.02 164.3504
1969.78 164.1297
1970.53 163.909
1971.29 163.6883
1972.04 163.4676
1972.79 163.2469
1973.55 163.0262
1974.30 162.8055
1975.06 162.5848
1975.81 162.364
1976.56 162.1433
1977.32 161.9478
1978.07 161.7561
1978.83 161.5644
1979.58 161.3726
1980.33 161.1809
1981.09 160.9891
1981.84 160.7973
1982.60 160.6056
1983.35 160.4138
1984.10 160.222
1984.86 160.0302
1985.61 159.8383
1986.37 159.6465
1987.12 159.4716
1987.87 159.303
1988.63 159.1343
1989.38 158.9657
1990.14 158.797
1990.89 158.6284
1991.64 158.4597
1992.40 158.291
1993.15 158.1223
1993.91 157.9536
1994.66 157.7849
1995.41 157.6162
1996.17 157.4475
1996.92 157.2821
1997.68 157.12
1998.43 156.9578
1999.18 156.7956
1999.94 156.6334
2000.69 156.4809
2001.45 156.3293
2002.20 156.1776
2002.95 156.026
2003.71 155.8742
2004.46 155.7225
2005.22 155.5707
2005.97 155.4189
2006.72 155.2571
2007.48 155.0618
2008.23 154.8665
2008.99 154.6712
2009.74 154.4758
2010.49 154.2804
2011.25 154.0849
2012.00 153.8894
2012.76 153.6939
2013.51 153.4983
2014.26 153.3027
2015.02 153.1071
2015.77 152.9114
2016.53 152.7157
2017.28 152.4892
2018.03 152.2587
2018.79 152.0282
2019.54 151.7977
2020.30 151.5672
2021.05 151.3366
2021.80 151.1059
2022.56 150.8752
2023.31 150.6445
2024.07 150.4137
2024.82 150.1828
2025.57 149.952
2026.33 149.7211
2027.08 149.5117
2027.84 149.3256
2028.59 149.1395
2029.34 148.9534
2030.10 148.7672
2030.85 148.581
2031.61 148.3948
2032.36 148.2085
2033.11 148.0222
2033.87 147.8358
2034.62 147.6494
2035.38 147.463
2036.13 147.2765
2036.88 147.0902
2037.64 146.9402
2038.39 146.7902
2039.15 146.6402
2039.90 146.4901
2040.65 146.34
2041.41 146.1899
2042.16 146.0397
2042.92 145.8895
2043.67 145.7393
2044.42 145.589
2045.18 145.4387
2045.93 145.2884
2046.69 145.1381
2047.44 144.9709
2048.19 144.7831
2048.95 144.5953
2049.70 144.4075
2050.46 144.2236
2051.21 144.0421
2051.96 143.8606
2052.72 143.6791
2053.47 143.4975
2054.23 143.3159
2054.98 143.1342
2055.73 142.9524
2056.49 142.7706
2057.24 142.5888
2058.00 142.4124
2058.75 142.237
2059.50 142.0616
2060.26 141.8861
2061.01 141.7105
2061.77 141.5349
2062.52 141.3592
2063.27 141.1835
2064.03 141.0078
2064.78 140.832
2065.54 140.6561
2066.29 140.4802
2067.04 140.3042
2067.80 140.1317
2068.55 139.9781
2069.31 139.8245
2070.06 139.6708
2070.81 139.5171
2071.57 139.3633
2072.32 139.2095
2073.08 139.0557
2073.83 138.9018
2074.58 138.7478
2075.34 138.5938
2076.09 138.4398
2076.85 138.2857
2077.60 138.1315
2078.35 137.969
2079.11 137.7941
2079.86 137.6192
2080.62 137.4442
2081.37 137.2691
2082.12 137.094
2082.88 136.9189
2083.63 136.7437
2084.39 136.5684
2085.14 136.3931
2085.89 136.2178
2086.65 136.0423
2087.40 135.8669
2088.16 135.6914
2088.91 135.532
2089.66 135.3841
2090.42 135.2361
2091.17 135.0881
2091.93 134.9401
2092.68 134.792
2093.43 134.6439
2094.19 134.4957
2094.94 134.3475
2095.70 134.1992
2096.45 134.0509
2097.20 133.9025
2097.96 133.7541
2098.71 133.6057
2099.47 133.4653
2100.22 133.3284
2100.97 133.1915
2101.73 133.0545
2102.48 132.9174
2103.24 132.7804
2103.99 132.6433
2104.74 132.5061
2105.50 132.3689
2106.25 132.2317
2107.01 132.0944
2107.76 131.9571
2108.51 131.8197
2109.27 131.6823
2110.02 131.5316
2110.78 131.3761
2111.53 131.2205
2112.28 131.0649
2113.04 130.9092
2113.79 130.7534
2114.55 130.5977
2115.30 130.4418
2116.05 130.286
2116.81 130.1301
2117.56 129.9741
2118.32 129.8181
2119.07 129.662
2119.82 129.5059
2120.58 129.3639
2121.33 129.2274
2122.09 129.0908
2122.84 128.9542
2123.59 128.8176
2124.35 128.681
2125.10 128.5443
2125.86 128.4075
2126.61 128.2707
2127.36 128.1339
2128.12 127.9971
2128.87 127.8602
2129.63 127.7232
2130.38 127.5862
2131.13 127.4511
2131.89 127.3173
2132.64 127.1834
2133.40 127.0495
2134.15 126.9155
2134.90 126.7815
2135.66 126.6475
2136.41 126.5134
2137.17 126.3792
2137.92 126.2451
2138.67 126.1109
2139.43 125.9766
2140.18 125.8423
2140.94 125.708
2141.69 125.5509
2142.44 125.3647
2143.20 125.1783
2143.95 124.9919
2144.71 124.8055
2145.46 124.619
2146.21 124.4325
2146.97 124.2459
2147.72 124.0592
2148.48 123.8725
2149.23 123.6857
2149.98 123.4989
2150.74 123.3067
2151.49 123.1143
2152.25 122.9094
2153.00 122.6522
2153.75 122.395
2154.51 122.1377
2155.26 121.8804
2156.02 121.623
2156.77 121.3656
2157.52 121.1081
2158.28 120.8506
2159.03 120.593
2159.79 120.3354
2160.54 120.0778
2161.29 119.8201
2162.05 119.5623
2162.80 119.3045
2163.56 119.1566
2164.31 119.0232
2165.06 118.8897
2165.82 118.7563
2166.57 118.6228
2167.33 118.4893
2168.08 118.3557
2168.83 118.2222
2169.59 118.0886
2170.34 117.955
2171.10 117.8213
2171.85 117.6877
2172.60 117.554
2173.36 117.4203
2174.11 117.3267
2174.87 117.2745
2175.62 117.2222
2176.37 117.1699
2177.13 117.1177
2177.88 117.0654
2178.64 117.013
2179.39 116.9607
2180.14 116.9084
2180.90 116.8561
2181.65 116.8037
2182.41 116.7513
2183.16 116.699
2183.91 116.6466
2184.67 116.5926
2185.42 116.4962
2186.18 116.3999
2186.93 116.3036
2187.68 116.2072
2188.44 116.1108
2189.19 116.0144
2189.95 115.918
2190.70 115.8215
2191.45 115.7251
2192.21 115.6286
2192.96 115.5321
2193.72 115.4356
2194.47 115.3391
2195.22 115.2425
2195.98 115.1263
2196.73 114.9914
2197.49 114.8565
2198.24 114.7217
2198.99 114.5867
2199.75 114.4518
2200.50 114.316
2201.26 114.1797
2202.01 114.0435
2202.76 113.9072
2203.52 113.7709
2204.27 113.6345
2205.03 113.4982
2205.78 113.3618
2206.53 113.2254
2207.29 113.1038
2208.04 112.9836
2208.80 112.8634
2209.55 112.7432
2210.30 112.6229
2211.06 112.5026
2211.81 112.3823
2212.57 112.262
2213.32 112.1417
2214.07 112.0213
2214.83 111.901
2215.58 111.7806
2216.34 111.6602
2217.09 111.5397
2217.84 111.4194
2218.60 111.2995
2219.35 111.1796
2220.11 111.0597
2220.86 110.9397
2221.61 110.8198
2222.37 110.6998
2223.12 110.5798
2223.88 110.4598
2224.63 110.3397
2225.38 110.2196
2226.14 110.0996
2226.89 109.9794
2227.65 109.8593
2228.40 109.7392
2229.15 109.6131
2229.91 109.4807
2230.66 109.3483
2231.42 109.2158
2232.17 109.0833
2232.92 108.9508
2233.68 108.8183
2234.43 108.6858
2235.19 108.5532
2235.94 108.4206
2236.69 108.288
2237.45 108.1554
2238.20 108.0227
2238.96 107.8901
2239.71 107.7574
2240.46 107.6252
2241.22 107.4932
2241.97 107.3612
2242.73 107.2291
2243.48 107.0971
2244.23 106.965
2244.99 106.8329
2245.74 106.7008
2246.50 106.5687
2247.25 106.4365
2248.00 106.3044
2248.76 106.1722
2249.51 106.0399
2250.27 105.9069
2251.02 105.7723
2251.77 105.6462
2252.53 105.5225
2253.28 105.3988
2254.04 105.275
2254.79 105.1513
2255.54 105.0275
2256.30 104.9037
2257.05 104.78
2257.81 104.6562
2258.56 104.5323
2259.31 104.4085
2260.07 104.2847
2260.82 104.1608
2261.58 104.0369
2262.33 103.9131
2263.08 103.7917
2263.84 103.671
2264.59 103.5503
2265.35 103.4296
2266.10 103.3088
2266.85 103.1881
2267.61 103.0673
2268.36 102.9465
2269.12 102.8257
2269.87 102.7049
2270.62 102.5841
2271.38 102.4633
2272.13 102.3424
2272.89 102.2215
2273.64 102.1007
2274.39 101.9708
2275.15 101.8378
2275.90 101.7049
2276.66 101.5719
2277.41 101.4389
2278.16 101.3059
2278.92 101.1729
2279.67 101.0398
2280.43 100.9068
2281.18 100.7737
2281.93 100.6406
2282.69 100.5075
2283.44 100.3744
2284.20 100.2413
2284.95 100.1081
2285.70 99.9786
2286.46 99.85117
2287.21 99.72372
2287.97 99.59626
2288.72 99.46878
2289.47 99.34129
2290.23 99.21379
2290.98 99.08627
2291.74 98.95874
2292.49 98.83119
2293.24 98.70363
2294.00 98.57605
2294.75 98.44846
2295.51 98.32085
2296.26 98.19323
2297.01 98.0734
2297.77 97.96392
2298.52 97.85442
2299.28 97.74492
2300.03 97.6354
2300.78 97.52586
2301.54 97.41632
2302.29 97.30676
2303.05 97.19719
2303.80 97.0876
2304.55 96.97801
2305.31 96.8684
2306.06 96.75878
2306.82 96.64915
2307.57 96.5395
2308.32 96.42578
2309.08 96.28925
2309.83 96.1527
2310.59 96.01613
2311.34 95.87955
2312.09 95.74295
2312.85 95.60634
2313.60 95.46971
2314.36 95.33307
2315.11 95.19641
2315.86 95.05973
2316.62 94.92304
2317.37 94.78634
2318.13 94.64962
2318.88 94.51288
2319.63 94.37613
2320.39 94.25393
2321.14 94.13522
2321.90 94.01649
2322.65 93.89775
2323.40 93.779
2324.16 93.66023
2324.91 93.54145
2325.67 93.42266
2326.42 93.30385
2327.17 93.18503
2327.93 93.0662
2328.68 92.94735
2329.44 92.82849
2330.19 92.70962
2330.94 92.59073
2331.70 92.48149
2332.45 92.38787
2333.21 92.29424
2333.96 92.20061
2334.71 92.10696
2335.47 92.0133
2336.22 91.91962
2336.98 91.82594
